"sex_age"	"estimate"	"iter"	"population"
"Male_Adult"	0.7057084	152	"SP"
"Male_Juvenile"	0.1696551	152	"SP"
"Female_Adult"	0.6722556	153	"SP"
"Female_Juvenile"	0.0878918	153	"SP"
"Male_Adult"	0.7197751	153	"SP"
"Male_Juvenile"	0.1317491	153	"SP"
"Female_Adult"	0.6945122	154	"SP"
"Female_Juvenile"	0.1074017	154	"SP"
"Male_Adult"	0.708838	154	"SP"
"Male_Juvenile"	0.1267412	154	"SP"
"Female_Adult"	0.6555157	155	"SP"
"Female_Juvenile"	0.0832007	155	"SP"
"Male_Adult"	0.6847686	155	"SP"
"Male_Juvenile"	0.1367599	155	"SP"
"Female_Adult"	0.6915535	156	"SP"
"Female_Juvenile"	0.064481	156	"SP"
"Male_Adult"	0.6761601	156	"SP"
"Male_Juvenile"	0.1733789	156	"SP"
"Female_Adult"	0.7151961	157	"SP"
"Female_Juvenile"	0.110543	157	"SP"
"Male_Adult"	0.6720874	157	"SP"
"Male_Juvenile"	0.1376873	157	"SP"
"Female_Adult"	0.635981	158	"SP"
"Female_Juvenile"	0.1097158	158	"SP"
"Male_Adult"	0.6562055	158	"SP"
"Male_Juvenile"	0.141931	158	"SP"
"Female_Adult"	0.6860619	159	"SP"
"Female_Juvenile"	0.1577702	159	"SP"
"Male_Adult"	0.6934389	159	"SP"
"Male_Juvenile"	0.1446822	159	"SP"
"Female_Adult"	0.7009362	160	"SP"
"Female_Juvenile"	0.0998624	160	"SP"
"Male_Adult"	0.6434713	160	"SP"
"Male_Juvenile"	0.1510034	160	"SP"
"Female_Adult"	0.7115183	161	"SP"
"Female_Juvenile"	0.0825533	161	"SP"
"Male_Adult"	0.6776416	161	"SP"
"Male_Juvenile"	0.120716	161	"SP"
"Female_Adult"	0.6763789	162	"SP"
"Female_Juvenile"	0.0890708	162	"SP"
"Male_Adult"	0.7113261	162	"SP"
"Male_Juvenile"	0.1319908	162	"SP"
"Female_Adult"	0.6472163	163	"SP"
"Female_Juvenile"	0.1028384	163	"SP"
"Male_Adult"	0.736448	163	"SP"
"Male_Juvenile"	0.1234519	163	"SP"
"Female_Adult"	0.6638945	164	"SP"
"Female_Juvenile"	0.1065976	164	"SP"
"Male_Adult"	0.6861841	164	"SP"
"Male_Juvenile"	0.1694764	164	"SP"
"Female_Adult"	0.674514	165	"SP"
"Female_Juvenile"	0.0874746	165	"SP"
"Male_Adult"	0.7006245	165	"SP"
"Male_Juvenile"	0.1866425	165	"SP"
"Female_Adult"	0.7100112	166	"SP"
"Female_Juvenile"	0.0706067	166	"SP"
"Male_Adult"	0.6814578	166	"SP"
"Male_Juvenile"	0.1896866	166	"SP"
"Female_Adult"	0.6485893	167	"SP"
"Female_Juvenile"	0.1312955	167	"SP"
"Male_Adult"	0.6896547	167	"SP"
"Male_Juvenile"	0.0911194	167	"SP"
"Female_Adult"	0.7295163	168	"SP"
"Female_Juvenile"	0.0781447	168	"SP"
"Male_Adult"	0.6777163	168	"SP"
"Male_Juvenile"	0.1332069	168	"SP"
"Female_Adult"	0.6929174	169	"SP"
"Female_Juvenile"	0.06179	169	"SP"
"Male_Adult"	0.6864662	169	"SP"
"Male_Juvenile"	0.1321778	169	"SP"
"Female_Adult"	0.6931734	170	"SP"
"Female_Juvenile"	0.0673144	170	"SP"
"Male_Adult"	0.6585571	170	"SP"
"Male_Juvenile"	0.1489854	170	"SP"
"Female_Adult"	0.6501126	171	"SP"
"Female_Juvenile"	0.0725554	171	"SP"
"Male_Adult"	0.6942677	171	"SP"
"Male_Juvenile"	0.1246581	171	"SP"
"Female_Adult"	0.685501	172	"SP"
"Female_Juvenile"	0.100642	172	"SP"
"Male_Adult"	0.6577677	172	"SP"
"Male_Juvenile"	0.1640011	172	"SP"
"Female_Adult"	0.6681997	173	"SP"
"Female_Juvenile"	0.0961761	173	"SP"
"Male_Adult"	0.7209717	173	"SP"
"Male_Juvenile"	0.13872	173	"SP"
"Female_Adult"	0.6515993	174	"SP"
"Female_Juvenile"	0.0957221	174	"SP"
"Male_Adult"	0.6928237	174	"SP"
"Male_Juvenile"	0.150342	174	"SP"
"Female_Adult"	0.657885	175	"SP"
"Female_Juvenile"	0.1228323	175	"SP"
"Male_Adult"	0.6722625	175	"SP"
"Male_Juvenile"	0.1658068	175	"SP"
"Female_Adult"	0.6806548	176	"SP"
"Female_Juvenile"	0.0869705	176	"SP"
"Male_Adult"	0.7238605	176	"SP"
"Male_Juvenile"	0.1154516	176	"SP"
"Female_Adult"	0.7207169	177	"SP"
"Female_Juvenile"	0.0674016	177	"SP"
"Male_Adult"	0.6665686	177	"SP"
"Male_Juvenile"	0.1659554	177	"SP"
"Female_Adult"	0.707243	178	"SP"
"Female_Juvenile"	0.0727714	178	"SP"
"Male_Adult"	0.6564802	178	"SP"
"Male_Juvenile"	0.1561528	178	"SP"
"Female_Adult"	0.7032791	179	"SP"
"Female_Juvenile"	0.0961722	179	"SP"
"Male_Adult"	0.7099631	179	"SP"
"Male_Juvenile"	0.1403304	179	"SP"
"Female_Adult"	0.7412269	180	"SP"
"Female_Juvenile"	0.1009007	180	"SP"
"Male_Adult"	0.689098	180	"SP"
"Male_Juvenile"	0.1545538	180	"SP"
"Female_Adult"	0.6722812	181	"SP"
"Female_Juvenile"	0.1188685	181	"SP"
"Male_Adult"	0.7704477	181	"SP"
"Male_Juvenile"	0.1686249	181	"SP"
"Female_Adult"	0.6693231	182	"SP"
"Female_Juvenile"	0.1082214	182	"SP"
"Male_Adult"	0.6620059	182	"SP"
"Male_Juvenile"	0.170149	182	"SP"
"Female_Adult"	0.6917053	183	"SP"
"Female_Juvenile"	0.0986619	183	"SP"
"Male_Adult"	0.6951617	183	"SP"
"Male_Juvenile"	0.1259956	183	"SP"
"Female_Adult"	0.7573538	184	"SP"
"Female_Juvenile"	0.0575764	184	"SP"
"Male_Adult"	0.6747682	184	"SP"
"Male_Juvenile"	0.1625128	184	"SP"
"Female_Adult"	0.6726104	185	"SP"
"Female_Juvenile"	0.0915996	185	"SP"
"Male_Adult"	0.6808262	185	"SP"
"Male_Juvenile"	0.20952	185	"SP"
"Female_Adult"	0.6156534	186	"SP"
"Female_Juvenile"	0.0887654	186	"SP"
"Male_Adult"	0.6455748	186	"SP"
"Male_Juvenile"	0.1493261	186	"SP"
"Female_Adult"	0.632349	187	"SP"
"Female_Juvenile"	0.0864998	187	"SP"
"Male_Adult"	0.7046172	187	"SP"
"Male_Juvenile"	0.1217574	187	"SP"
"Female_Adult"	0.623138	188	"SP"
"Female_Juvenile"	0.0936405	188	"SP"
"Male_Adult"	0.7074309	188	"SP"
"Male_Juvenile"	0.1128836	188	"SP"
"Female_Adult"	0.6986401	189	"SP"
"Female_Juvenile"	0.0867766	189	"SP"
"Male_Adult"	0.7253758	189	"SP"
"Male_Juvenile"	0.1350159	189	"SP"
"Female_Adult"	0.7031248	190	"SP"
"Female_Juvenile"	0.1094164	190	"SP"
"Male_Adult"	0.7269139	190	"SP"
"Male_Juvenile"	0.1560349	190	"SP"
"Female_Adult"	0.672181	191	"SP"
"Female_Juvenile"	0.0811211	191	"SP"
"Male_Adult"	0.7183933	191	"SP"
"Male_Juvenile"	0.1327599	191	"SP"
"Female_Adult"	0.6284944	192	"SP"
"Female_Juvenile"	0.0449136	192	"SP"
"Male_Adult"	0.6910111	192	"SP"
"Male_Juvenile"	0.1433376	192	"SP"
"Female_Adult"	0.7094841	193	"SP"
"Female_Juvenile"	0.0937735	193	"SP"
"Male_Adult"	0.7208256	193	"SP"
"Male_Juvenile"	0.0998469	193	"SP"
"Female_Adult"	0.6026537	194	"SP"
"Female_Juvenile"	0.053885	194	"SP"
"Male_Adult"	0.6941292	194	"SP"
"Male_Juvenile"	0.1873891	194	"SP"
"Female_Adult"	0.6528131	195	"SP"
"Female_Juvenile"	0.0832085	195	"SP"
"Male_Adult"	0.6816609	195	"SP"
"Male_Juvenile"	0.1353149	195	"SP"
"Female_Adult"	0.6759404	196	"SP"
"Female_Juvenile"	0.0769806	196	"SP"
"Male_Adult"	0.6655345	196	"SP"
"Male_Juvenile"	0.1516166	196	"SP"
"Female_Adult"	0.681225	197	"SP"
"Female_Juvenile"	0.0984774	197	"SP"
"Male_Adult"	0.7093197	197	"SP"
"Male_Juvenile"	0.1795394	197	"SP"
"Female_Adult"	0.7442729	198	"SP"
"Female_Juvenile"	0.0895752	198	"SP"
"Male_Adult"	0.691902	198	"SP"
"Male_Juvenile"	0.1278235	198	"SP"
"Female_Adult"	0.6855041	199	"SP"
"Female_Juvenile"	0.0894691	199	"SP"
"Male_Adult"	0.6982857	199	"SP"
"Male_Juvenile"	0.1426841	199	"SP"
"Female_Adult"	0.679205	200	"SP"
"Female_Juvenile"	0.0598788	200	"SP"
"Male_Adult"	0.6846046	200	"SP"
"Male_Juvenile"	0.1476664	200	"SP"
"Female_Adult"	0.6977728	201	"SP"
"Female_Juvenile"	0.0605092	201	"SP"
"Male_Adult"	0.6856196	201	"SP"
"Male_Juvenile"	0.1582648	201	"SP"
"Female_Adult"	0.6768175	202	"SP"
"Female_Juvenile"	0.1117517	202	"SP"
"Male_Adult"	0.6645471	202	"SP"
"Male_Juvenile"	0.1698596	202	"SP"
"Female_Adult"	0.729777	203	"SP"
"Female_Juvenile"	0.0911915	203	"SP"
"Male_Adult"	0.7313209	203	"SP"
"Male_Juvenile"	0.1428781	203	"SP"
"Female_Adult"	0.6902731	204	"SP"
"Female_Juvenile"	0.0885121	204	"SP"
"Male_Adult"	0.6690012	204	"SP"
"Male_Juvenile"	0.0977499	204	"SP"
"Female_Adult"	0.6519468	205	"SP"
"Female_Juvenile"	0.0658289	205	"SP"
"Male_Adult"	0.6408032	205	"SP"
"Male_Juvenile"	0.1558362	205	"SP"
"Female_Adult"	0.6966953	206	"SP"
"Female_Juvenile"	0.0804562	206	"SP"
"Male_Adult"	0.6843798	206	"SP"
"Male_Juvenile"	0.1187277	206	"SP"
"Female_Adult"	0.7216919	207	"SP"
"Female_Juvenile"	0.0763669	207	"SP"
"Male_Adult"	0.7082183	207	"SP"
"Male_Juvenile"	0.1581855	207	"SP"
"Female_Adult"	0.7587523	208	"SP"
"Female_Juvenile"	0.0762348	208	"SP"
"Male_Adult"	0.6825694	208	"SP"
"Male_Juvenile"	0.1384184	208	"SP"
"Female_Adult"	0.7023032	209	"SP"
"Female_Juvenile"	0.072924	209	"SP"
"Male_Adult"	0.7074264	209	"SP"
"Male_Juvenile"	0.156876	209	"SP"
"Female_Adult"	0.6653712	210	"SP"
"Female_Juvenile"	0.0862041	210	"SP"
"Male_Adult"	0.7430951	210	"SP"
"Male_Juvenile"	0.1570129	210	"SP"
"Female_Adult"	0.6925851	211	"SP"
"Female_Juvenile"	0.0851338	211	"SP"
"Male_Adult"	0.6457153	211	"SP"
"Male_Juvenile"	0.1669109	211	"SP"
"Female_Adult"	0.6989086	212	"SP"
"Female_Juvenile"	0.0803582	212	"SP"
"Male_Adult"	0.7214593	212	"SP"
"Male_Juvenile"	0.1582327	212	"SP"
"Female_Adult"	0.7080403	213	"SP"
"Female_Juvenile"	0.1148839	213	"SP"
"Male_Adult"	0.6732837	213	"SP"
"Male_Juvenile"	0.1413752	213	"SP"
"Female_Adult"	0.6947164	214	"SP"
"Female_Juvenile"	0.0990822	214	"SP"
"Male_Adult"	0.6941663	214	"SP"
"Male_Juvenile"	0.1658611	214	"SP"
"Female_Adult"	0.6867443	215	"SP"
"Female_Juvenile"	0.0841291	215	"SP"
"Male_Adult"	0.6928857	215	"SP"
"Male_Juvenile"	0.1439544	215	"SP"
"Female_Adult"	0.7235477	216	"SP"
"Female_Juvenile"	0.0683424	216	"SP"
"Male_Adult"	0.7364684	216	"SP"
"Male_Juvenile"	0.1303867	216	"SP"
"Female_Adult"	0.6953607	217	"SP"
"Female_Juvenile"	0.1144112	217	"SP"
"Male_Adult"	0.6974118	217	"SP"
"Male_Juvenile"	0.1729067	217	"SP"
"Female_Adult"	0.6572194	218	"SP"
"Female_Juvenile"	0.0730914	218	"SP"
"Male_Adult"	0.632286	218	"SP"
"Male_Juvenile"	0.1369152	218	"SP"
"Female_Adult"	0.653087	219	"SP"
"Female_Juvenile"	0.0888415	219	"SP"
"Male_Adult"	0.7070916	219	"SP"
"Male_Juvenile"	0.1595588	219	"SP"
"Female_Adult"	0.6174643	220	"SP"
"Female_Juvenile"	0.0716929	220	"SP"
"Male_Adult"	0.7055834	220	"SP"
"Male_Juvenile"	0.1338048	220	"SP"
"Female_Adult"	0.677694	221	"SP"
"Female_Juvenile"	0.0991477	221	"SP"
"Male_Adult"	0.6646675	221	"SP"
"Male_Juvenile"	0.1659424	221	"SP"
"Female_Adult"	0.6862458	222	"SP"
"Female_Juvenile"	0.0790614	222	"SP"
"Male_Adult"	0.6625306	222	"SP"
"Male_Juvenile"	0.1502393	222	"SP"
"Female_Adult"	0.7200685	223	"SP"
"Female_Juvenile"	0.1010318	223	"SP"
"Male_Adult"	0.7216451	223	"SP"
"Male_Juvenile"	0.1000529	223	"SP"
"Female_Adult"	0.6765841	224	"SP"
"Female_Juvenile"	0.1067379	224	"SP"
"Male_Adult"	0.6653226	224	"SP"
"Male_Juvenile"	0.1241601	224	"SP"
"Female_Adult"	0.6654647	225	"SP"
"Female_Juvenile"	0.0652039	225	"SP"
"Male_Adult"	0.6907402	225	"SP"
"Male_Juvenile"	0.13514	225	"SP"
"Female_Adult"	0.7395084	226	"SP"
"Female_Juvenile"	0.0697316	226	"SP"
"Male_Adult"	0.6959339	226	"SP"
"Male_Juvenile"	0.117201	226	"SP"
"Female_Adult"	0.7077528	227	"SP"
"Female_Juvenile"	0.0699565	227	"SP"
"Male_Adult"	0.6679421	227	"SP"
"Male_Juvenile"	0.1542721	227	"SP"
"Female_Adult"	0.7042264	228	"SP"
"Female_Juvenile"	0.0815975	228	"SP"
"Male_Adult"	0.7098249	228	"SP"
"Male_Juvenile"	0.1183651	228	"SP"
"Female_Adult"	0.6396566	229	"SP"
"Female_Juvenile"	0.1162402	229	"SP"
"Male_Adult"	0.7046004	229	"SP"
"Male_Juvenile"	0.1148169	229	"SP"
"Female_Adult"	0.7293819	230	"SP"
"Female_Juvenile"	0.1079171	230	"SP"
"Male_Adult"	0.6996626	230	"SP"
"Male_Juvenile"	0.1565311	230	"SP"
"Female_Adult"	0.7052378	231	"SP"
"Female_Juvenile"	0.0808346	231	"SP"
"Male_Adult"	0.6690333	231	"SP"
"Male_Juvenile"	0.1895009	231	"SP"
"Female_Adult"	0.7173904	232	"SP"
"Female_Juvenile"	0.0527579	232	"SP"
"Male_Adult"	0.666932	232	"SP"
"Male_Juvenile"	0.1030827	232	"SP"
"Female_Adult"	0.7007408	233	"SP"
"Female_Juvenile"	0.1226856	233	"SP"
"Male_Adult"	0.7083374	233	"SP"
"Male_Juvenile"	0.1426523	233	"SP"
"Female_Adult"	0.7016273	234	"SP"
"Female_Juvenile"	0.0857043	234	"SP"
"Male_Adult"	0.7191261	234	"SP"
"Male_Juvenile"	0.1440755	234	"SP"
"Female_Adult"	0.6464077	235	"SP"
"Female_Juvenile"	0.0882729	235	"SP"
"Male_Adult"	0.6943808	235	"SP"
"Male_Juvenile"	0.1309098	235	"SP"
"Female_Adult"	0.6969908	236	"SP"
"Female_Juvenile"	0.097036	236	"SP"
"Male_Adult"	0.6675109	236	"SP"
"Male_Juvenile"	0.1759735	236	"SP"
"Female_Adult"	0.7054329	237	"SP"
"Female_Juvenile"	0.093599	237	"SP"
"Male_Adult"	0.7197824	237	"SP"
"Male_Juvenile"	0.1750086	237	"SP"
"Female_Adult"	0.6152829	238	"SP"
"Female_Juvenile"	0.0855879	238	"SP"
"Male_Adult"	0.7192554	238	"SP"
"Male_Juvenile"	0.1680312	238	"SP"
"Female_Adult"	0.6468058	239	"SP"
"Female_Juvenile"	0.0570752	239	"SP"
"Male_Adult"	0.6962949	239	"SP"
"Male_Juvenile"	0.1311177	239	"SP"
"Female_Adult"	0.7296276	240	"SP"
"Female_Juvenile"	0.0852618	240	"SP"
"Male_Adult"	0.7302273	240	"SP"
"Male_Juvenile"	0.1257009	240	"SP"
"Female_Adult"	0.6999778	241	"SP"
"Female_Juvenile"	0.0854633	241	"SP"
"Male_Adult"	0.7140407	241	"SP"
"Male_Juvenile"	0.1508375	241	"SP"
"Female_Adult"	0.6855993	242	"SP"
"Female_Juvenile"	0.0891003	242	"SP"
"Male_Adult"	0.7100646	242	"SP"
"Male_Juvenile"	0.1470019	242	"SP"
"Female_Adult"	0.6636983	243	"SP"
"Female_Juvenile"	0.1052562	243	"SP"
"Male_Adult"	0.7308338	243	"SP"
"Male_Juvenile"	0.1189019	243	"SP"
"Female_Adult"	0.6940017	244	"SP"
"Female_Juvenile"	0.05263	244	"SP"
"Male_Adult"	0.7196349	244	"SP"
"Male_Juvenile"	0.1692437	244	"SP"
"Female_Adult"	0.7090443	245	"SP"
"Female_Juvenile"	0.0577638	245	"SP"
"Male_Adult"	0.6988559	245	"SP"
"Male_Juvenile"	0.1491132	245	"SP"
"Female_Adult"	0.7037871	246	"SP"
"Female_Juvenile"	0.0951267	246	"SP"
"Male_Adult"	0.6425085	246	"SP"
"Male_Juvenile"	0.1681757	246	"SP"
"Female_Adult"	0.7028846	247	"SP"
"Female_Juvenile"	0.0704067	247	"SP"
"Male_Adult"	0.7034994	247	"SP"
"Male_Juvenile"	0.168117	247	"SP"
"Female_Adult"	0.7120047	248	"SP"
"Female_Juvenile"	0.0598281	248	"SP"
"Male_Adult"	0.6845007	248	"SP"
"Male_Juvenile"	0.143701	248	"SP"
"Female_Adult"	0.7044262	249	"SP"
"Female_Juvenile"	0.0776024	249	"SP"
"Male_Adult"	0.6741331	249	"SP"
"Male_Juvenile"	0.1099839	249	"SP"
"Female_Adult"	0.6973949	250	"SP"
"Female_Juvenile"	0.0616631	250	"SP"
"Male_Adult"	0.711532	250	"SP"
"Male_Juvenile"	0.1581734	250	"SP"
"Female_Adult"	0.580533	251	"SP"
"Female_Juvenile"	0.0659629	251	"SP"
"Male_Adult"	0.7113371	251	"SP"
"Male_Juvenile"	0.172417	251	"SP"
"Female_Adult"	0.69203	252	"SP"
"Female_Juvenile"	0.0897221	252	"SP"
"Male_Adult"	0.6914307	252	"SP"
"Male_Juvenile"	0.1822724	252	"SP"
"Female_Adult"	0.636931	253	"SP"
"Female_Juvenile"	0.0866874	253	"SP"
"Male_Adult"	0.7074223	253	"SP"
"Male_Juvenile"	0.1782246	253	"SP"
"Female_Adult"	0.7123459	254	"SP"
"Female_Juvenile"	0.1059671	254	"SP"
"Male_Adult"	0.6682752	254	"SP"
"Male_Juvenile"	0.14194	254	"SP"
"Female_Adult"	0.6927184	255	"SP"
"Female_Juvenile"	0.0795645	255	"SP"
"Male_Adult"	0.7207186	255	"SP"
"Male_Juvenile"	0.1255878	255	"SP"
"Female_Adult"	0.6859909	256	"SP"
"Female_Juvenile"	0.0952838	256	"SP"
"Male_Adult"	0.7330376	256	"SP"
"Male_Juvenile"	0.1050656	256	"SP"
"Female_Adult"	0.7167719	257	"SP"
"Female_Juvenile"	0.0785733	257	"SP"
"Male_Adult"	0.7035784	257	"SP"
"Male_Juvenile"	0.0997253	257	"SP"
"Female_Adult"	0.6963067	258	"SP"
"Female_Juvenile"	0.0836807	258	"SP"
"Male_Adult"	0.7065152	258	"SP"
"Male_Juvenile"	0.1687397	258	"SP"
"Female_Adult"	0.67222	259	"SP"
"Female_Juvenile"	0.0712639	259	"SP"
"Male_Adult"	0.6635105	259	"SP"
"Male_Juvenile"	0.1144667	259	"SP"
"Female_Adult"	0.6304828	260	"SP"
"Female_Juvenile"	0.0681277	260	"SP"
"Male_Adult"	0.7089972	260	"SP"
"Male_Juvenile"	0.1185633	260	"SP"
"Female_Adult"	0.7393465	261	"SP"
"Female_Juvenile"	0.0967924	261	"SP"
"Male_Adult"	0.7346257	261	"SP"
"Male_Juvenile"	0.1766561	261	"SP"
"Female_Adult"	0.7001072	262	"SP"
"Female_Juvenile"	0.0480909	262	"SP"
"Male_Adult"	0.6843097	262	"SP"
"Male_Juvenile"	0.1301656	262	"SP"
"Female_Adult"	0.6486433	263	"SP"
"Female_Juvenile"	0.0913325	263	"SP"
"Male_Adult"	0.6916879	263	"SP"
"Male_Juvenile"	0.1385545	263	"SP"
"Female_Adult"	0.6679779	264	"SP"
"Female_Juvenile"	0.0653904	264	"SP"
"Male_Adult"	0.6799182	264	"SP"
"Male_Juvenile"	0.1539442	264	"SP"
"Female_Adult"	0.6804658	265	"SP"
"Female_Juvenile"	0.0736399	265	"SP"
"Male_Adult"	0.7150831	265	"SP"
"Male_Juvenile"	0.1112931	265	"SP"
"Female_Adult"	0.6609197	266	"SP"
"Female_Juvenile"	0.1038738	266	"SP"
"Male_Adult"	0.7184556	266	"SP"
"Male_Juvenile"	0.1683593	266	"SP"
"Female_Adult"	0.712719	267	"SP"
"Female_Juvenile"	0.0847016	267	"SP"
"Male_Adult"	0.7162118	267	"SP"
"Male_Juvenile"	0.1554631	267	"SP"
"Female_Adult"	0.6894989	268	"SP"
"Female_Juvenile"	0.0632332	268	"SP"
"Male_Adult"	0.7012559	268	"SP"
"Male_Juvenile"	0.1407238	268	"SP"
"Female_Adult"	0.6577425	269	"SP"
"Female_Juvenile"	0.0848542	269	"SP"
"Male_Adult"	0.7242501	269	"SP"
"Male_Juvenile"	0.1160453	269	"SP"
"Female_Adult"	0.7153742	270	"SP"
"Female_Juvenile"	0.1182175	270	"SP"
"Male_Adult"	0.6739269	270	"SP"
"Male_Juvenile"	0.141943	270	"SP"
"Female_Adult"	0.7010374	271	"SP"
"Female_Juvenile"	0.1135703	271	"SP"
"Male_Adult"	0.7439413	271	"SP"
"Male_Juvenile"	0.1664162	271	"SP"
"Female_Adult"	0.7039329	272	"SP"
"Female_Juvenile"	0.0699583	272	"SP"
"Male_Adult"	0.6904267	272	"SP"
"Male_Juvenile"	0.1754189	272	"SP"
"Female_Adult"	0.7029463	273	"SP"
"Female_Juvenile"	0.0937528	273	"SP"
"Male_Adult"	0.7027974	273	"SP"
"Male_Juvenile"	0.1049711	273	"SP"
"Female_Adult"	0.750006	274	"SP"
"Female_Juvenile"	0.0952366	274	"SP"
"Male_Adult"	0.6585782	274	"SP"
"Male_Juvenile"	0.181072	274	"SP"
"Female_Adult"	0.7458966	275	"SP"
"Female_Juvenile"	0.0852854	275	"SP"
"Male_Adult"	0.7093532	275	"SP"
"Male_Juvenile"	0.138914	275	"SP"
"Female_Adult"	0.6739953	276	"SP"
"Female_Juvenile"	0.0754827	276	"SP"
"Male_Adult"	0.7002134	276	"SP"
"Male_Juvenile"	0.1362621	276	"SP"
"Female_Adult"	0.6332239	277	"SP"
"Female_Juvenile"	0.088871	277	"SP"
"Male_Adult"	0.697625	277	"SP"
"Male_Juvenile"	0.1578582	277	"SP"
"Female_Adult"	0.7469237	278	"SP"
"Female_Juvenile"	0.0735816	278	"SP"
"Male_Adult"	0.7105685	278	"SP"
"Male_Juvenile"	0.1585986	278	"SP"
"Female_Adult"	0.7091372	279	"SP"
"Female_Juvenile"	0.0890069	279	"SP"
"Male_Adult"	0.7384147	279	"SP"
"Male_Juvenile"	0.1480713	279	"SP"
"Female_Adult"	0.6831105	280	"SP"
"Female_Juvenile"	0.0954429	280	"SP"
"Male_Adult"	0.6627748	280	"SP"
"Male_Juvenile"	0.1838086	280	"SP"
"Female_Adult"	0.6284349	281	"SP"
"Female_Juvenile"	0.0801284	281	"SP"
"Male_Adult"	0.6815226	281	"SP"
"Male_Juvenile"	0.135909	281	"SP"
"Female_Adult"	0.6728319	282	"SP"
"Female_Juvenile"	0.0826926	282	"SP"
"Male_Adult"	0.6761777	282	"SP"
"Male_Juvenile"	0.1238682	282	"SP"
"Female_Adult"	0.7122522	283	"SP"
"Female_Juvenile"	0.090063	283	"SP"
"Male_Adult"	0.7345293	283	"SP"
"Male_Juvenile"	0.1509237	283	"SP"
"Female_Adult"	0.6509455	284	"SP"
"Female_Juvenile"	0.064341	284	"SP"
"Male_Adult"	0.6468286	284	"SP"
"Male_Juvenile"	0.1310656	284	"SP"
"Female_Adult"	0.6707773	285	"SP"
"Female_Juvenile"	0.0992337	285	"SP"
"Male_Adult"	0.6975607	285	"SP"
"Male_Juvenile"	0.1200149	285	"SP"
"Female_Adult"	0.71023	286	"SP"
"Female_Juvenile"	0.0980778	286	"SP"
"Male_Adult"	0.6907318	286	"SP"
"Male_Juvenile"	0.1333676	286	"SP"
"Female_Adult"	0.6798003	287	"SP"
"Female_Juvenile"	0.0822978	287	"SP"
"Male_Adult"	0.7035201	287	"SP"
"Male_Juvenile"	0.1357707	287	"SP"
"Female_Adult"	0.7180318	288	"SP"
"Female_Juvenile"	0.0628183	288	"SP"
"Male_Adult"	0.671297	288	"SP"
"Male_Juvenile"	0.1571088	288	"SP"
"Female_Adult"	0.7370326	289	"SP"
"Female_Juvenile"	0.0735588	289	"SP"
"Male_Adult"	0.6752846	289	"SP"
"Male_Juvenile"	0.1422454	289	"SP"
"Female_Adult"	0.6393393	290	"SP"
"Female_Juvenile"	0.0908643	290	"SP"
"Male_Adult"	0.7038479	290	"SP"
"Male_Juvenile"	0.1653743	290	"SP"
"Female_Adult"	0.7391406	291	"SP"
"Female_Juvenile"	0.0607572	291	"SP"
"Male_Adult"	0.686072	291	"SP"
"Male_Juvenile"	0.1413025	291	"SP"
"Female_Adult"	0.6923744	292	"SP"
"Female_Juvenile"	0.0914542	292	"SP"
"Male_Adult"	0.7136374	292	"SP"
"Male_Juvenile"	0.1843924	292	"SP"
"Female_Adult"	0.6327738	293	"SP"
"Female_Juvenile"	0.0966799	293	"SP"
"Male_Adult"	0.6697134	293	"SP"
"Male_Juvenile"	0.1584018	293	"SP"
"Female_Adult"	0.6901276	294	"SP"
"Female_Juvenile"	0.0959955	294	"SP"
"Male_Adult"	0.6849565	294	"SP"
"Male_Juvenile"	0.147612	294	"SP"
"Female_Adult"	0.7060603	295	"SP"
"Female_Juvenile"	0.0880998	295	"SP"
"Male_Adult"	0.6896483	295	"SP"
"Male_Juvenile"	0.1056776	295	"SP"
"Female_Adult"	0.690403	296	"SP"
"Female_Juvenile"	0.0835874	296	"SP"
"Male_Adult"	0.7114436	296	"SP"
"Male_Juvenile"	0.1408827	296	"SP"
"Female_Adult"	0.6993435	297	"SP"
"Female_Juvenile"	0.1074589	297	"SP"
"Male_Adult"	0.6844585	297	"SP"
"Male_Juvenile"	0.1361118	297	"SP"
"Female_Adult"	0.657959	298	"SP"
"Female_Juvenile"	0.1075969	298	"SP"
"Male_Adult"	0.6462799	298	"SP"
"Male_Juvenile"	0.1500794	298	"SP"
"Female_Adult"	0.6678891	299	"SP"
"Female_Juvenile"	0.0990546	299	"SP"
"Male_Adult"	0.6828246	299	"SP"
"Male_Juvenile"	0.133784	299	"SP"
"Female_Adult"	0.7195245	300	"SP"
"Female_Juvenile"	0.1181597	300	"SP"
"Male_Adult"	0.6621024	300	"SP"
"Male_Juvenile"	0.1079818	300	"SP"
"Female_Adult"	0.6580211	301	"SP"
"Female_Juvenile"	0.0848044	301	"SP"
"Male_Adult"	0.7465483	301	"SP"
"Male_Juvenile"	0.1545267	301	"SP"
"Female_Adult"	0.6362779	302	"SP"
"Female_Juvenile"	0.0717231	302	"SP"
"Male_Adult"	0.6954855	302	"SP"
"Male_Juvenile"	0.1414608	302	"SP"
"Female_Adult"	0.6287325	303	"SP"
"Female_Juvenile"	0.0976008	303	"SP"
"Male_Adult"	0.6913654	303	"SP"
"Male_Juvenile"	0.1244656	303	"SP"
"Female_Adult"	0.6468928	304	"SP"
"Female_Juvenile"	0.0721936	304	"SP"
"Male_Adult"	0.6783979	304	"SP"
"Male_Juvenile"	0.1269306	304	"SP"
