"Sex_Age" "estimate" "iter" "population"
"Female_Juvenile" 0.2037848 708 "MP"
"Male_Juvenile" 0.1148988 708 "MP"
"Female_Adult" 0.8849718 709 "MP"
"Male_Adult" 0.9126968 709 "MP"
"Female_Juvenile" 0.1640398 709 "MP"
"Male_Juvenile" 0.1704854 709 "MP"
"Female_Adult" 0.908688 710 "MP"
"Male_Adult" 0.8772572 710 "MP"
"Female_Juvenile" 0.2008839 710 "MP"
"Male_Juvenile" 0.1485875 710 "MP"
"Female_Adult" 0.9066485 711 "MP"
"Male_Adult" 0.9570236 711 "MP"
"Female_Juvenile" 0.2036911 711 "MP"
"Male_Juvenile" 0.1944662 711 "MP"
"Female_Adult" 0.9692198 712 "MP"
"Male_Adult" 0.8982993 712 "MP"
"Female_Juvenile" 0.2875993 712 "MP"
"Male_Juvenile" 0.0960835 712 "MP"
"Female_Adult" 0.9511958 713 "MP"
"Male_Adult" 0.9023204 713 "MP"
"Female_Juvenile" 0.2166314 713 "MP"
"Male_Juvenile" 0.2800061 713 "MP"
"Female_Adult" 0.8840161 714 "MP"
"Male_Adult" 0.8570082 714 "MP"
"Female_Juvenile" 0.1842964 714 "MP"
"Male_Juvenile" 0.0975556 714 "MP"
"Female_Adult" 0.8661277 715 "MP"
"Male_Adult" 0.8485248 715 "MP"
"Female_Juvenile" 0.1640563 715 "MP"
"Male_Juvenile" 0.1607445 715 "MP"
"Female_Adult" 0.9348884 716 "MP"
"Male_Adult" 0.9185179 716 "MP"
"Female_Juvenile" 0.1965597 716 "MP"
"Male_Juvenile" 0.1272265 716 "MP"
"Female_Adult" 0.8978678 717 "MP"
"Male_Adult" 0.8989357 717 "MP"
"Female_Juvenile" 0.1848199 717 "MP"
"Male_Juvenile" 0.110126 717 "MP"
"Female_Adult" 0.9469514 718 "MP"
"Male_Adult" 0.8903049 718 "MP"
"Female_Juvenile" 0.2335645 718 "MP"
"Male_Juvenile" 0.1418299 718 "MP"
"Female_Adult" 0.8905798 719 "MP"
"Male_Adult" 0.9043791 719 "MP"
"Female_Juvenile" 0.2260689 719 "MP"
"Male_Juvenile" 0.1751534 719 "MP"
"Female_Adult" 0.9209575 720 "MP"
"Male_Adult" 0.8786769 720 "MP"
"Female_Juvenile" 0.1413561 720 "MP"
"Male_Juvenile" 0.1345732 720 "MP"
"Female_Adult" 0.8701851 721 "MP"
"Male_Adult" 0.8165021 721 "MP"
"Female_Juvenile" 0.3056691 721 "MP"
"Male_Juvenile" 0.1543082 721 "MP"
"Female_Adult" 0.9126676 722 "MP"
"Male_Adult" 0.8340049 722 "MP"
"Female_Juvenile" 0.1304948 722 "MP"
"Male_Juvenile" 0.1186701 722 "MP"
"Female_Adult" 0.9013556 723 "MP"
"Male_Adult" 0.8896921 723 "MP"
"Female_Juvenile" 0.0864155 723 "MP"
"Male_Juvenile" 0.1224065 723 "MP"
"Female_Adult" 0.879701 724 "MP"
"Male_Adult" 0.9197399 724 "MP"
"Female_Juvenile" 0.1332796 724 "MP"
"Male_Juvenile" 0.1238422 724 "MP"
"Female_Adult" 0.898484 725 "MP"
"Male_Adult" 0.8477858 725 "MP"
"Female_Juvenile" 0.1180501 725 "MP"
"Male_Juvenile" 0.1495015 725 "MP"
"Female_Adult" 0.9645715 726 "MP"
"Male_Adult" 0.8851562 726 "MP"
"Female_Juvenile" 0.143669 726 "MP"
"Male_Juvenile" 0.1872394 726 "MP"
"Female_Adult" 0.8769093 727 "MP"
"Male_Adult" 0.8943332 727 "MP"
"Female_Juvenile" 0.1671585 727 "MP"
"Male_Juvenile" 0.1457289 727 "MP"
"Female_Adult" 0.8690364 728 "MP"
"Male_Adult" 0.8417478 728 "MP"
"Female_Juvenile" 0.1365551 728 "MP"
"Male_Juvenile" 0.176906 728 "MP"
"Female_Adult" 0.8674135 729 "MP"
"Male_Adult" 0.872953 729 "MP"
"Female_Juvenile" 0.1389392 729 "MP"
"Male_Juvenile" 0.1453759 729 "MP"
"Female_Adult" 0.8367157 730 "MP"
"Male_Adult" 0.8760952 730 "MP"
"Female_Juvenile" 0.1871566 730 "MP"
"Male_Juvenile" 0.2492112 730 "MP"
"Female_Adult" 0.8670535 731 "MP"
"Male_Adult" 0.8855886 731 "MP"
"Female_Juvenile" 0.0773597 731 "MP"
"Male_Juvenile" 0.1536874 731 "MP"
"Female_Adult" 0.8472202 732 "MP"
"Male_Adult" 0.9156825 732 "MP"
"Female_Juvenile" 0.1910787 732 "MP"
"Male_Juvenile" 0.1409358 732 "MP"
"Female_Adult" 0.8621687 733 "MP"
"Male_Adult" 0.9316429 733 "MP"
"Female_Juvenile" 0.2053169 733 "MP"
"Male_Juvenile" 0.1163668 733 "MP"
"Female_Adult" 0.9047111 734 "MP"
"Male_Adult" 0.894232 734 "MP"
"Female_Juvenile" 0.1533947 734 "MP"
"Male_Juvenile" 0.1247066 734 "MP"
"Female_Adult" 0.9517052 735 "MP"
"Male_Adult" 0.8943942 735 "MP"
"Female_Juvenile" 0.1475238 735 "MP"
"Male_Juvenile" 0.1166362 735 "MP"
"Female_Adult" 0.922658 736 "MP"
"Male_Adult" 0.8980373 736 "MP"
"Female_Juvenile" 0.0964398 736 "MP"
"Male_Juvenile" 0.1767646 736 "MP"
"Female_Adult" 0.9328385 737 "MP"
"Male_Adult" 0.8876286 737 "MP"
"Female_Juvenile" 0.3623487 737 "MP"
"Male_Juvenile" 0.1198972 737 "MP"
"Female_Adult" 0.8639435 738 "MP"
"Male_Adult" 0.845816 738 "MP"
"Female_Juvenile" 0.2123035 738 "MP"
"Male_Juvenile" 0.1495459 738 "MP"
"Female_Adult" 0.9135438 739 "MP"
"Male_Adult" 0.82475 739 "MP"
"Female_Juvenile" 0.2016868 739 "MP"
"Male_Juvenile" 0.1318831 739 "MP"
"Female_Adult" 0.9505615 740 "MP"
"Male_Adult" 0.9393607 740 "MP"
"Female_Juvenile" 0.2531311 740 "MP"
"Male_Juvenile" 0.1910635 740 "MP"
"Female_Adult" 0.8954671 741 "MP"
"Male_Adult" 0.8238898 741 "MP"
"Female_Juvenile" 0.1692358 741 "MP"
"Male_Juvenile" 0.1933871 741 "MP"
"Female_Adult" 0.8744452 742 "MP"
"Male_Adult" 0.8273547 742 "MP"
"Female_Juvenile" 0.2381251 742 "MP"
"Male_Juvenile" 0.1880116 742 "MP"
"Female_Adult" 0.8865995 743 "MP"
"Male_Adult" 0.805421 743 "MP"
"Female_Juvenile" 0.399261 743 "MP"
"Male_Juvenile" 0.1750717 743 "MP"
"Female_Adult" 0.8725682 744 "MP"
"Male_Adult" 0.9332821 744 "MP"
"Female_Juvenile" 0.180358 744 "MP"
"Male_Juvenile" 0.1796237 744 "MP"
"Female_Adult" 0.9299628 745 "MP"
"Male_Adult" 0.8814022 745 "MP"
"Female_Juvenile" 0.1597246 745 "MP"
"Male_Juvenile" 0.137506 745 "MP"
"Female_Adult" 0.8355641 746 "MP"
"Male_Adult" 0.9018156 746 "MP"
"Female_Juvenile" 0.2268687 746 "MP"
"Male_Juvenile" 0.118664 746 "MP"
"Female_Adult" 0.8605077 747 "MP"
"Male_Adult" 0.9118329 747 "MP"
"Female_Juvenile" 0.1461273 747 "MP"
"Male_Juvenile" 0.0915735 747 "MP"
"Female_Adult" 0.8957514 748 "MP"
"Male_Adult" 0.8405633 748 "MP"
"Female_Juvenile" 0.15158 748 "MP"
"Male_Juvenile" 0.148338 748 "MP"
"Female_Adult" 0.8984476 749 "MP"
"Male_Adult" 0.8456168 749 "MP"
"Female_Juvenile" 0.1751057 749 "MP"
"Male_Juvenile" 0.151302 749 "MP"
"Female_Adult" 0.9368166 750 "MP"
"Male_Adult" 0.9263818 750 "MP"
"Female_Juvenile" 0.1520492 750 "MP"
"Male_Juvenile" 0.2517517 750 "MP"
"Female_Adult" 0.8929285 751 "MP"
"Male_Adult" 0.8382077 751 "MP"
"Female_Juvenile" 0.2026162 751 "MP"
"Male_Juvenile" 0.1851784 751 "MP"
"Female_Adult" 0.8256577 752 "MP"
"Male_Adult" 0.8582832 752 "MP"
"Female_Juvenile" 0.1612598 752 "MP"
"Male_Juvenile" 0.1563967 752 "MP"
"Female_Adult" 0.9231136 753 "MP"
"Male_Adult" 0.7925638 753 "MP"
"Female_Juvenile" 0.1406543 753 "MP"
"Male_Juvenile" 0.1524273 753 "MP"
"Female_Adult" 0.8748715 754 "MP"
"Male_Adult" 0.8988179 754 "MP"
"Female_Juvenile" 0.1614752 754 "MP"
"Male_Juvenile" 0.0917243 754 "MP"
"Female_Adult" 0.9291942 755 "MP"
"Male_Adult" 0.8244171 755 "MP"
"Female_Juvenile" 0.2493257 755 "MP"
"Male_Juvenile" 0.0866986 755 "MP"
"Female_Adult" 0.8946526 756 "MP"
"Male_Adult" 0.8117483 756 "MP"
"Female_Juvenile" 0.1896401 756 "MP"
"Male_Juvenile" 0.1938438 756 "MP"
"Female_Adult" 0.8550459 757 "MP"
"Male_Adult" 0.7733797 757 "MP"
"Female_Juvenile" 0.1806332 757 "MP"
"Male_Juvenile" 0.1685353 757 "MP"
"Female_Adult" 0.8607754 758 "MP"
"Male_Adult" 0.8542991 758 "MP"
"Female_Juvenile" 0.0556509 758 "MP"
"Male_Juvenile" 0.1228581 758 "MP"
"Female_Adult" 0.9432185 759 "MP"
"Male_Adult" 0.8987627 759 "MP"
"Female_Juvenile" 0.1632898 759 "MP"
"Male_Juvenile" 0.176318 759 "MP"
"Female_Adult" 0.858852 760 "MP"
"Male_Adult" 0.8908283 760 "MP"
"Female_Juvenile" 0.1575323 760 "MP"
"Male_Juvenile" 0.0956716 760 "MP"
"Female_Adult" 0.929468 761 "MP"
"Male_Adult" 0.8654275 761 "MP"
"Female_Juvenile" 0.1181613 761 "MP"
"Male_Juvenile" 0.1128423 761 "MP"
"Female_Adult" 0.9068496 762 "MP"
"Male_Adult" 0.9090949 762 "MP"
"Female_Juvenile" 0.2385579 762 "MP"
"Male_Juvenile" 0.1347074 762 "MP"
"Female_Adult" 0.9132223 763 "MP"
"Male_Adult" 0.8863601 763 "MP"
"Female_Juvenile" 0.2129565 763 "MP"
"Male_Juvenile" 0.1984543 763 "MP"
"Female_Adult" 0.9237198 764 "MP"
"Male_Adult" 0.7976947 764 "MP"
"Female_Juvenile" 0.1568019 764 "MP"
"Male_Juvenile" 0.1327949 764 "MP"
"Female_Adult" 0.868453 765 "MP"
"Male_Adult" 0.8307504 765 "MP"
"Female_Juvenile" 0.0434498 765 "MP"
"Male_Juvenile" 0.0808654 765 "MP"
"Female_Adult" 0.9028784 766 "MP"
"Male_Adult" 0.8425838 766 "MP"
"Female_Juvenile" 0.2641928 766 "MP"
"Male_Juvenile" 0.1568137 766 "MP"
"Female_Adult" 0.9101263 767 "MP"
"Male_Adult" 0.8500627 767 "MP"
"Female_Juvenile" 0.1814148 767 "MP"
"Male_Juvenile" 0.1555847 767 "MP"
"Female_Adult" 0.856576 768 "MP"
"Male_Adult" 0.8994577 768 "MP"
"Female_Juvenile" 0.1045119 768 "MP"
"Male_Juvenile" 0.2200319 768 "MP"
"Female_Adult" 0.8792967 769 "MP"
"Male_Adult" 0.9255413 769 "MP"
"Female_Juvenile" 0.2219889 769 "MP"
"Male_Juvenile" 0.2182337 769 "MP"
"Female_Adult" 0.9396773 770 "MP"
"Male_Adult" 0.8722257 770 "MP"
"Female_Juvenile" 0.2569836 770 "MP"
"Male_Juvenile" 0.1691772 770 "MP"
"Female_Adult" 0.8599974 771 "MP"
"Male_Adult" 0.9239779 771 "MP"
"Female_Juvenile" 0.1973374 771 "MP"
"Male_Juvenile" 0.2814052 771 "MP"
"Female_Adult" 0.9038167 772 "MP"
"Male_Adult" 0.8530287 772 "MP"
"Female_Juvenile" 0.2799975 772 "MP"
"Male_Juvenile" 0.1080426 772 "MP"
"Female_Adult" 0.8914274 773 "MP"
"Male_Adult" 0.8492033 773 "MP"
"Female_Juvenile" 0.1296175 773 "MP"
"Male_Juvenile" 0.064197 773 "MP"
"Female_Adult" 0.9013978 774 "MP"
"Male_Adult" 0.9258246 774 "MP"
"Female_Juvenile" 0.144308 774 "MP"
"Male_Juvenile" 0.1756665 774 "MP"
"Female_Adult" 0.8992069 775 "MP"
"Male_Adult" 0.8945865 775 "MP"
"Female_Juvenile" 0.1122868 775 "MP"
"Male_Juvenile" 0.2218711 775 "MP"
"Female_Adult" 0.8897045 776 "MP"
"Male_Adult" 0.8965854 776 "MP"
"Female_Juvenile" 0.0783637 776 "MP"
"Male_Juvenile" 0.1912078 776 "MP"
"Female_Adult" 0.8707425 777 "MP"
"Male_Adult" 0.8755864 777 "MP"
"Female_Juvenile" 0.2158385 777 "MP"
"Male_Juvenile" 0.2187937 777 "MP"
"Female_Adult" 0.9409315 778 "MP"
"Male_Adult" 0.8389832 778 "MP"
"Female_Juvenile" 0.1819795 778 "MP"
"Male_Juvenile" 0.1652621 778 "MP"
"Female_Adult" 0.9378741 779 "MP"
"Male_Adult" 0.8818609 779 "MP"
"Female_Juvenile" 0.2444359 779 "MP"
"Male_Juvenile" 0.1361969 779 "MP"
"Female_Adult" 0.9019381 780 "MP"
"Male_Adult" 0.8675917 780 "MP"
"Female_Juvenile" 0.1206066 780 "MP"
"Male_Juvenile" 0.1735606 780 "MP"
"Female_Adult" 0.8046504 781 "MP"
"Male_Adult" 0.9045485 781 "MP"
"Female_Juvenile" 0.1339537 781 "MP"
"Male_Juvenile" 0.1715657 781 "MP"
"Female_Adult" 0.9280338 782 "MP"
"Male_Adult" 0.8591467 782 "MP"
"Female_Juvenile" 0.1798516 782 "MP"
"Male_Juvenile" 0.1803213 782 "MP"
"Female_Adult" 0.9225361 783 "MP"
"Male_Adult" 0.9081175 783 "MP"
"Female_Juvenile" 0.1687456 783 "MP"
"Male_Juvenile" 0.1548904 783 "MP"
"Female_Adult" 0.9207237 784 "MP"
"Male_Adult" 0.8615523 784 "MP"
"Female_Juvenile" 0.3799989 784 "MP"
"Male_Juvenile" 0.1477003 784 "MP"
"Female_Adult" 0.8667459 785 "MP"
"Male_Adult" 0.8533632 785 "MP"
"Female_Juvenile" 0.1358315 785 "MP"
"Male_Juvenile" 0.1981826 785 "MP"
"Female_Adult" 0.8797257 786 "MP"
"Male_Adult" 0.832987 786 "MP"
"Female_Juvenile" 0.2702125 786 "MP"
"Male_Juvenile" 0.1267755 786 "MP"
"Female_Adult" 0.890114 787 "MP"
"Male_Adult" 0.89492 787 "MP"
"Female_Juvenile" 0.137234 787 "MP"
"Male_Juvenile" 0.0733942 787 "MP"
"Female_Adult" 0.8707408 788 "MP"
"Male_Adult" 0.9110566 788 "MP"
"Female_Juvenile" 0.1521831 788 "MP"
"Male_Juvenile" 0.0625121 788 "MP"
"Female_Adult" 0.8774415 789 "MP"
"Male_Adult" 0.9122617 789 "MP"
"Female_Juvenile" 0.1499178 789 "MP"
"Male_Juvenile" 0.1345859 789 "MP"
"Female_Adult" 0.91466 790 "MP"
"Male_Adult" 0.885865 790 "MP"
"Female_Juvenile" 0.1732986 790 "MP"
"Male_Juvenile" 0.2425281 790 "MP"
"Female_Adult" 0.8717372 791 "MP"
"Male_Adult" 0.8904098 791 "MP"
"Female_Juvenile" 0.1839915 791 "MP"
"Male_Juvenile" 0.1658937 791 "MP"
"Female_Adult" 0.9042831 792 "MP"
"Male_Adult" 0.826372 792 "MP"
"Female_Juvenile" 0.1988121 792 "MP"
"Male_Juvenile" 0.0673816 792 "MP"
"Female_Adult" 0.9197832 793 "MP"
"Male_Adult" 0.8895308 793 "MP"
"Female_Juvenile" 0.2033511 793 "MP"
"Male_Juvenile" 0.173185 793 "MP"
"Female_Adult" 0.8511027 794 "MP"
"Male_Adult" 0.7961571 794 "MP"
"Female_Juvenile" 0.2835267 794 "MP"
"Male_Juvenile" 0.1128179 794 "MP"
"Female_Adult" 0.8774557 795 "MP"
"Male_Adult" 0.9027544 795 "MP"
"Female_Juvenile" 0.1562734 795 "MP"
"Male_Juvenile" 0.1439837 795 "MP"
"Female_Adult" 0.8719923 796 "MP"
"Male_Adult" 0.8300196 796 "MP"
"Female_Juvenile" 0.2271861 796 "MP"
"Male_Juvenile" 0.2182213 796 "MP"
"Female_Adult" 0.8600752 797 "MP"
"Male_Adult" 0.8349095 797 "MP"
"Female_Juvenile" 0.1391118 797 "MP"
"Male_Juvenile" 0.1050521 797 "MP"
"Female_Adult" 0.9352914 798 "MP"
"Male_Adult" 0.9485052 798 "MP"
"Female_Juvenile" 0.1233261 798 "MP"
"Male_Juvenile" 0.1127995 798 "MP"
"Female_Adult" 0.8840131 799 "MP"
"Male_Adult" 0.9009844 799 "MP"
"Female_Juvenile" 0.1103927 799 "MP"
"Male_Juvenile" 0.1139039 799 "MP"
"Female_Adult" 0.9434987 800 "MP"
"Male_Adult" 0.9239488 800 "MP"
"Female_Juvenile" 0.1507293 800 "MP"
"Male_Juvenile" 0.170452 800 "MP"
"Female_Adult" 0.9290913 801 "MP"
"Male_Adult" 0.8824671 801 "MP"
"Female_Juvenile" 0.1221357 801 "MP"
"Male_Juvenile" 0.1326479 801 "MP"
"Female_Adult" 0.8673991 802 "MP"
"Male_Adult" 0.9207665 802 "MP"
"Female_Juvenile" 0.1623243 802 "MP"
"Male_Juvenile" 0.1368345 802 "MP"
"Female_Adult" 0.8960905 803 "MP"
"Male_Adult" 0.8879144 803 "MP"
"Female_Juvenile" 0.1395183 803 "MP"
"Male_Juvenile" 0.1440229 803 "MP"
"Female_Adult" 0.8830102 804 "MP"
"Male_Adult" 0.8656999 804 "MP"
"Female_Juvenile" 0.1227673 804 "MP"
"Male_Juvenile" 0.1371115 804 "MP"
"Female_Adult" 0.8786496 805 "MP"
"Male_Adult" 0.8362485 805 "MP"
"Female_Juvenile" 0.1445433 805 "MP"
"Male_Juvenile" 0.1284068 805 "MP"
"Female_Adult" 0.9472573 806 "MP"
"Male_Adult" 0.866974 806 "MP"
"Female_Juvenile" 0.173467 806 "MP"
"Male_Juvenile" 0.1364373 806 "MP"
"Female_Adult" 0.9212905 807 "MP"
"Male_Adult" 0.8940071 807 "MP"
"Female_Juvenile" 0.2022208 807 "MP"
"Male_Juvenile" 0.1368123 807 "MP"
"Female_Adult" 0.9180712 808 "MP"
"Male_Adult" 0.8743462 808 "MP"
"Female_Juvenile" 0.1299422 808 "MP"
"Male_Juvenile" 0.1624921 808 "MP"
"Female_Adult" 0.867837 809 "MP"
"Male_Adult" 0.9464725 809 "MP"
"Female_Juvenile" 0.166695 809 "MP"
"Male_Juvenile" 0.1591614 809 "MP"
"Female_Adult" 0.8796395 810 "MP"
"Male_Adult" 0.8640931 810 "MP"
"Female_Juvenile" 0.0857376 810 "MP"
"Male_Juvenile" 0.1887672 810 "MP"
"Female_Adult" 0.8446521 811 "MP"
"Male_Adult" 0.8585489 811 "MP"
"Female_Juvenile" 0.2467271 811 "MP"
"Male_Juvenile" 0.174322 811 "MP"
"Female_Adult" 0.9391445 812 "MP"
"Male_Adult" 0.8722316 812 "MP"
"Female_Juvenile" 0.1673179 812 "MP"
"Male_Juvenile" 0.1691051 812 "MP"
"Female_Adult" 0.8674648 813 "MP"
"Male_Adult" 0.8649246 813 "MP"
"Female_Juvenile" 0.2561281 813 "MP"
"Male_Juvenile" 0.2510578 813 "MP"
"Female_Adult" 0.8928105 814 "MP"
"Male_Adult" 0.8467114 814 "MP"
"Female_Juvenile" 0.2281516 814 "MP"
"Male_Juvenile" 0.1141902 814 "MP"
"Female_Adult" 0.8565853 815 "MP"
"Male_Adult" 0.8949389 815 "MP"
"Female_Juvenile" 0.1714759 815 "MP"
"Male_Juvenile" 0.2001386 815 "MP"
"Female_Adult" 0.9365275 816 "MP"
"Male_Adult" 0.845071 816 "MP"
"Female_Juvenile" 0.139898 816 "MP"
"Male_Juvenile" 0.1987407 816 "MP"
"Female_Adult" 0.8812316 817 "MP"
"Male_Adult" 0.8091682 817 "MP"
"Female_Juvenile" 0.1723297 817 "MP"
"Male_Juvenile" 0.1259306 817 "MP"
"Female_Adult" 0.9007688 818 "MP"
"Male_Adult" 0.8504952 818 "MP"
"Female_Juvenile" 0.166318 818 "MP"
"Male_Juvenile" 0.1857677 818 "MP"
"Female_Adult" 0.8500569 819 "MP"
"Male_Adult" 0.8259243 819 "MP"
"Female_Juvenile" 0.1837243 819 "MP"
"Male_Juvenile" 0.2424727 819 "MP"
"Female_Adult" 0.9083695 820 "MP"
"Male_Adult" 0.9570752 820 "MP"
"Female_Juvenile" 0.1256456 820 "MP"
"Male_Juvenile" 0.2377227 820 "MP"
"Female_Adult" 0.8439347 821 "MP"
"Male_Adult" 0.8448537 821 "MP"
"Female_Juvenile" 0.2261303 821 "MP"
"Male_Juvenile" 0.0964836 821 "MP"
"Female_Adult" 0.9225674 822 "MP"
"Male_Adult" 0.8586816 822 "MP"
"Female_Juvenile" 0.1456954 822 "MP"
"Male_Juvenile" 0.1591748 822 "MP"
"Female_Adult" 0.8869807 823 "MP"
"Male_Adult" 0.8263533 823 "MP"
"Female_Juvenile" 0.1959446 823 "MP"
"Male_Juvenile" 0.1571964 823 "MP"
"Female_Adult" 0.9412354 824 "MP"
"Male_Adult" 0.877552 824 "MP"
"Female_Juvenile" 0.1471367 824 "MP"
"Male_Juvenile" 0.1095816 824 "MP"
"Female_Adult" 0.9302759 825 "MP"
"Male_Adult" 0.8313018 825 "MP"
"Female_Juvenile" 0.1239721 825 "MP"
"Male_Juvenile" 0.2068281 825 "MP"
"Female_Adult" 0.8729167 826 "MP"
"Male_Adult" 0.8449836 826 "MP"
"Female_Juvenile" 0.27408 826 "MP"
"Male_Juvenile" 0.1496864 826 "MP"
"Female_Adult" 0.886637 827 "MP"
"Male_Adult" 0.8595061 827 "MP"
"Female_Juvenile" 0.1963276 827 "MP"
"Male_Juvenile" 0.2079675 827 "MP"
"Female_Adult" 0.9157501 828 "MP"
"Male_Adult" 0.93107 828 "MP"
"Female_Juvenile" 0.1587178 828 "MP"
"Male_Juvenile" 0.1403338 828 "MP"
"Female_Adult" 0.8969691 829 "MP"
"Male_Adult" 0.866433 829 "MP"
"Female_Juvenile" 0.1779119 829 "MP"
"Male_Juvenile" 0.1465416 829 "MP"
"Female_Adult" 0.9438025 830 "MP"
"Male_Adult" 0.8767478 830 "MP"
"Female_Juvenile" 0.2019721 830 "MP"
"Male_Juvenile" 0.178594 830 "MP"
"Female_Adult" 0.8980701 831 "MP"
"Male_Adult" 0.8181732 831 "MP"
"Female_Juvenile" 0.174414 831 "MP"
"Male_Juvenile" 0.1379342 831 "MP"
"Female_Adult" 0.9346808 832 "MP"
"Male_Adult" 0.8660493 832 "MP"
"Female_Juvenile" 0.1716819 832 "MP"
"Male_Juvenile" 0.1272608 832 "MP"
"Female_Adult" 0.8661034 833 "MP"
"Male_Adult" 0.8231803 833 "MP"
"Female_Juvenile" 0.1245312 833 "MP"
"Male_Juvenile" 0.152757 833 "MP"
"Female_Adult" 0.9068032 834 "MP"
"Male_Adult" 0.8977995 834 "MP"
"Female_Juvenile" 0.1617448 834 "MP"
"Male_Juvenile" 0.1087751 834 "MP"
"Female_Adult" 0.9318811 835 "MP"
"Male_Adult" 0.8569509 835 "MP"
"Female_Juvenile" 0.1444237 835 "MP"
"Male_Juvenile" 0.2029606 835 "MP"
"Female_Adult" 0.821602 836 "MP"
"Male_Adult" 0.9240247 836 "MP"
"Female_Juvenile" 0.1808633 836 "MP"
"Male_Juvenile" 0.178269 836 "MP"
"Female_Adult" 0.8582019 837 "MP"
"Male_Adult" 0.8041553 837 "MP"
"Female_Juvenile" 0.2229106 837 "MP"
"Male_Juvenile" 0.1842065 837 "MP"
"Female_Adult" 0.9284912 838 "MP"
"Male_Adult" 0.9019475 838 "MP"
"Female_Juvenile" 0.1922854 838 "MP"
"Male_Juvenile" 0.1709093 838 "MP"
"Female_Adult" 0.9122396 839 "MP"
"Male_Adult" 0.9078248 839 "MP"
"Female_Juvenile" 0.1428847 839 "MP"
"Male_Juvenile" 0.1556884 839 "MP"
"Female_Adult" 0.8814471 840 "MP"
"Male_Adult" 0.9126439 840 "MP"
"Female_Juvenile" 0.1202824 840 "MP"
"Male_Juvenile" 0.1177646 840 "MP"
"Female_Adult" 0.9357564 841 "MP"
"Male_Adult" 0.8376543 841 "MP"
"Female_Juvenile" 0.3668952 841 "MP"
"Male_Juvenile" 0.1603067 841 "MP"
"Female_Adult" 0.9102565 842 "MP"
"Male_Adult" 0.9011834 842 "MP"
"Female_Juvenile" 0.2819354 842 "MP"
"Male_Juvenile" 0.1202826 842 "MP"
"Female_Adult" 0.8300881 843 "MP"
"Male_Adult" 0.846004 843 "MP"
"Female_Juvenile" 0.164661 843 "MP"
"Male_Juvenile" 0.1806247 843 "MP"
"Female_Adult" 0.8702695 844 "MP"
"Male_Adult" 0.892816 844 "MP"
"Female_Juvenile" 0.1436101 844 "MP"
"Male_Juvenile" 0.2681799 844 "MP"
"Female_Adult" 0.920038 845 "MP"
"Male_Adult" 0.9042639 845 "MP"
"Female_Juvenile" 0.1696443 845 "MP"
"Male_Juvenile" 0.1844859 845 "MP"
"Female_Adult" 0.8966764 846 "MP"
"Male_Adult" 0.8411477 846 "MP"
"Female_Juvenile" 0.1925332 846 "MP"
"Male_Juvenile" 0.1509459 846 "MP"
"Female_Adult" 0.9481819 847 "MP"
"Male_Adult" 0.8949627 847 "MP"
"Female_Juvenile" 0.193395 847 "MP"
"Male_Juvenile" 0.1643103 847 "MP"
"Female_Adult" 0.8699528 848 "MP"
"Male_Adult" 0.9031075 848 "MP"
"Female_Juvenile" 0.2206187 848 "MP"
"Male_Juvenile" 0.1592213 848 "MP"
"Female_Adult" 0.8891829 849 "MP"
"Male_Adult" 0.8676308 849 "MP"
"Female_Juvenile" 0.1141092 849 "MP"
"Male_Juvenile" 0.1713444 849 "MP"
"Female_Adult" 0.8845572 850 "MP"
"Male_Adult" 0.8941003 850 "MP"
"Female_Juvenile" 0.1712873 850 "MP"
"Male_Juvenile" 0.1852082 850 "MP"
"Female_Adult" 0.8990686 851 "MP"
"Male_Adult" 0.856529 851 "MP"
"Female_Juvenile" 0.2567359 851 "MP"
"Male_Juvenile" 0.1903624 851 "MP"
"Female_Adult" 0.8990632 852 "MP"
"Male_Adult" 0.8805892 852 "MP"
"Female_Juvenile" 0.1508952 852 "MP"
"Male_Juvenile" 0.1360241 852 "MP"
"Female_Adult" 0.9250644 853 "MP"
"Male_Adult" 0.8412426 853 "MP"
"Female_Juvenile" 0.2688779 853 "MP"
"Male_Juvenile" 0.184286 853 "MP"
"Female_Adult" 0.8622453 854 "MP"
"Male_Adult" 0.940077 854 "MP"
"Female_Juvenile" 0.2078364 854 "MP"
"Male_Juvenile" 0.154328 854 "MP"
"Female_Adult" 0.9020772 855 "MP"
"Male_Adult" 0.8063429 855 "MP"
"Female_Juvenile" 0.1951234 855 "MP"
"Male_Juvenile" 0.091789 855 "MP"
"Female_Adult" 0.9251175 856 "MP"
"Male_Adult" 0.85601 856 "MP"
"Female_Juvenile" 0.2304139 856 "MP"
"Male_Juvenile" 0.2085565 856 "MP"
"Female_Adult" 0.8916352 857 "MP"
"Male_Adult" 0.8102411 857 "MP"
"Female_Juvenile" 0.1641551 857 "MP"
"Male_Juvenile" 0.1643218 857 "MP"
"Female_Adult" 0.868705 858 "MP"
"Male_Adult" 0.9057994 858 "MP"
"Female_Juvenile" 0.2231692 858 "MP"
"Male_Juvenile" 0.2061121 858 "MP"
"Female_Adult" 0.9215373 859 "MP"
"Male_Adult" 0.8908224 859 "MP"
"Female_Juvenile" 0.1167228 859 "MP"
"Male_Juvenile" 0.1751754 859 "MP"
"Female_Adult" 0.9142325 860 "MP"
"Male_Adult" 0.7898605 860 "MP"
"Female_Juvenile" 0.2640393 860 "MP"
"Male_Juvenile" 0.1572258 860 "MP"
