year,site,nest,ID,ring,age_sex,date,time,weight,bill,left_tarsus,right_tarsus,left_wing,right_wing,fat,blood,blood_tube,code,moult ,observer,comments,ages,zones,species,blood_bath,blood_madagascar,feather,slides,feacal
2010,D,-1,2010_D_-1,CA2290,JM,515,1899-12-31 21:40:00,11.8,,21.7,21.8,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,D,-1,2010_D_-1,CA2291,JM,515,1899-12-31 21:40:00,12.2,,22.3,22.4,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,28,2010_A_28,CA2410,JM,515,1899-12-31 21:50:00,7.7,,19.8,19.8,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,C,1,2010_C_1,CA2295,JF,515,1899-12-31 22:00:00,10.3,,21.1,20.9,,,,0,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,C,1,2010_C_1,CA2308,JM,515,1899-12-31 22:00:00,9.6,,21.1,21.1,,,,0,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,A,16,2010_A_16,CA2430,Jf,515,1899-12-31 22:15:00,5.9,,19,18.8,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,16,2010_A_16,CA2439,Jf,515,1899-12-31 22:15:00,5.2,,17.9,17.9,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,C,104,2010_C_104,CA2440,AM,515,1899-12-31 22:40:00,40.5,,25.5,25.6,107,107,,0,,GX.GX|RX.MX,O(10),CK,,,,,,,,,
2010,A,27,2010_A_27,CA2269,JF,515,1899-12-31 23:10:00,11.5,,22,22.1,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,27,2010_A_27,CA2311,JM,515,1899-12-31 23:10:00,10.7,,21.9,22,,,,0,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,A,2,2010_A_2,CA2263,JF,515,1899-12-31 23:30:00,10,,21.8,21.8,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,20,2010_A_20,CA2441,JF,516,1899-12-31 06:20:00,6.4,,18.1,18.1,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,D,1,2010_D_1,CA2442,JF,516,1899-12-31 09:00:00,5.9,,17.9,17.9,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,D,1,2010_D_1,CA2443,JF,516,1899-12-31 09:00:00,5.7,,18.1,18.1,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,E,101,2010_E_101,CA1297,AF,516,1899-12-31 10:40:00,41.2,,25.7,25.6,109,109,,1,,LX.MX|YX.YX,O(10),CK,,,,,,,,,
2010,D,1,2010_D_1,CA2444,JJ,516,1899-12-31 19:10:00,5.9,,17.2,17.2,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,7,2010_A_7,CA2445,JJ,517,1899-12-31 06:40:00,5.4,,18.2,18.2,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,7,2010_A_7,CA2446,JJ,517,1899-12-31 06:40:00,5.9,,18.5,18.5,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,A,7,2010_A_7,CA2447,JM,517,1899-12-31 06:40:00,6,,18.8,18.7,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,A,6,2010_A_6,CA2448,JJ,517,1899-12-31 07:50:00,6,,19.6,19.5,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,A,6,2010_A_6,CA2449,Jf,517,1899-12-31 07:50:00,5.6,,18.9,18.8,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,A,-101,2010_A_-101,CA2450,AF,517,1899-12-31 08:00:00,34.7,,24,24.2,107,107,,2,,RX.LX|RX.MX,O(10),CK,,,,,,,,,
2010,A,-101,2010_A_-101,CA2451,JJ,517,1899-12-31 08:00:00,5.9,,18.2,18.1,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,-101,2010_A_-101,CA2452,JF,517,1899-12-31 08:00:00,6.2,,17.7,17.7,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,A,-101,2010_A_-101,CA2453,JJ,517,1899-12-31 08:00:00,5.9,,18.2,18.4,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,-101,2010_A_-101,CA1448,AM,517,1899-12-31 08:30:00,37.2,,25,24.9,106,107,,1,,MX.BX|YX.GX,O(10),CK,,,,,,,,,
2010,A,10,2010_A_10,CA2454,JF,517,1899-12-31 18:00:00,5.4,,16.9,17,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,A,3,2010_A_3,CA2455,JF,517,1899-12-31 18:30:00,6,,18.1,18.1,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,A,3,2010_A_3,CA2456,JF,517,1899-12-31 18:30:00,6.2,,18,18,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,3,2010_A_3,CA2457,JM,517,1899-12-31 18:30:00,5.6,,18,18,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,A,4,2010_A_4,CA2458,JF,517,1899-12-31 19:30:00,5.7,,17.2,17.2,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,4,2010_A_4,CA2459,JF,517,1899-12-31 19:30:00,5.7,,17.9,17.8,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,A,-101,2010_A_-101,CA2460,JM,518,1899-12-31 10:00:00,5.2,,18.2,18.2,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,A,10,2010_A_10,CA2461,JJ,518,1899-12-31 11:40:00,5.4,,16.7,16.8,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,B,101,2010_B_101,CA2462,AM,519,1899-12-31 10:50:00,41.5,,26.5,26.6,112,112,,2,,GX.LX|RX.MX,O(10),CK,,,,,,,,,
2010,B,101,2010_B_101,CA1268,AF,519,1899-12-31 11:40:00,36.4,,24.7,24.5,108,108,,1,,LX.MX|OX.WX,O(10),CK,,,,,,,,,
2010,A,101,2010_A_101,CA112,AF,519,1899-12-31 12:50:00,,,,,,,,0,,YX.MX|GX.RX,,CK,,,,,,,,,
2010,A,101,2010_A_101,CA1562,AF,519,1899-12-31 13:00:00,,,,,,,,0,,MX.YX|BX.OX,,CK,,,,,,,,,
2010,A,29,2010_A_29,CA2463,JF,519,1899-12-31 13:10:00,5,,16.8,16.8,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,29,2010_A_29,CA2338,Jf,519,1899-12-31 18:25:00,5.4,,17.6,17.7,,,,1,,MX.XX|RX.XX,,CK,hatched 518,,,,,,,,
2010,B,101,2010_B_101,CA2464,Jf,520,1899-12-31 06:20:00,5.8,,17.6,17.7,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,B,101,2010_B_101,CA2465,Jf,520,1899-12-31 06:20:00,5.6,,17.8,17.9,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,B,101,2010_B_101,CA2466,JF,520,1899-12-31 07:00:00,5.9,,17.2,17.3,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,A,12,2010_A_12,CA2467,JF,520,1899-12-31 07:50:00,6.1,,18.4,18.4,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,103,2010_A_103,CA2468,Jf,520,1899-12-31 09:30:00,6.6,,18.4,18.4,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,103,2010_A_103,CA2469,Jf,520,1899-12-31 09:30:00,6.6,,18.2,18.2,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,A,12,2010_A_12,CA2470,JM,520,1899-12-31 10:40:00,6.3,,18.8,18.7,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,A,103,2010_A_103,CA2471,JM,520,1899-12-31 17:40:00,6.7,,18.2,18.3,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,109,2010_A_109,CA1356,AF,520,1899-12-31 18:10:00,35.1,,24.5,24.5,107,107,,1,,BX.MX|GX.YX,O(10),CK,,,,,,,,,
2010,A,109,2010_A_109,CA2245,AM,520,1899-12-31 18:10:00,40,,26.7,26.7,106,107,,1,,MX.BX|RX.OX,O(10),CK,,,,,,,,,
2010,C,102,2010_C_102,CA2472,AM,520,1899-12-31 20:30:00,39.9,,24.7,24.8,111,111,,2,,LX.RX|RX.MX,O(10),CK,,,,,,,,,
2010,C,106,2010_C_106,CA2473,AM,520,1899-12-31 21:00:00,39.5,,26.5,26.5,104,105,,2,,LX.YX|RX.MX,O(10),CK,,,,,,,,,
2010,A,101,2010_A_101,CA2474,JM,521,1899-12-31 08:20:00,6.1,,18,18,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,A,101,2010_A_101,CA2475,Jf,521,1899-12-31 08:20:00,6.1,,17.8,17.7,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,A,101,2010_A_101,CA108,AM,521,1899-12-31 08:45:00,40,,24.5,24.5,107,107,,1,,YX.MX|YX.GX,O(10),CK,,,,,,,,,
2010,A,102,2010_A_102,CA2476,JM,521,1899-12-31 17:30:00,6.4,,18.2,18.2,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,A,102,2010_A_102,CA2477,Jf,521,1899-12-31 17:30:00,6.3,,18.6,18.7,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,E,-1,2010_E_-1,CA2319,JF,521,1899-12-31 21:15:00,14.2,,22.7,22.8,,,,0,,MX.XX|RX.XX,,CK,recapture,,,,,,,,
2010,C,4,2010_C_4,CA2317,JM,521,1899-12-31 21:30:00,10.4,,21.9,21.9,,,,0,,MX.XX|WX.XX,,CK,recapture,,,,,,,,
2010,C,4,2010_C_4,CA2318,JM,521,1899-12-31 21:30:00,14.2,,22.6,22.6,,,,0,,MX.XX|LX.XX,,CK,recapture,,,,,,,,
2010,A,4,2010_A_4,CA2448,JJ,521,1899-12-31 21:45:00,5.5,,19.8,19.8,,,,0,,MX.XX|BX.XX,,CK,"recapture, brood mixing, before A6",,,,,,,,
2010,A,4,2010_A_4,CA2458,JF,521,1899-12-31 21:45:00,5,,17.8,17.8,,,,0,,MX.XX|RX.XX,,CK,recapture,,,,,,,,
2010,D,-1,2010_D_-1,CA2289,JM,521,1899-12-31 22:00:00,14.8,,22.9,22.8,,,,0,,MX.XX|BX.XX,,CK,recapture,,,,,,,,
2010,A,6,2010_A_6,CA2449,Jf,521,1899-12-31 22:00:00,5.8,,19.4,19.5,,,,1,,MX.XX|WX.XX,,CK,recapture,,,,,,,,
2010,A,8,2010_A_8,CA2438,JF,521,1899-12-31 22:10:00,6.4,,19.5,19.5,,,,0,,MX.XX|BX.XX,,CK,recapture,,,,,,,,
2010,B,101,2010_B_101,CA2464,Jf,521,1899-12-31 22:10:00,5.3,,18.4,18.6,,,,0,,MX.XX|BX.XX,,CK,recapture,,,,,,,,
2010,B,101,2010_B_101,CA2465,Jf,521,1899-12-31 22:10:00,5.1,,18.2,18,,,,0,,MX.XX|WX.XX,,CK,recapture,,,,,,,,
2010,B,101,2010_B_101,CA2466,JF,521,1899-12-31 22:10:00,5.6,,17.8,17.8,,,,0,,MX.XX|GX.XX,,CK,recapture,,,,,,,,
2010,A,8,2010_A_8,CA2478,JF,521,1899-12-31 22:10:00,5.3,,18,18.3,,,,1,,MX.XX|RX.XX,,CK,"recapture, brood mixing? Before unringed!",,,,,,,,
2010,A,22,2010_A_22,CA2415,JF,521,1899-12-31 22:30:00,7.7,,20.1,20.2,,,,0,,MX.XX|LX.XX,,CK,recapture,,,,,,,,
2010,A,22,2010_A_22,CA2416,JJ,521,1899-12-31 22:30:00,7.3,,20.4,20.5,,,,0,,MX.XX|RX.XX,,CK,recapture,,,,,,,,
2010,A,17,2010_A_17,CA2335,JJ,521,1899-12-31 22:45:00,7,,19,19,,,,0,,MX.XX|BX.XX,,CK,recapture,,,,,,,,
2010,A,17,2010_A_17,CA2432,Jf,521,1899-12-31 22:45:00,5.2,,18.9,18.8,,,,0,,MX.XX|GX.XX,,CK,recapture,,,,,,,,
2010,A,17,2010_A_17,CA2433,JM,521,1899-12-31 22:45:00,5.6,,18.9,19,,,,0,,MX.XX|LX.XX,,CK,recapture,,,,,,,,
2010,A,3,2010_A_3,CA2455,JF,521,1899-12-31 23:00:00,7.4,,19.2,19.3,,,,0,,MX.XX|WX.XX,,CK,recapture,,,,,,,,
2010,A,3,2010_A_3,CA2456,JF,521,1899-12-31 23:00:00,6.2,,18.8,18.7,,,,0,,MX.XX|RX.XX,,CK,recapture,,,,,,,,
2010,A,102,2010_A_102,CA2339,JF,522,1899-12-31 06:40:00,5.4,,16.2,16.1,,,,1,,MX.XX|GX.XX,,OV,,,,,,,,,
2010,A,9,2010_A_9,CA2340,JM,522,1899-12-31 08:40:00,5.7,,17.7,17.7,,,,1,,MX.XX|WX.XX,,OV,,,,,,,,,
2010,A,13,2010_A_13,CA2341,JF,522,1899-12-31 09:15:00,6.4,,17.3,17.3,,,,1,,MX.XX|BX.XX,,OV,,,,,,,,,
2010,C,5,2010_C_5,CA2479,Jf,522,1899-12-31 10:15:00,5.6,,17.6,17.6,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,C,5,2010_C_5,CA2480,JJ,522,1899-12-31 18:00:00,5.6,,18.6,18.5,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,9,2010_A_9,CA2342,JF,522,1899-12-31 19:00:00,5.6,,17.6,17.7,,,,1,,MX.XX|WX.XX,,OV,,,,,,,,,
2010,A,13,2010_A_13,CA2341,JF,523,1899-12-31 07:40:00,5.8,,17.9,17.8,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,A,13,2010_A_13,CA2481,Jf,523,1899-12-31 07:40:00,6,,18.6,18.7,,,,1,,MX.XX|RX.XX,,CK,hatched 522,,,,,,,,
2010,A,13,2010_A_13,CA2482,Jf,523,1899-12-31 07:40:00,5.9,,18.3,18.3,,,,1,,MX.XX|GX.XX,,CK,hatched 522,,,,,,,,
2010,A,25,2010_A_25,CA2343,JF,523,1899-12-31 10:30:00,5.9,,17.7,17.7,,,,1,,MX.XX|RX.XX,,OV,,,,,,,,,
2010,A,25,2010_A_25,CA2344,Jf,523,1899-12-31 10:30:00,5.9,,18,18,,,,1,,MX.XX|BX.XX,,OV,,,,,,,,,
2010,A,25,2010_A_25,CA2483,JM,523,1899-12-31 18:00:00,5.6,,17.7,17.7,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,14,2010_A_14,CA2484,JM,523,1899-12-31 19:55:00,6.2,,17.7,17.7,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,A,14,2010_A_14,CA2485,JF,523,1899-12-31 19:55:00,6.7,,17.7,17.8,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,C,102,2010_C_102,CA2486,AF,525,1899-12-31 08:40:00,39,,24.3,24.3,108,108,,2,,WX.YX|RX.MX,O(10),CK,,,,,,,,,
2010,C,104,2010_C_104,CA2440,AM,525,1899-12-31 08:55:00,39.6,,,,,,,0,,GX.GX|RX.MX,,CK,,,,,,,,,
2010,C,104,2010_C_104,CA2487,AF,525,1899-12-31 10:00:00,36.5,,23.3,23.3,105,105,,2,,OX.OX|RX.MX,O(10),CK,,,,,,,,,
2010,C,107,2010_C_107,CA171,AF,525,1899-12-31 10:30:00,39.4,,24.3,24.3,109,109,,1,,OX.MX|LX.RX,O(10),CK,,,,,,,,,
2010,A,14,2010_A_14,CA2488,JF,525,1899-12-31 12:15:00,6.4,,17.8,17.8,,,,1,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,D,102,2010_D_102,CA2299,AF,525,1899-12-31 19:15:00,,,,,,,,0,,GX.MX|YX.GX,,CK,observation only,,,,,,,,
2010,D,102,2010_D_102,CA324,AM,525,1899-12-31 19:15:00,36.8,,25.1,25.1,110,110,,1,,MX.RX|GX.OX,O(10),CK,,,,,,,,,
2010,D,103,2010_D_103,CA2073,AM,525,1899-12-31 19:50:00,,,,,,,,0,,WX.BX|YX.LM,,CK,observation only,,,,,,,,
2010,D,103,2010_D_103,CA2082,AF,525,1899-12-31 19:50:00,38.3,,26.1,26.3,110,110,,1,,YX.MX|WX.GX,O(10),CK,,,,,,,,,
2010,D,104,2010_D_104,CA2489,AF,525,1899-12-31 20:40:00,37.4,,25.7,25.7,109,108,,2,,LX.WX|RX.MX,O(10),CK,,,,,,,,,
2010,F,101,2010_F_101,CA1260,AM,525,1899-12-31 21:05:00,38.8,,25.3,25.2,110,108,,1,,LX.MX|OX.GX,O(10),CK,,,,,,,,,
2010,F,101,2010_F_101,CA2204,AF,525,1899-12-31 21:05:00,37.9,,25.6,25.5,105,105,,1,,RX.YX|MX.BX,O(10),CK,note: metal ring on right tibia,,,,,,,,
2010,E,102,2010_E_102,CA2241,AM,525,1899-12-31 21:50:00,38.6,,26.1,26,107,108,,1,,MX.BX|BX.GX,O(10),CK,,,,,,,,,
2010,A,104,2010_A_104,CA2490,JM,526,1899-12-31 10:40:00,6.4,,18.2,18.2,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,104,2010_A_104,CA2491,JF,526,1899-12-31 17:30:00,6.9,,18,17.9,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,C,105,2010_C_105,CA1430,AM,526,1899-12-31 20:30:00,38.9,,25.2,25.2,109,108,,1,,BX.MX|RX.OX,2(1)O(9),CK,,,,,,,,,
2010,A,104,2010_A_104,CA2492,JF,527,1899-12-31 15:30:00,6.7,,17,17,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,8,2010_A_8,CA2478,JF,527,1899-12-31 19:55:00,,,,,,,,0,,MX.XX|RX.XX,,CK,"dead chick, about 3 days dead",,,,,,,,
2010,C,106,2010_C_106,CA1570,AF,528,1899-12-31 09:15:00,39,,24.2,24.3,,,,0,,MX.YX|BX.RX,,CK,,,,,,,,,
2010,A,112,2010_A_112,CA044,AF,528,1899-12-31 16:30:00,34.2,,25.4,25.4,,,,0,,RX.MX|OX.WX,,OV,,,,,,,,,
2010,A,110,2010_A_110,CA2240,AM,528,1899-12-31 18:50:00,36.7,,25.1,25.1,105,105,,2,,MX.BX|RX.WX,,CK,Left 1st primary broken,,,,,,,,
2010,E,102,2010_E_102,CA2041,AF,529,1899-12-31 08:30:00,39.4,,24.5,24.6,,,,0,,BX.RX|OX.MX,,OV,,,,,,,,,
2010,D,104,2010_D_104,CA136,AF,529,1899-12-31 09:00:00,42.5,,25.2,25.1,,,,0,,YX.MX|RX.RX,1(2)O(8),OV,,,,,,,,,
2010,A,112,2010_A_112,CA2033,AM,529,1899-12-31 19:50:00,34.2,,,,,,,0,,MX.BX|GX.OX,,OV,,,,,,,,,
2010,A,27,2010_A_27,CA2311,JM,529,1899-12-31 21:45:00,24,,25.1,24.9,,,,0,,MX.BX|GX.GX,,CK,"recapture, CR added",,,,,,,,
2010,C,-1,2010_C_-1,CA2326,JF,529,1899-12-31 21:45:00,28.2,,24.6,24.6,,,,0,,MX.BX|WX.YX,,CK,"recapture, CR added",,,,,,,,
2010,E,101,2010_E_101,CA2493,JF,530,1899-12-31 10:55:00,6.6,,18.5,18.6,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,30,2010_A_30,CA2345,Jf,530,1899-12-31 11:15:00,6.5,,17.7,17.8,,,,1,,MX.XX|BX.XX,,OV,,,,,,,,,
2010,A,30,2010_A_30,CA2346,JM,530,1899-12-31 11:15:00,6.6,,17.8,17.9,,,,1,,MX.XX|LX.XX,,OV,,,,,,,,,
2010,A,30,2010_A_30,CA2494,JJ,530,1899-12-31 17:45:00,6.4,,17.7,17.7,,,,1,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,5,2010_A_5,CA2401,JF,531,1899-12-31 11:35:00,15.2,,24.3,24.2,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,11,2010_A_11,CA2334,JF,531,1899-12-31 21:18:00,11,,23.1,23.1,,,,0,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,A,11,2010_A_11,CA2336,JF,531,1899-12-31 21:18:00,11.5,,22,21.9,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,11,2010_A_11,CA2337,JM,531,1899-12-31 21:18:00,9.6,,22.6,22.6,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,D,1,2010_D_1,CA2442,JF,531,1899-12-31 21:40:00,12.7,,22.8,22.6,,,,0,,MX.XX|BX.XX,,CK,,,,,,,,,
2010,D,1,2010_D_1,CA2443,JF,531,1899-12-31 21:40:00,12,,22.4,22.4,,,,0,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,D,1,2010_D_1,CA2444,JJ,531,1899-12-31 21:40:00,10,,21.2,21.2,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,103,2010_A_103,CA2468,Jf,531,1899-12-31 21:50:00,7.7,,20.2,20.2,,,,0,,MX.XX|RX.XX,,CK,,,,,,,,,
2010,A,13,2010_A_13,CA2482,Jf,531,1899-12-31 22:00:00,6.5,,18.8,18.9,,,,0,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,A,104,2010_A_104,CA2492,JF,531,1899-12-31 22:00:00,5.4,,18,18,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,23,2010_A_23,CA2426,JM,531,1899-12-31 22:25:00,17.5,,24.8,24.7,,,,0,,MX.BX|OX.BX,,CK,"recapture, CR changed",,,,,,,,
2010,A,17,2010_A_17,CA2433,JM,531,1899-12-31 22:44:00,8,,19.9,19.9,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,108,2010_A_108,CA2428,JF,531,1899-12-31 22:50:00,12.3,,23.1,23,,,,0,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,A,108,2010_A_108,CA2429,Jf,531,1899-12-31 22:50:00,15.3,,23.5,23.7,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,A,12,2010_A_12,CA2467,JF,531,1899-12-31 23:00:00,4.9,,19.1,19,,,,0,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,C,3,2010_C_3,CA2314,Jf,531,1899-12-31 23:10:00,17.6,,23.5,23.4,,,,0,,MX.BX|OX.GX,,CK,"recapture, CR changed",,,,,,,,
2010,A,18,2010_A_18,CA2421,JF,531,1899-12-31 23:10:00,18.5,,24,23.9,,,,0,,MX.BX|YX.RX,,CK,"recapture, CR changed",,,,,,,,
2010,A,110,2010_A_110,CA2093,AF,601,1899-12-31 08:30:00,40,,25.3,25.3,,,,0,,MX.YX|LX.RX,1(1)O(9),CK,LEP: changed field sex to M based on molecular sexing,,,,,,,,
2010,E,103,2010_E_103,CA2296,AF,601,1899-12-31 10:30:00,34.5,,23.3,23.3,,,,0,,GX.MX|OX.BX,4(2)O(8),CK,,,,,,,,,
2010,C,108,2010_C_108,CA2050,AF,602,1899-12-31 06:45:00,43.6,,25.8,26,,,,0,,YX.GX|OX.MX,O(10),CK,,,,,,,,,
2010,C,202,2010_C_202,CA2236,AF,602,1899-12-31 07:15:00,40.8,,,,,,,0,,LX.LX|RX.MX,1(1)-(1)O(8),CK,,,,,,,,,
2010,C,111,2010_C_111,CA2265,AF,602,1899-12-31 07:55:00,39.5,,24.4,24.5,,,,0,,BX.OX|RX.MX,O(10),CK,,,,,,,,,
2010,C,112,2010_C_112,CA1409,AM,602,1899-12-31 18:00:00,,,,,,,,0,,MX.OX|WX.OX,,CK,observation only,,,,,,,,
2010,C,112,2010_C_112,CA1526,AF,602,1899-12-31 18:00:00,,,,,,,,0,,YX.RX|YX.LM,,CK,observation only,,,,,,,,
2010,C,111,2010_C_111,CA1310,AM,603,1899-12-31 20:15:00,37,,,,,,,0,,LX.MX|LX.YX,1(1)O(9),CK,,,,,,,,,
2010,E,103,2010_E_103,CA1246,AM,603,1899-12-31 20:30:00,39.9,,25.1,25.1,109,109,,2,,MX.BX|RX.RX,1(1)O(9),CK,,,,,,,,,
2010,C,104,2010_C_104,CA2495,JF,604,1899-12-31 10:30:00,6.1,,18.5,18.6,,,,1,,MX.XX|WX.XX,,CK,,,,,,,,,
2010,C,104,2010_C_104,CA2496,Jf,604,1899-12-31 10:30:00,6.2,,17.6,17.5,,,,1,,MX.XX|GX.XX,,CK,,,,,,,,,
2010,C,104,2010_C_104,CA2497,Jf,604,1899-12-31 15:10:00,6.3,,17.8,18,,,,1,,MX.XX|LX.XX,,CK,,,,,,,,,
2010,C,115,2010_C_115,CA2036,AF,604,1899-12-31 20:00:00,34.7,,,,102,102,,0,,YX.RX|RX.YM,O(10),CK,,,,,,,,,
2010,C,114,2010_C_114,CA2214,AM,604,1899-12-31 21:00:00,34,,24.4,24.4,111,111,,1,,MX.BX|LX.LX,O(10),CK,CR identical with CA2035,,,,,,,,
2010,A,113,2010_A_113,CA103,AF,605,1899-12-31 07:45:00,43.5,,26.1,26.2,,,,1,,YX.MX|RX.WX,2(1)O(9),CK,,,,,,,,,
2010,B,201,2010_B_201,CA1566,AF,605,1899-12-31 09:45:00,40.2,,,,108,108,,0,,MX.OX|WX.BX,O(10),CK,,,,,,,,,
2010,C,108,2010_C_108,CA1416,AM,605,1899-12-31 20:15:00,39.5,,25.4,25.6,107,108,,1,,MX.OX|BX.WX,4(2)O(8),CK,,,,,,,,,
2010,C,115,2010_C_115,CA2282,AM,605,1899-12-31 20:45:00,40.4,,26,26,,,,1,,MX.BX|BX.YX,1(2)O(8),CK,,,,,,,,,
2010,C,114,2010_C_114,CA1254,AF,606,1899-12-31 11:00:00,39,,,,,,,0,,LX.MX|BX.GX,O(10),CK,,,,,,,,,
2010,A,11,2010_A_11,CA2334,JF,606,1899-12-31 21:00:00,14.6,,24,24.2,,,,0,,MX.XX|WX.XX,,CK,recapture,,,,,,,,
2010,A,11,2010_A_11,CA2337,JM,606,1899-12-31 21:00:00,12.8,,23.7,23.7,,,,0,,MX.XX|LX.XX,,CK,recapture,,,,,,,,
2010,E,-1,2010_E_-1,CA2320,JF,606,1899-12-31 21:25:00,22,,23.1,23.1,,,,0,,MX.BX|LX.RX,,CK,recapture and fledged,,,,,,,,
2010,WD,-1,2010_WD_-1,XX.XX|LX,JJ,606,1899-12-31 21:35:00,22.3,,27,27.2,,,,2,,LX.XX|XX.XX,,CK,Wilsons chick,,,,,,,,
2010,A,8,2010_A_8,CA2438,JF,606,1899-12-31 21:45:00,16,,23.3,23.3,,,,0,,MX.XX|BX.XX,,CK,recapture,,,,,,,,
2010,A,103,2010_A_103,CA2469,Jf,606,1899-12-31 21:45:00,10.5,,21.4,21.4,,,,0,,MX.XX|WX.XX,,CK,recapture,,,,,,,,
2010,C,3,2010_C_3,CA2402,JF,606,1899-12-31 22:10:00,23.7,,25.3,25.3,,,,0,,MX.BX|BX.WX,,CK,recapture,,,,,,,,
2010,C,104,2010_C_104,CA2495,JF,606,1899-12-31 22:25:00,5.4,,19.2,19.2,,,,0,,MX.XX|WX.XX,,CK,recapture,,,,,,,,
2010,C,104,2010_C_104,CA2496,Jf,606,1899-12-31 22:25:00,5.2,,18.1,18.2,,,,0,,MX.XX|GX.XX,,CK,recapture,,,,,,,,
2010,C,104,2010_C_104,CA2497,Jf,606,1899-12-31 22:25:00,5.1,,18.6,18.7,,,,0,,MX.XX|LX.XX,,CK,recapture,,,,,,,,
2010,A,3,2010_A_3,CA2455,JF,606,1899-12-31 23:00:00,11,,22.2,22.2,,,,0,,MX.XX|WX.XX,,CK,recapture,,,,,,,,
