"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~Sex * Quadratic"	"~Year"	"Phi(~Sex * Quadratic)p(~Year)"	11	10441.4873980782	64.9046611396552	8.05623096608491e-15	8036.3413	"Snowy"	6
"~Sex * Quadratic"	"~Sex + Time"	"Phi(~Sex * Quadratic)p(~Sex + Time)"	7	10847.6036	471.020863061412	0	8450.4918	"Snowy"	6
"~Sex * Quadratic"	"~Time"	"Phi(~Sex * Quadratic)p(~Time)"	6	10849.2421956124	472.659458673843	0	8454.1372	"Snowy"	6
"~Sex * Quadratic"	"~Sex * Time"	"Phi(~Sex * Quadratic)p(~Sex * Time)"	8	10849.6099218107	473.027184872111	0	8450.4918	"Snowy"	6
"~Sex * Quadratic"	"~Sex + Quadratic"	"Phi(~Sex * Quadratic)p(~Sex + Quadratic)"	7	10849.6436	473.060863061413	0	8452.5323	"Snowy"	6
"~Sex * Quadratic"	"~Quadratic"	"Phi(~Sex * Quadratic)p(~Quadratic)"	6	10851.3481956124	474.765458673843	0	8456.2437	"Snowy"	6
"~Sex * Quadratic"	"~Sex * Quadratic"	"Phi(~Sex * Quadratic)p(~Sex * Quadratic)"	8	10851.4569218107	474.874184872113	0	8452.3381	"Snowy"	6
"~Sex * Quadratic"	"~Cubic"	"Phi(~Sex * Quadratic)p(~Cubic)"	6	10854.1941956124	477.611458673842	0	8459.0895	"Snowy"	6
"~Sex * Quadratic"	"~Sex"	"Phi(~Sex * Quadratic)p(~Sex)"	6	10865.7431956124	489.160458673843	0	8470.6387	"Snowy"	6
"~Sex * Quadratic"	"~1"	"Phi(~Sex * Quadratic)p(~1)"	5	10867.1697080192	490.586971080604	0	8474.0701	"Snowy"	6
"~Sex * Quadratic"	"~Year * Quadratic"	"Phi(~Sex * Quadratic)p(~Year * Quadratic)"	18	9737.23998984485	0	0.999422643862591	7312.2602	"Snowy"	7
