"Sex_Age"	"estimate"	"species"	"iter"
"Male_Adult"	0.8902254	"Madagascar"	62
"Female_Juvenile"	0.1390907	"Madagascar"	62
"Male_Juvenile"	0.1166742	"Madagascar"	62
"Female_Chick"	0.169399508481669	"Madagascar"	62
"Male_Chick"	0.0895150593620995	"Madagascar"	62
"Female_Adult"	0.882831	"Madagascar"	63
"Male_Adult"	0.849781	"Madagascar"	63
"Female_Juvenile"	0.1744572	"Madagascar"	63
"Male_Juvenile"	0.1938132	"Madagascar"	63
"Female_Chick"	0.108741587577363	"Madagascar"	63
"Male_Chick"	0.065568009193823	"Madagascar"	63
"Female_Adult"	0.9042886	"Madagascar"	64
"Male_Adult"	0.89063	"Madagascar"	64
"Female_Juvenile"	0.1058609	"Madagascar"	64
"Male_Juvenile"	0.1525986	"Madagascar"	64
"Female_Chick"	0.388610306377613	"Madagascar"	64
"Male_Chick"	0.149688919194052	"Madagascar"	64
"Female_Adult"	0.9460999	"Madagascar"	65
"Male_Adult"	0.8707673	"Madagascar"	65
"Female_Juvenile"	0.1471548	"Madagascar"	65
"Male_Juvenile"	0.0610918	"Madagascar"	65
"Female_Chick"	0.372542423188339	"Madagascar"	65
"Male_Chick"	0.0574840013868709	"Madagascar"	65
"Female_Adult"	0.8564055	"Madagascar"	66
"Male_Adult"	0.8058538	"Madagascar"	66
"Female_Juvenile"	0.2810123	"Madagascar"	66
"Male_Juvenile"	0.3052807	"Madagascar"	66
"Female_Chick"	0.226814861001597	"Madagascar"	66
"Male_Chick"	0.0747566898879057	"Madagascar"	66
"Female_Adult"	0.9169869	"Madagascar"	67
"Male_Adult"	0.8916112	"Madagascar"	67
"Female_Juvenile"	0.2405984	"Madagascar"	67
"Male_Juvenile"	0.1714465	"Madagascar"	67
"Female_Chick"	0.195567162442841	"Madagascar"	67
"Male_Chick"	0.109098228598119	"Madagascar"	67
"Female_Adult"	0.9022731	"Madagascar"	68
"Male_Adult"	0.8347	"Madagascar"	68
"Female_Juvenile"	0.1881406	"Madagascar"	68
"Male_Juvenile"	0.1408682	"Madagascar"	68
"Female_Chick"	0.373163935662661	"Madagascar"	68
"Male_Chick"	0.0405443335159874	"Madagascar"	68
"Female_Adult"	0.9561253	"Madagascar"	69
"Male_Adult"	0.8258317	"Madagascar"	69
"Female_Juvenile"	0.2407336	"Madagascar"	69
"Male_Juvenile"	0.1430615	"Madagascar"	69
"Female_Chick"	0.25007302835866	"Madagascar"	69
"Male_Chick"	0.0855252512355937	"Madagascar"	69
"Female_Adult"	0.9235569	"Madagascar"	70
"Male_Adult"	0.8400582	"Madagascar"	70
"Female_Juvenile"	0.1536936	"Madagascar"	70
"Male_Juvenile"	0.1826913	"Madagascar"	70
"Female_Chick"	0.289084519231318	"Madagascar"	70
"Male_Chick"	0.303794657142687	"Madagascar"	70
"Female_Adult"	0.8937529	"Madagascar"	71
"Male_Adult"	0.8172067	"Madagascar"	71
"Female_Juvenile"	0.1812588	"Madagascar"	71
"Male_Juvenile"	0.1452495	"Madagascar"	71
"Female_Chick"	0.198764616941071	"Madagascar"	71
"Male_Chick"	0.0702693272244155	"Madagascar"	71
"Female_Adult"	0.8760901	"Madagascar"	72
"Male_Adult"	0.8597672	"Madagascar"	72
"Female_Juvenile"	0.1427629	"Madagascar"	72
"Male_Juvenile"	0.1286894	"Madagascar"	72
"Female_Chick"	0.105620698650165	"Madagascar"	72
"Male_Chick"	0.00638544652523282	"Madagascar"	72
"Female_Adult"	0.8425678	"Madagascar"	73
"Male_Adult"	0.7859244	"Madagascar"	73
"Female_Juvenile"	0.2308912	"Madagascar"	73
"Male_Juvenile"	0.1108343	"Madagascar"	73
"Female_Chick"	0.0161368344623376	"Madagascar"	73
"Male_Chick"	0.114398227598482	"Madagascar"	73
"Female_Adult"	0.8679197	"Madagascar"	74
"Male_Adult"	0.8707978	"Madagascar"	74
"Female_Juvenile"	0.2568627	"Madagascar"	74
"Male_Juvenile"	0.1828313	"Madagascar"	74
"Female_Chick"	0.131496471508595	"Madagascar"	74
"Male_Chick"	0.131615975390542	"Madagascar"	74
"Female_Adult"	0.9307594	"Madagascar"	75
"Male_Adult"	0.9239261	"Madagascar"	75
"Female_Juvenile"	0.1707521	"Madagascar"	75
"Male_Juvenile"	0.1808169	"Madagascar"	75
"Female_Chick"	0.146889498773621	"Madagascar"	75
"Male_Chick"	0.0652503466670079	"Madagascar"	75
"Female_Adult"	0.9512277	"Madagascar"	76
"Male_Adult"	0.8438232	"Madagascar"	76
"Female_Juvenile"	0.3262819	"Madagascar"	76
"Male_Juvenile"	0.1489799	"Madagascar"	76
"Female_Chick"	0.183956336661865	"Madagascar"	76
"Male_Chick"	0.0586857468391005	"Madagascar"	76
"Female_Adult"	0.8517579	"Madagascar"	77
"Male_Adult"	0.8534935	"Madagascar"	77
"Female_Juvenile"	0.1426566	"Madagascar"	77
"Male_Juvenile"	0.193156	"Madagascar"	77
"Female_Chick"	1	"Madagascar"	77
"Male_Chick"	0.296334243818016	"Madagascar"	77
"Female_Adult"	0.8533059	"Madagascar"	78
"Male_Adult"	0.8791178	"Madagascar"	78
"Female_Juvenile"	0.1559623	"Madagascar"	78
"Male_Juvenile"	0.124935	"Madagascar"	78
"Female_Chick"	0.0336087313960182	"Madagascar"	78
"Male_Chick"	2.26007690844031e-18	"Madagascar"	78
"Female_Adult"	0.9216598	"Madagascar"	79
"Male_Adult"	0.9155066	"Madagascar"	79
"Female_Juvenile"	0.1353161	"Madagascar"	79
"Male_Juvenile"	0.1263984	"Madagascar"	79
"Female_Chick"	0.165943628108751	"Madagascar"	79
"Male_Chick"	0.0269708441190078	"Madagascar"	79
"Female_Adult"	0.8374527	"Madagascar"	80
"Male_Adult"	0.8256479	"Madagascar"	80
"Female_Juvenile"	0.1870224	"Madagascar"	80
"Male_Juvenile"	0.1283571	"Madagascar"	80
"Female_Chick"	0.325580815634492	"Madagascar"	80
"Male_Chick"	0.0623190953204461	"Madagascar"	80
"Female_Adult"	0.8813436	"Madagascar"	81
"Male_Adult"	0.8775056	"Madagascar"	81
"Female_Juvenile"	0.2111495	"Madagascar"	81
"Male_Juvenile"	0.1664144	"Madagascar"	81
"Female_Chick"	0.24156217584378	"Madagascar"	81
"Male_Chick"	0.0803644119899511	"Madagascar"	81
"Female_Adult"	0.9248736	"Madagascar"	82
"Male_Adult"	0.93824	"Madagascar"	82
"Female_Juvenile"	0.2466776	"Madagascar"	82
"Male_Juvenile"	0.1337743	"Madagascar"	82
"Female_Chick"	0.129059889061816	"Madagascar"	82
"Male_Chick"	0.106988415793488	"Madagascar"	82
"Female_Adult"	0.8931228	"Madagascar"	83
"Male_Adult"	0.8394543	"Madagascar"	83
"Female_Juvenile"	0.1089975	"Madagascar"	83
"Male_Juvenile"	0.1754293	"Madagascar"	83
"Female_Chick"	0.202091218097852	"Madagascar"	83
"Male_Chick"	0.126877207199783	"Madagascar"	83
"Female_Adult"	0.8106578	"Madagascar"	84
"Male_Adult"	0.9188016	"Madagascar"	84
"Female_Juvenile"	0.11621	"Madagascar"	84
"Male_Juvenile"	0.132003	"Madagascar"	84
"Female_Chick"	0.181267922375452	"Madagascar"	84
"Male_Chick"	0.0608703352813196	"Madagascar"	84
"Female_Adult"	0.886413	"Madagascar"	85
"Male_Adult"	0.8434983	"Madagascar"	85
"Female_Juvenile"	0.2381781	"Madagascar"	85
"Male_Juvenile"	0.1438447	"Madagascar"	85
"Female_Chick"	0.163939821398661	"Madagascar"	85
"Male_Chick"	0.0261085349467782	"Madagascar"	85
"Female_Adult"	0.9459028	"Madagascar"	86
"Male_Adult"	0.8981599	"Madagascar"	86
"Female_Juvenile"	0.1350969	"Madagascar"	86
"Male_Juvenile"	0.1710757	"Madagascar"	86
"Female_Chick"	0.26036459942127	"Madagascar"	86
"Male_Chick"	0.170635882759612	"Madagascar"	86
"Female_Adult"	0.8918957	"Madagascar"	87
"Male_Adult"	0.9036463	"Madagascar"	87
"Female_Juvenile"	0.2023938	"Madagascar"	87
"Male_Juvenile"	0.1252397	"Madagascar"	87
"Female_Chick"	0.181857169098793	"Madagascar"	87
"Male_Chick"	0.105060677518508	"Madagascar"	87
"Female_Adult"	0.8540116	"Madagascar"	88
