"Sex_Age"	"estimate"	"species"	"iter"
"Female_Chick"	0.51143044220905	"Snowy"	86
"Male_Chick"	0.572325890517749	"Snowy"	86
"Female_Adult"	0.6381085	"Snowy"	87
"Male_Adult"	0.7125742	"Snowy"	87
"Female_Juvenile"	0.1664389	"Snowy"	87
"Male_Juvenile"	0.2709425	"Snowy"	87
"Female_Chick"	0.437752479154075	"Snowy"	87
"Male_Chick"	0.522325308140473	"Snowy"	87
"Female_Adult"	0.6534526	"Snowy"	88
"Male_Adult"	0.7263748	"Snowy"	88
"Female_Juvenile"	0.159032	"Snowy"	88
"Male_Juvenile"	0.2139279	"Snowy"	88
"Female_Chick"	0.482115409888778	"Snowy"	88
"Male_Chick"	0.540386424048552	"Snowy"	88
"Female_Adult"	0.6593393	"Snowy"	89
"Male_Adult"	0.7084023	"Snowy"	89
"Female_Juvenile"	0.1888373	"Snowy"	89
"Male_Juvenile"	0.2074849	"Snowy"	89
"Female_Chick"	0.4638716010873	"Snowy"	89
"Male_Chick"	0.533575886690692	"Snowy"	89
"Female_Adult"	0.6511507	"Snowy"	90
"Male_Adult"	0.6968121	"Snowy"	90
"Female_Juvenile"	0.144309	"Snowy"	90
"Male_Juvenile"	0.2102113	"Snowy"	90
"Female_Chick"	0.479623783360897	"Snowy"	90
"Male_Chick"	0.586062073978736	"Snowy"	90
"Female_Adult"	0.7211833	"Snowy"	91
"Male_Adult"	0.6925936	"Snowy"	91
"Female_Juvenile"	0.1255515	"Snowy"	91
"Male_Juvenile"	0.2047254	"Snowy"	91
"Female_Chick"	0.483498154322294	"Snowy"	91
"Male_Chick"	0.540955483762786	"Snowy"	91
"Female_Adult"	0.7038462	"Snowy"	92
"Male_Adult"	0.7118453	"Snowy"	92
"Female_Juvenile"	0.1329692	"Snowy"	92
"Male_Juvenile"	0.2097055	"Snowy"	92
