"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	2277.60551494607	83.2513876733437	0	523.76754	"Kittlitz's"	3
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	2278.85425312259	84.5001258498628	0	522.99467	"Kittlitz's"	3
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	2294.81921111111	100.465083838384	0	536.93487	"Kittlitz's"	3
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	2297.45881494607	103.104687673344	0	543.62089	"Kittlitz's"	3
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	2297.67615312259	103.322025849863	0	541.8166	"Kittlitz's"	3
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	2330.61451494607	136.260387673343	0	576.77652	"Kittlitz's"	3
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	2331.10888937644	136.754762103716	0	579.28946	"Kittlitz's"	3
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	2021.64788938053	0	0.662629484112579	275.33908	"Kittlitz's"	4
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	2023.11620772947	1.4683183489376	0.318001726500171	274.76859	"Kittlitz's"	4
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	2029.91023295269	8.26234357216072	0.0106445092986778	248.48922	"Kittlitz's"	4
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	2030.3195184168	8.67162903627036	0.0086746195446342	273.78372	"Kittlitz's"	4
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	2041.06640772947	19.4185183489376	4.02339871929976e-05	292.71883	"Kittlitz's"	4
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	2045.18121555734	23.5333261768067	5.14131136887821e-06	306.99496	"Kittlitz's"	4
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	2047.03696982343	25.3890804429038	2.03283433628727e-06	306.82494	"Kittlitz's"	4
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	2047.06136982343	25.4134804429038	2.00818442756802e-06	306.84936	"Kittlitz's"	4
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	2051.75660772947	30.1087183489376	1.91975425178816e-07	303.40899	"Kittlitz's"	4
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	2055.52401555734	33.8761261768063	2.91852503320668e-08	317.33778	"Kittlitz's"	4
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	2057.31686982343	35.6689804429038	1.19083081811093e-08	317.10487	"Kittlitz's"	4
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	2057.46446982344	35.8165804429041	1.10611207322723e-08	317.2525	"Kittlitz's"	4
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	2067.5901184168	45.9422290362704	6.99910449997823e-11	311.05429	"Kittlitz's"	4
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	2070.4596488746	48.8117594940668	1.66698562990577e-11	326.18639	"Kittlitz's"	4
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	2071.51258938053	49.8647000000001	9.84665519522107e-12	325.20383	"Kittlitz's"	4
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	2092.55830769231	70.9104183117765	0	356.39459	"Kittlitz's"	4
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	2094.05111555734	72.4032261768066	0	355.86489	"Kittlitz's"	4
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	2095.43866982344	73.7907804429042	0	355.22667	"Kittlitz's"	4
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	2099.64490769231	77.9970183117766	0	363.48118	"Kittlitz's"	4
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	2101.30351555734	79.6556261768064	0	363.11724	"Kittlitz's"	4
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	2102.90766982344	81.2597804429042	0	362.69566	"Kittlitz's"	4
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	2117.70170769231	96.0538183117765	0	381.53796	"Kittlitz's"	4
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	2119.52751555734	97.8796261768066	0	381.34127	"Kittlitz's"	4
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	2120.14266982343	98.4947804429039	0	379.93067	"Kittlitz's"	4
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	2168.47253843074	146.824649050214	0	434.32804	"Kittlitz's"	4
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	2170.10740769231	148.459518311777	0	433.9437	"Kittlitz's"	4
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	2046.57633446328	0	0.995744226511417	342.01958	"Kittlitz's"	5
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	2058.2181910828	11.6418566195255	0.00295223382954459	388.76199	"Kittlitz's"	5
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	2059.91900557769	13.3426711144127	0.00126131504941299	388.42445	"Kittlitz's"	5
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	2066.71465211831	20.1383176550291	4.21859351575014e-05	387.03379	"Kittlitz's"	5
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	2081.92635211831	35.350017655029	2.09888670015368e-08	402.24555	"Kittlitz's"	5
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	2082.32070557769	35.7443711144126	1.72328151662583e-08	410.82615	"Kittlitz's"	5
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	2091.74318888889	45.1668544256124	1.54985110041207e-10	430.40835	"Kittlitz's"	5
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	2091.92220557769	45.3458711144128	1.41715383355872e-10	420.42761	"Kittlitz's"	5
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	2092.70127648928	46.1249420260003	9.5993957603868e-11	429.3409	"Kittlitz's"	5
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	2093.76857648928	47.1922420260005	5.62966622247897e-11	430.40827	"Kittlitz's"	5
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	2101.52048888889	54.9441544256122	1.16728325914486e-12	440.18565	"Kittlitz's"	5
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	2101.89541988862	55.3190854253473	9.67745197757149e-13	434.4744	"Kittlitz's"	5
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	2102.47327648928	55.8969420260007	7.24904938423925e-13	439.11292	"Kittlitz's"	5
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	2103.1789910828	56.6026566195258	5.0937436128737e-13	433.72278	"Kittlitz's"	5
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	2103.54017648928	56.9638420260005	4.25213130538102e-13	440.17979	"Kittlitz's"	5
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	2121.24017648928	74.6638420260003	0	457.87985	"Kittlitz's"	5
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	2126.05531379857	79.4789793352959	0	466.74274	"Kittlitz's"	5
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	2127.34268888889	80.7663544256122	0	466.00779	"Kittlitz's"	5
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	2128.68441379857	82.108079335296	0	469.37185	"Kittlitz's"	5
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	2130.54908888889	83.9727544256123	0	469.21425	"Kittlitz's"	5
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	2130.96287648928	84.3865420260006	0	467.60254	"Kittlitz's"	5
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	2136.14721379857	89.5708793352958	0	476.83464	"Kittlitz's"	5
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	2138.01228888889	91.4359544256124	0	476.67746	"Kittlitz's"	5
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	2138.13857648928	91.5622420260004	0	474.77821	"Kittlitz's"	5
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	2164.71904358162	118.14270911834	0	507.42556	"Kittlitz's"	5
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	2165.55701379857	118.980679335296	0	506.24445	"Kittlitz's"	5
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	2073.33172520325	0	0.706708781673638	309.3998	"Kittlitz's"	6
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	2075.96710809944	2.635382896186	0.189223191517552	347.14381	"Kittlitz's"	6
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	2077.42120128411	4.08947608085646	0.0914580716111048	346.5592	"Kittlitz's"	6
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	2081.38400322061	8.05227801735919	0.0126098677882944	342.33436	"Kittlitz's"	6
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	2106.09740322061	32.7656780173593	5.42330349237993e-08	367.04785	"Kittlitz's"	6
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	2107.20970128411	33.8779760808566	3.10979279469653e-08	376.34771	"Kittlitz's"	6
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	2114.64240128411	41.3106760808564	7.56381947718885e-10	383.78036	"Kittlitz's"	6
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	2114.7479	41.4161747967478	7.17517338502896e-10	392.02108	"Kittlitz's"	6
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	2117.0975283773	43.7658031740452	2.21624148841854e-10	396.39639	"Kittlitz's"	6
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	2118.18270809944	44.850982896186	1.28817034812184e-10	389.35939	"Kittlitz's"	6
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	10	2118.19868205128	44.8669568480295	1.277922740741e-10	391.41076	"Kittlitz's"	6
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	2118.6062	45.2744747967477	1.04234911094702e-10	395.87935	"Kittlitz's"	6
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	2122.1741	48.8423747967477	1.75086862075384e-11	399.44734	"Kittlitz's"	6
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	2125.6789283773	52.3472031740453	3.03521700826216e-12	404.97779	"Kittlitz's"	6
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	2127.0417	53.7099747967477	1.5355630360317e-12	404.31485	"Kittlitz's"	6
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	2147.4128	74.0810747967475	0	424.68603	"Kittlitz's"	6
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	2149.37689265176	76.0451674485048	0	430.69817	"Kittlitz's"	6
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	2149.5069283773	76.1752031740452	0	428.80583	"Kittlitz's"	6
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	2149.8295	76.4977747967478	0	427.1027	"Kittlitz's"	6
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	2153.8462	80.5144747967479	0	431.11943	"Kittlitz's"	6
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	2155.63609265176	82.3043674485048	0	436.95735	"Kittlitz's"	6
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	2155.7652283773	82.4335031740452	0	435.0641	"Kittlitz's"	6
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	2157.1471283773	83.8154031740455	0	436.44603	"Kittlitz's"	6
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	2158.36179265176	85.0300674485047	0	439.68314	"Kittlitz's"	6
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	2192.86649265176	119.534767448505	0	474.18777	"Kittlitz's"	6
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	2196.36408507582	123.032359872566	0	479.70456	"Kittlitz's"	6
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	12	2024.83389983987	0	0.589287690656349	293.68758	"Kittlitz's"	7
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	28	2025.64371273317	0.809812893299295	0.393077996635561	261.43002	"Kittlitz's"	7
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	11	2032.1875	7.35360016012805	0.0149112270645897	303.07973	"Kittlitz's"	7
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	16	2035.63644779116	10.8025479512926	0.00265817694260083	296.30297	"Kittlitz's"	7
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	2043.52669983987	18.6928	5.14324750122868e-05	312.38033	"Kittlitz's"	7
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	2046.26862418196	21.4347243420914	1.3056780945325e-05	323.25714	"Kittlitz's"	7
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	2053.97752418196	29.1436243420915	2.76611194570627e-07	330.96609	"Kittlitz's"	7
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	2056.54461419458	31.7107143547053	7.66360723388099e-08	335.55878	"Kittlitz's"	7
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	2057.20919983987	32.3752999999995	5.49693117601683e-08	326.06286	"Kittlitz's"	7
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	2060.47892418196	35.6450243420916	1.07178748080041e-08	337.4675	"Kittlitz's"	7
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	2067.18852418196	42.3546243420917	3.74229097280294e-10	344.17709	"Kittlitz's"	7
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	2070.12071419458	45.286814354705	8.63814680932900e-11	349.13491	"Kittlitz's"	7
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	16	2071.22804779116	46.3941479512926	4.96553612163002e-11	331.89459	"Kittlitz's"	7
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	11	2082.1567	57.3228001601281	2.10300096045039e-13	353.04893	"Kittlitz's"	7
