"Phi"	"p"	"model"	"npar"	"AICc"	"DeltaAICc"	"weight"	"Deviance"	"species"	"iter"
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	10	4900.49384721604	56.6893643205631	4.89396986199624e-13	398.76383	"Kentish (Tuzla)"	194
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	9	4901.05229741163	57.2478145161613	3.70165015864172e-13	401.33338	"Kentish (Tuzla)"	194
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	4925.17826677796	81.3737838824909	0	427.46934	"Kentish (Tuzla)"	194
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	4926.40830807799	82.6038251825221	0	420.65255	"Kentish (Tuzla)"	194
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	4927.70486677796	83.9003838824901	0	429.99596	"Kentish (Tuzla)"	194
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	4927.81545438109	84.0109714856126	0	432.11549	"Kentish (Tuzla)"	194
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	4958.36675438109	114.562271485613	0	462.66678	"Kentish (Tuzla)"	194
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	4958.5118592881	114.707376392626	0	464.81971	"Kentish (Tuzla)"	194
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	4958.66446677796	114.85998388249	0	460.95559	"Kentish (Tuzla)"	194
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	5078.932808078	235.128325182523	0	573.17712	"Kentish (Tuzla)"	194
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	5080.25696677796	236.452483882491	0	582.54812	"Kentish (Tuzla)"	194
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	5094.89905438109	251.094571485613	0	599.19906	"Kentish (Tuzla)"	194
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	5095.62856677796	251.82408388249	0	597.91972	"Kentish (Tuzla)"	194
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	5113.97996677796	270.175483882491	0	616.27109	"Kentish (Tuzla)"	194
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	5116.3897592881	272.585276392625	0	622.69757	"Kentish (Tuzla)"	194
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	5117.08055438108	273.276071485612	0	621.38062	"Kentish (Tuzla)"	194
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	5734.1776592881	890.373176392625	0	1240.4855	"Kentish (Tuzla)"	194
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	5735.88775438108	892.083271485612	0	1240.1878	"Kentish (Tuzla)"	194
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	5737.07988056714	893.275397671667	0	1245.3944	"Kentish (Tuzla)"	194
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	5737.84736677796	894.042883882491	0	1240.1385	"Kentish (Tuzla)"	194
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	5738.7482592881	894.943776392625	0	1245.0561	"Kentish (Tuzla)"	194
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	24	4766.02442553191	0	0.999917889304776	333.36112	"Kentish (Tuzla)"	195
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	14	4785.77691188119	19.7524863492727	5.1376726046359e-05	373.33518	"Kentish (Tuzla)"	195
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	11	4787.21971842849	21.1952928965757	2.49726692188728e-05	380.82223	"Kentish (Tuzla)"	195
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	10	4790.17046445324	24.1460389213207	5.71108477217002e-06	385.78542	"Kentish (Tuzla)"	195
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	14	4799.63991188119	33.6154863492729	5.01711694636513e-08	387.19818	"Kentish (Tuzla)"	195
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	10	4814.17436445324	48.1499389213204	3.50217585504835e-11	409.78933	"Kentish (Tuzla)"	195
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	9	4816.91664745763	50.892221925712	8.88911984005278e-12	414.54295	"Kentish (Tuzla)"	195
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	4825.92181034775	59.8973848158375	9.84946146348414e-14	417.51076	"Kentish (Tuzla)"	195
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	4830.9354664784	64.9110409464811	8.02991391601064e-15	430.57195	"Kentish (Tuzla)"	195
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	4836.0589664784	70.0345409464808	0	435.69538	"Kentish (Tuzla)"	195
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	4839.39132055336	73.3668950214451	0	441.03684	"Kentish (Tuzla)"	195
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	4864.24992055336	98.2254950214456	0	465.89545	"Kentish (Tuzla)"	195
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	4865.8101664784	99.7857409464814	0	465.44661	"Kentish (Tuzla)"	195
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	4867.73180872142	101.707383189508	0	471.38521	"Kentish (Tuzla)"	195
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	4970.94681034775	204.922384815837	0	562.53573	"Kentish (Tuzla)"	195
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	4976.8755664784	210.851140946481	0	576.51205	"Kentish (Tuzla)"	195
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	4997.1118664784	231.087440946481	0	596.7483	"Kentish (Tuzla)"	195
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	5000.02092055336	233.996495021445	0	601.66646	"Kentish (Tuzla)"	195
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	5017.44092055336	251.416495021445	0	619.08643	"Kentish (Tuzla)"	195
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	5019.2401664784	253.215740946481	0	618.87666	"Kentish (Tuzla)"	195
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	5020.64860872142	254.624183189508	0	624.30204	"Kentish (Tuzla)"	195
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	5634.64410872142	868.619683189508	0	1238.2976	"Kentish (Tuzla)"	195
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	5636.39512055336	870.370695021445	0	1238.0406	"Kentish (Tuzla)"	195
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	5636.8628664784	870.838440946481	0	1236.4993	"Kentish (Tuzla)"	195
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	5640.03393002257	874.009504490658	0	1245.6941	"Kentish (Tuzla)"	195
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	5641.84160872142	875.817183189508	0	1245.495	"Kentish (Tuzla)"	195
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	24	4998.68160411568	0	0.99998819499423	314.57835	"Kentish (Tuzla)"	196
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	14	5021.38307254576	22.7014684300739	1.1760712623276e-05	357.49712	"Kentish (Tuzla)"	196
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	11	5033.83795045719	35.1563463415068	2.32215531181054e-08	375.99526	"Kentish (Tuzla)"	196
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	10	5034.03464182825	35.3530377125708	2.10465189432382e-08	378.20419	"Kentish (Tuzla)"	196
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	14	5047.50047254576	48.818868430074	2.50675729314949e-11	383.61449	"Kentish (Tuzla)"	196
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	10	5065.01074182826	66.3291377125715	3.95189706622005e-15	409.18024	"Kentish (Tuzla)"	196
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	9	5065.13474768762	66.4531435719373	3.71430954113513e-15	411.31534	"Kentish (Tuzla)"	196
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	5079.16097450111	80.4793703854248	0	419.30493	"Kentish (Tuzla)"	196
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	5081.23266710963	82.5510629939508	0	429.42332	"Kentish (Tuzla)"	196
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	5087.42709916966	88.7454950539814	0	437.62662	"Kentish (Tuzla)"	196
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	5087.58886710963	88.907262993951	0	435.77951	"Kentish (Tuzla)"	196
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	5120.09514294411	121.413538828423	0	472.30236	"Kentish (Tuzla)"	196
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	5120.12159916967	121.439995053982	0	470.32109	"Kentish (Tuzla)"	196
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	5122.12776710963	123.446162993951	0	470.31835	"Kentish (Tuzla)"	196
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	5234.62177450111	235.940170385425	0	574.76575	"Kentish (Tuzla)"	196
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	5237.50306710963	238.821462993951	0	585.69364	"Kentish (Tuzla)"	196
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	5257.63899916967	258.957395053982	0	607.83853	"Kentish (Tuzla)"	196
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	5258.29546710963	259.613862993951	0	606.48609	"Kentish (Tuzla)"	196
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	5281.77934294411	283.097738828423	0	633.98654	"Kentish (Tuzla)"	196
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	5282.21949916967	283.537895053982	0	632.41897	"Kentish (Tuzla)"	196
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	5284.22456710963	285.542962993951	0	632.41521	"Kentish (Tuzla)"	196
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	5821.89004294411	823.208438828423	0	1174.0973	"Kentish (Tuzla)"	196
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	5823.89569916967	825.214095053982	0	1174.0952	"Kentish (Tuzla)"	196
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	5825.36286710963	826.681262993951	0	1173.5535	"Kentish (Tuzla)"	196
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	5825.90359751037	827.22199339469	0	1180.1174	"Kentish (Tuzla)"	196
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	5827.90634294411	829.224738828423	0	1180.1135	"Kentish (Tuzla)"	196
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	24	4912.09016337403	0	0.99710800380406	357.74052	"Kentish (Tuzla)"	197
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	14	4923.77601472053	11.6858513465031	0.00289195695387513	389.64303	"Kentish (Tuzla)"	197
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	10	4946.86160707573	34.7714437017039	2.8068495758443e-08	420.78404	"Kentish (Tuzla)"	197
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	11	4948.71188866464	36.6217252906108	1.11284735167438e-08	420.62221	"Kentish (Tuzla)"	197
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	4961.43627900552	49.3461156314961	1.9203011469101e-11	439.37981	"Kentish (Tuzla)"	197
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	4962.12328318584	50.033119811812	1.36203503545473e-11	432.02029	"Kentish (Tuzla)"	197
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	14	4962.36111472053	50.2709513465024	1.20932718993741e-11	428.2282	"Kentish (Tuzla)"	197
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	9	4971.48213749655	59.3919741225172	1.26455838892625e-13	447.41568	"Kentish (Tuzla)"	197
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	10	4973.23590707573	61.1457437017043	5.26153739765819e-14	447.1584	"Kentish (Tuzla)"	197
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	4990.21613068213	78.1259673081031	0	470.16845	"Kentish (Tuzla)"	197
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	4992.22467900553	80.1345156314965	0	470.16817	"Kentish (Tuzla)"	197
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	5017.24499160685	105.154828232819	0	499.20502	"Kentish (Tuzla)"	197
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	5019.24033068213	107.150167308103	0	499.19267	"Kentish (Tuzla)"	197
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	5020.52187900553	108.431715631496	0	498.4654	"Kentish (Tuzla)"	197
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	5092.67088318584	180.580719811812	0	562.56788	"Kentish (Tuzla)"	197
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	5093.36197900552	181.271815631496	0	571.30551	"Kentish (Tuzla)"	197
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	5147.83873068213	235.748567308103	0	627.79112	"Kentish (Tuzla)"	197
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	5149.78537900553	237.695215631496	0	627.72886	"Kentish (Tuzla)"	197
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	5168.76119160685	256.671028232819	0	650.72128	"Kentish (Tuzla)"	197
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	5170.74633068213	258.656167308103	0	650.69865	"Kentish (Tuzla)"	197
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	5171.09477900553	259.004615631497	0	649.03831	"Kentish (Tuzla)"	197
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	5778.55129160685	866.461128232819	0	1260.5114	"Kentish (Tuzla)"	197
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	5780.27373068213	868.183567308103	0	1260.2261	"Kentish (Tuzla)"	197
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	5781.93047900552	869.840315631496	0	1259.8739	"Kentish (Tuzla)"	197
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	5785.50346086116	873.413297487136	0	1269.4702	"Kentish (Tuzla)"	197
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	5787.30819160685	875.218028232818	0	1269.2683	"Kentish (Tuzla)"	197
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	24	4873.4471462486	0	0.999999948565147	374.23942	"Kentish (Tuzla)"	198
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	14	4908.14485293132	34.697706682723	2.92071179257816e-08	429.15578	"Kentish (Tuzla)"	198
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	11	4908.69834016736	35.2511939187634	2.21462642665599e-08	435.75292	"Kentish (Tuzla)"	198
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	14	4920.16245293132	46.7153066827223	7.17629067250827e-11	441.17341	"Kentish (Tuzla)"	198
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	10	4924.17114969325	50.7240034446513	9.66991328662518e-12	453.23801	"Kentish (Tuzla)"	198
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	10	4935.23294969325	61.7858034446508	3.83162704210969e-14	464.2998	"Kentish (Tuzla)"	198
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	9	4950.47308120992	77.0259349613234	0	481.55109	"Kentish (Tuzla)"	198
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	4954.78305357143	81.3359073228276	0	479.8242	"Kentish (Tuzla)"	198
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	4968.82663377926	95.3794875306639	0	501.91468	"Kentish (Tuzla)"	198
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	4975.08033377926	101.633187530664	0	508.16834	"Kentish (Tuzla)"	198
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	4981.9025064642	108.455360215595	0	516.99945	"Kentish (Tuzla)"	198
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	4992.8937064642	119.446560215595	0	527.99068	"Kentish (Tuzla)"	198
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	4994.58473377926	121.137587530664	0	527.67282	"Kentish (Tuzla)"	198
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	5006.48369832869	133.03655208009	0	543.58845	"Kentish (Tuzla)"	198
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	5133.11025357143	259.663107322827	0	658.15141	"Kentish (Tuzla)"	198
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	5151.54033377926	278.093187530664	0	684.62842	"Kentish (Tuzla)"	198
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	5159.15863377926	285.711487530663	0	692.24668	"Kentish (Tuzla)"	198
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	5169.1915064642	295.744360215594	0	704.28848	"Kentish (Tuzla)"	198
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	5173.9601064642	300.512960215595	0	709.05707	"Kentish (Tuzla)"	198
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	5175.60843377926	302.161287530664	0	708.69651	"Kentish (Tuzla)"	198
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	5184.59469832869	311.14755208009	0	721.6995	"Kentish (Tuzla)"	198
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	5794.13813377926	920.690987530664	0	1327.2262	"Kentish (Tuzla)"	198
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	5795.82589832869	922.37875208009	0	1332.9307	"Kentish (Tuzla)"	198
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	5796.7171064642	923.269960215595	0	1331.8141	"Kentish (Tuzla)"	198
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	5798.24400843776	924.79686218916	0	1337.3555	"Kentish (Tuzla)"	198
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	5799.20149832869	925.75435208009	0	1336.3062	"Kentish (Tuzla)"	198
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	24	4752.08982042701	0	0.998784039224302	299.18147	"Kentish (Tuzla)"	199
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	14	4765.51182853855	13.4220081115445	0.00121596077126901	332.82882	"Kentish (Tuzla)"	199
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	10	4805.5064183908	53.4165979637992	2.51307080429916e-12	380.88098	"Kentish (Tuzla)"	199
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	11	4806.05128387468	53.961463447672	1.91376535493318e-12	379.41319	"Kentish (Tuzla)"	199
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	4820.145906728	68.0560863009996	1.66448629410087e-15	391.49403	"Kentish (Tuzla)"	199
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	14	4821.74992853855	69.660108111545	0	389.06689	"Kentish (Tuzla)"	199
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	4824.29485554279	72.2050351157859	0	403.69137	"Kentish (Tuzla)"	199
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	9	4832.20810927894	80.1182888519379	0	409.59418	"Kentish (Tuzla)"	199
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	10	4832.82871839081	80.7388979637999	0	408.20331	"Kentish (Tuzla)"	199
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	4846.8208561872	94.73103576019	0	428.2265	"Kentish (Tuzla)"	199
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	4848.17175554279	96.0819351157861	0	427.56825	"Kentish (Tuzla)"	199
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	4874.72461021814	122.634789791135	0	458.13829	"Kentish (Tuzla)"	199
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	4876.00635554279	123.916535115786	0	455.40279	"Kentish (Tuzla)"	199
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	4876.0316561872	123.94183576019	0	457.43727	"Kentish (Tuzla)"	199
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	4953.085206728	200.995386301	0	524.43337	"Kentish (Tuzla)"	199
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	4957.99995554279	205.910135115786	0	537.39641	"Kentish (Tuzla)"	199
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	4993.7881561872	241.69833576019	0	575.19381	"Kentish (Tuzla)"	199
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	4995.49535554279	243.405535115786	0	574.89184	"Kentish (Tuzla)"	199
"~age * sex"	"~sex * Time"	"Phi(~age * sex)p(~sex * Time)"	8	5012.46555554279	260.375735115786	0	591.86201	"Kentish (Tuzla)"	199
"~age * sex"	"~Time"	"Phi(~age * sex)p(~Time)"	6	5014.07091021814	261.981089791135	0	597.48465	"Kentish (Tuzla)"	199
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	5015.7196561872	263.62983576019	0	597.12529	"Kentish (Tuzla)"	199
"~age * sex"	"~age"	"Phi(~age * sex)p(~age)"	6	5530.69391021814	778.604089791134	0	1114.1076	"Kentish (Tuzla)"	199
"~age * sex"	"~age + sex"	"Phi(~age * sex)p(~age + sex)"	7	5532.5343561872	780.44453576019	0	1113.94	"Kentish (Tuzla)"	199
"~age * sex"	"~age * sex"	"Phi(~age * sex)p(~age * sex)"	8	5532.73335554279	780.643535115786	0	1112.1299	"Kentish (Tuzla)"	199
"~age * sex"	"~1"	"Phi(~age * sex)p(~1)"	5	5540.01871664275	787.92889621575	0	1125.4393	"Kentish (Tuzla)"	199
"~age * sex"	"~sex"	"Phi(~age * sex)p(~sex)"	6	5541.86491021814	789.775089791135	0	1125.2786	"Kentish (Tuzla)"	199
"~age * sex"	"~time * age * sex"	"Phi(~age * sex)p(~time * age * sex)"	24	4830.07182952326	0	0.996645179463034	325.07354	"Kentish (Tuzla)"	200
"~age * sex"	"~age * time"	"Phi(~age * sex)p(~age * time)"	14	4841.51817491409	11.4463453908265	0.0032583538797979	356.74425	"Kentish (Tuzla)"	200
"~age * sex"	"~time + age + sex"	"Phi(~age * sex)p(~time + age + sex)"	11	4848.67733648069	18.605506957424	9.08669745318898e-05	369.9481	"Kentish (Tuzla)"	200
"~age * sex"	"~age + time"	"Phi(~age * sex)p(~age + time)"	10	4854.25072906179	24.1788995385223	5.59962890251918e-06	377.53408	"Kentish (Tuzla)"	200
"~age * sex"	"~sex * time"	"Phi(~age * sex)p(~sex * time)"	14	4878.39297491409	48.321145390827	3.20432950909294e-11	393.61904	"Kentish (Tuzla)"	200
"~age * sex"	"~sex + time"	"Phi(~age * sex)p(~sex + time)"	10	4879.65552906179	49.5836995385225	1.7044215615881e-11	402.93895	"Kentish (Tuzla)"	200
"~age * sex"	"~Quadratic * age * sex"	"Phi(~age * sex)p(~Quadratic * age * sex)"	12	4882.77779593589	52.7059664126273	3.57754728270374e-12	402.03484	"Kentish (Tuzla)"	200
"~age * sex"	"~time"	"Phi(~age * sex)p(~time)"	9	4885.44117269088	55.3693431676147	9.44583746479622e-13	410.73606	"Kentish (Tuzla)"	200
"~age * sex"	"~Quadratic + age + sex"	"Phi(~age * sex)p(~Quadratic + age + sex)"	8	4890.30876638079	60.2369368575264	8.28430211516043e-14	417.61393	"Kentish (Tuzla)"	200
"~age * sex"	"~Quadratic * age"	"Phi(~age * sex)p(~Quadratic * age)"	8	4891.89526638079	61.8234368575258	3.7475879233549e-14	419.20044	"Kentish (Tuzla)"	200
"~age * sex"	"~Quadratic + age"	"Phi(~age * sex)p(~Quadratic + age)"	7	4896.72910914547	66.6572796222081	3.34269083962781e-15	426.04345	"Kentish (Tuzla)"	200
"~age * sex"	"~Quadratic + sex"	"Phi(~age * sex)p(~Quadratic + sex)"	7	4919.94120914547	89.8693796222078	0	449.25549	"Kentish (Tuzla)"	200
"~age * sex"	"~Quadratic * sex"	"Phi(~age * sex)p(~Quadratic * sex)"	8	4921.94116638079	91.8693368575259	0	449.24628	"Kentish (Tuzla)"	200
"~age * sex"	"~Quadratic"	"Phi(~age * sex)p(~Quadratic)"	6	4926.7673	96.6954704767377	0	458.08964	"Kentish (Tuzla)"	200
"~age * sex"	"~Time * age * sex"	"Phi(~age * sex)p(~Time * age * sex)"	12	5026.05019593589	195.978366412627	0	545.30718	"Kentish (Tuzla)"	200
"~age * sex"	"~age * Time"	"Phi(~age * sex)p(~age * Time)"	8	5034.72466638079	204.652836857526	0	562.02979	"Kentish (Tuzla)"	200
"~age * sex"	"~Time + age + sex"	"Phi(~age * sex)p(~Time + age + sex)"	8	5043.13736638079	213.065536857526	0	570.44252	"Kentish (Tuzla)"	200
"~age * sex"	"~age + Time"	"Phi(~age * sex)p(~age + Time)"	7	5048.79520914547	218.723379622208	0	578.10956	"Kentish (Tuzla)"	200
"~age * sex"	"~sex + Time"	"Phi(~age * sex)p(~sex + Time)"	7	5063.88800914547	233.816179622208	0	593.20236	"Kentish (Tuzla)"	200
