"Sex_Age"	"estimate"	"species"	"iter"
"Male_Chick"	0.330245160165837	"Kentish (Maio)"	62
"Female_Adult"	0.847943	"Kentish (Maio)"	63
"Male_Adult"	0.8615273	"Kentish (Maio)"	63
"Female_Juvenile"	0.1886656	"Kentish (Maio)"	63
"Male_Juvenile"	0.164999	"Kentish (Maio)"	63
"Female_Chick"	1	"Kentish (Maio)"	63
"Male_Chick"	0.593248564236974	"Kentish (Maio)"	63
"Female_Adult"	0.8593895	"Kentish (Maio)"	64
"Male_Adult"	0.8422559	"Kentish (Maio)"	64
"Female_Juvenile"	0.1643615	"Kentish (Maio)"	64
"Male_Juvenile"	0.147414	"Kentish (Maio)"	64
"Female_Chick"	1	"Kentish (Maio)"	64
"Male_Chick"	0.290416617130036	"Kentish (Maio)"	64
"Female_Adult"	0.855066	"Kentish (Maio)"	65
"Male_Adult"	0.8545097	"Kentish (Maio)"	65
"Female_Juvenile"	0.1668506	"Kentish (Maio)"	65
"Male_Juvenile"	0.1776871	"Kentish (Maio)"	65
"Female_Chick"	1	"Kentish (Maio)"	65
"Male_Chick"	0.237719030747799	"Kentish (Maio)"	65
"Female_Adult"	0.8537713	"Kentish (Maio)"	66
"Male_Adult"	0.8477266	"Kentish (Maio)"	66
"Female_Juvenile"	0.2195561	"Kentish (Maio)"	66
"Male_Juvenile"	0.1814451	"Kentish (Maio)"	66
"Female_Chick"	0.763676267390611	"Kentish (Maio)"	66
"Male_Chick"	0.744350158474728	"Kentish (Maio)"	66
"Female_Adult"	0.8647885	"Kentish (Maio)"	67
"Male_Adult"	0.8299389	"Kentish (Maio)"	67
"Female_Juvenile"	0.1932961	"Kentish (Maio)"	67
"Male_Juvenile"	0.1599383	"Kentish (Maio)"	67
"Female_Chick"	0.81428754479541	"Kentish (Maio)"	67
"Male_Chick"	0.538307972197117	"Kentish (Maio)"	67
"Female_Adult"	0.8717624	"Kentish (Maio)"	68
"Male_Adult"	0.8577575	"Kentish (Maio)"	68
"Female_Juvenile"	0.1627077	"Kentish (Maio)"	68
"Male_Juvenile"	0.1454955	"Kentish (Maio)"	68
"Female_Chick"	0.742357131345339	"Kentish (Maio)"	68
"Male_Chick"	0.611005132432018	"Kentish (Maio)"	68
"Female_Adult"	0.8607851	"Kentish (Maio)"	69
"Male_Adult"	0.8563581	"Kentish (Maio)"	69
"Female_Juvenile"	0.1946667	"Kentish (Maio)"	69
"Male_Juvenile"	0.1432068	"Kentish (Maio)"	69
"Female_Chick"	0.704853711264512	"Kentish (Maio)"	69
"Male_Chick"	0.549090496605423	"Kentish (Maio)"	69
"Female_Adult"	0.8588172	"Kentish (Maio)"	70
"Male_Adult"	0.8579165	"Kentish (Maio)"	70
"Female_Juvenile"	0.1962333	"Kentish (Maio)"	70
"Male_Juvenile"	0.1483499	"Kentish (Maio)"	70
"Female_Chick"	0.939038587373575	"Kentish (Maio)"	70
"Male_Chick"	0.356831162423001	"Kentish (Maio)"	70
"Female_Adult"	0.8807755	"Kentish (Maio)"	71
"Male_Adult"	0.8502292	"Kentish (Maio)"	71
"Female_Juvenile"	0.2129306	"Kentish (Maio)"	71
"Male_Juvenile"	0.1900754	"Kentish (Maio)"	71
"Female_Chick"	1	"Kentish (Maio)"	71
"Male_Chick"	0.433901795222908	"Kentish (Maio)"	71
"Female_Adult"	0.8707359	"Kentish (Maio)"	72
"Male_Adult"	0.8509707	"Kentish (Maio)"	72
"Female_Juvenile"	0.1731312	"Kentish (Maio)"	72
"Male_Juvenile"	0.1528221	"Kentish (Maio)"	72
"Female_Chick"	1	"Kentish (Maio)"	72
"Male_Chick"	0.422743098373178	"Kentish (Maio)"	72
"Female_Adult"	0.8665447	"Kentish (Maio)"	73
"Male_Adult"	0.8246482	"Kentish (Maio)"	73
"Female_Juvenile"	0.2027968	"Kentish (Maio)"	73
"Male_Juvenile"	0.172515	"Kentish (Maio)"	73
"Female_Chick"	0.897942712455746	"Kentish (Maio)"	73
"Male_Chick"	0.514598159764551	"Kentish (Maio)"	73
"Female_Adult"	0.8530425	"Kentish (Maio)"	74
"Male_Adult"	0.8461633	"Kentish (Maio)"	74
"Female_Juvenile"	0.1906029	"Kentish (Maio)"	74
"Male_Juvenile"	0.1560879	"Kentish (Maio)"	74
"Female_Chick"	0.605418062343041	"Kentish (Maio)"	74
"Male_Chick"	0.494438129939742	"Kentish (Maio)"	74
"Female_Adult"	0.8301475	"Kentish (Maio)"	75
"Male_Adult"	0.8620309	"Kentish (Maio)"	75
"Female_Juvenile"	0.2148678	"Kentish (Maio)"	75
"Male_Juvenile"	0.1366954	"Kentish (Maio)"	75
"Female_Chick"	0.534617564914372	"Kentish (Maio)"	75
"Male_Chick"	0.569849550183193	"Kentish (Maio)"	75
"Female_Adult"	0.8464988	"Kentish (Maio)"	76
"Male_Adult"	0.8503946	"Kentish (Maio)"	76
"Female_Juvenile"	0.1885615	"Kentish (Maio)"	76
"Male_Juvenile"	0.1687925	"Kentish (Maio)"	76
"Female_Chick"	0.668732415868783	"Kentish (Maio)"	76
"Male_Chick"	0.430158539135878	"Kentish (Maio)"	76
"Female_Adult"	0.8531608	"Kentish (Maio)"	77
"Male_Adult"	0.8300951	"Kentish (Maio)"	77
"Female_Juvenile"	0.1891891	"Kentish (Maio)"	77
