"Sex_Age"	"estimate"	"species"	"iter"
"Male_Adult"	NA	"Snowy"	61
"Female_Juvenile"	0.569027633333333	"Snowy"	61
"Male_Juvenile"	NA	"Snowy"	61
"Female_Chick"	0.427894019230769	"Snowy"	61
"Male_Chick"	0.779482173076923	"Snowy"	61
"Female_Adult"	0.749958016666667	"Snowy"	62
"Male_Adult"	NA	"Snowy"	62
"Female_Juvenile"	0.51725135	"Snowy"	62
"Male_Juvenile"	NA	"Snowy"	62
"Female_Chick"	0.436372653846154	"Snowy"	62
"Male_Chick"	NA	"Snowy"	62
"Female_Adult"	0.46136465	"Snowy"	63
"Male_Adult"	0.657379416666667	"Snowy"	63
"Female_Juvenile"	NA	"Snowy"	63
"Male_Juvenile"	NA	"Snowy"	63
"Female_Chick"	0.436517757692308	"Snowy"	63
"Male_Chick"	NA	"Snowy"	63
"Female_Adult"	0.647666983333333	"Snowy"	64
"Male_Adult"	NA	"Snowy"	64
"Female_Juvenile"	0.601231133333333	"Snowy"	64
"Male_Juvenile"	NA	"Snowy"	64
"Female_Chick"	0.455687246153846	"Snowy"	64
"Male_Chick"	NA	"Snowy"	64
"Female_Adult"	0.486195166666667	"Snowy"	65
"Male_Adult"	0.728397266666667	"Snowy"	65
"Female_Juvenile"	0.552001516666667	"Snowy"	65
"Male_Juvenile"	0.5523764	"Snowy"	65
"Female_Chick"	0.438371392307692	"Snowy"	65
"Male_Chick"	NA	"Snowy"	65
"Female_Adult"	0.646802783333333	"Snowy"	66
"Male_Adult"	NA	"Snowy"	66
"Female_Juvenile"	0.464576783333333	"Snowy"	66
"Male_Juvenile"	NA	"Snowy"	66
"Female_Chick"	0.442305284615385	"Snowy"	66
"Male_Chick"	0.755379015384615	"Snowy"	66
"Female_Adult"	0.630983233333333	"Snowy"	67
"Male_Adult"	NA	"Snowy"	67
"Female_Juvenile"	0.639294	"Snowy"	67
"Male_Juvenile"	NA	"Snowy"	67
"Female_Chick"	0.442402334615385	"Snowy"	67
"Male_Chick"	NA	"Snowy"	67
"Female_Adult"	0.7293076	"Snowy"	68
"Male_Adult"	NA	"Snowy"	68
"Female_Juvenile"	0.570526183333333	"Snowy"	68
"Male_Juvenile"	NA	"Snowy"	68
"Female_Chick"	0.454198042307692	"Snowy"	68
"Male_Chick"	NA	"Snowy"	68
"Female_Adult"	0.548565666666667	"Snowy"	69
"Male_Adult"	0.7282994	"Snowy"	69
"Female_Juvenile"	0.848923566666667	"Snowy"	69
"Male_Juvenile"	0.5475196	"Snowy"	69
"Female_Chick"	0.408729880769231	"Snowy"	69
"Male_Chick"	0.456488330769231	"Snowy"	69
"Female_Adult"	0.586937733333333	"Snowy"	70
"Male_Adult"	0.670522833333333	"Snowy"	70
"Female_Juvenile"	NA	"Snowy"	70
"Male_Juvenile"	NA	"Snowy"	70
"Female_Chick"	0.420244969230769	"Snowy"	70
"Male_Chick"	NA	"Snowy"	70
"Female_Adult"	0.58753685	"Snowy"	71
"Male_Adult"	0.718410883333333	"Snowy"	71
"Female_Juvenile"	0.670168033333333	"Snowy"	71
"Male_Juvenile"	0.517846883333333	"Snowy"	71
"Female_Chick"	0.427311684615385	"Snowy"	71
"Male_Chick"	0.454532953846154	"Snowy"	71
"Female_Adult"	0.5693717	"Snowy"	72
"Male_Adult"	0.71902675	"Snowy"	72
"Female_Juvenile"	0.572995066666667	"Snowy"	72
"Male_Juvenile"	0.428413066666667	"Snowy"	72
"Female_Chick"	0.452696026923077	"Snowy"	72
"Male_Chick"	0.774641673076923	"Snowy"	72
"Female_Adult"	0.67267415	"Snowy"	73
"Male_Adult"	NA	"Snowy"	73
"Female_Juvenile"	0.5349312	"Snowy"	73
"Male_Juvenile"	NA	"Snowy"	73
