year,site,nest,easting,northing,found_date,found_time,laying_date,clutch_size,end_date,fate,no_chicks,length1,breadth1,weight1,float1,length2,breadth2,weight2,float2,length3,breadth3,weight3,float3,observer,comments,species
2001,D,13,,,517,,,2,518,,,33,24,,AB,33,23.5,,B,,,,,OK,,
2001,D,14,,,518,,,1,523,FAILED,,31,22.7,,,,,,,,,,,OK,,
2001,D,15,,,518,,,1,523,FAILED,,31.7,23,,E,,,,,,,,,OK,? found 2 eggs one was broken the other okey but then it failed too.,
2001,D,16,,,518,,,3,523,,,31,23,,D,31,23,,E,31,23,,D,OK,,
2001,D,17,,,523,,,3,629,,,32.7,23,,AB,33,23,,D,32.7,22.9,,E,OK,,
2001,D,18,,,523,,,2,608,,,30.7,23.9,,D,31,23.7,,D,,,,,OK,,
2001,D,19,,,523,,,1,608,,,32,22.5,,D,,,,,,,,,OK,,
2001,D,20,,,608,,,3,620,,,32.7,23.2,,D,32,23,,C,32,22.9,,D,OK,,
2001,D,21,,,608,,,2,614,,,31,22,,E,31.9,22.3,,D,,,,,OK,,
2001,D,22,,,608,,,2,,FAILED,,31.5,22.9,,,31,22.5,,,,,,,OK,,
2001,D,23,,,608,,,3,614,,,30,23,,F,30.8,22.9,,F,32.9,23.7,,E,OK,,
2001,D,24,,,608,,,1,614,,,32,23.4,,C,,,,,,,,,OK,,
2001,D,25,,,614,,,3,620,,,30.4,22.6,,D,31,23.3,,D,31.2,23,,E,OK,,
2001,D,26,,,620,,,3,629,,,31.2,22.8,,E,31.8,22.9,,E,31,22.6,,E,OK,,
2001,D,27,,,620,,,3,629,,1,32.8,23.8,,D,33,23.5,,D,32.9,23.7,,D,OK,,
2001,D,28,,,629,,,3,706,,,32,22.8,,D,32.4,22.8,,D,33,22.9,,B,OK,,
2001,D,29,,,629,,,3,706,,,31.5,22.2,,D,30.5,22.5,,C,31.9,22.3,,C,OK,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Clemens data: need to be checked,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,B,1,685696,4063016,521,,511,3,523,predated,,31.8,23.8,,F,32,23.3,,F,31.6,24.1,,E,CK,,
2004,B,2,685553,4063232,521,,508,2,602,hatched,2,29.6,22.9,,F,29.3,21.9,,F,,,,,CK,,
2004,B,3,685605,4063175,521,,515,1,526,predated,,33.4,23.6,,D,,,,,,,,,CK,,
2004,B,4,685812,4062752,521,,516,3,606,predated,,31.3,22.8,,C,30.8,23,,B,30.6,22.8,,B,CK,,
2004,B,6,685546,4063115,523,,511,2,605,hatched,2,31.1,22.1,,F,31.7,22.3,,F,,,,,CK,,
2004,B,7,685610,4063176,523,,507,3,530,predated,,31.4,23,,F,31.4,22.9,,F,31.3,22.8,,F,CK,,
2004,B,8,685633,4063165,523,,514,3,608,hatched,1,32.4,22.5,,F,32.1,21.9,,E,32.4,22.2,,D,CK,2 eggs trampled or removed,
2004,B,9,685490,4063214,523,,520,3,608,predated,,30.1,23.2,,B,31.4,23.5,,B,,,,,CK,,
2004,B,10,685677,4063117,523,,519,3,526,predated,,31.9,22.2,,B,30.6,22.7,,C,31.7,22.2,,B,CK,,
2004,B,11,685720,4063051,524,,517,3,526,predated,,32.5,23.3,,C,32,22.1,,D,32.2,22.5,,C,CK,,
2004,B,12,685669,4063024,524,,523,1,609,predated,,32.7,23.8,,AB,,,,,,,,,CK,,
2004,B,13,685674,4063024,524,,515,2,609,hatched,2,32.3,23.2,,C,31.3,23,,D,,,,,CK,,
2004,B,14,685596,4062707,524,,520,3,527,predated,,32.9,22.1,,C,32.1,22.2,,AB,32.1,22.4,,B,CK,,
2004,B,15,685699,4062657,524,,523,3,612,predated,,30,23.7,,AB,31.6,23.7,,A,31.3,23.9,,AB,CK,,
2004,B,16,685747,4062671,524,,511,3,601,predated,,31.2,22.8,,F,30.6,22,,F,30.4,22.5,,F,CK,,
2004,B,17,685623,4062572,524,,506,3,531,hatched,2,31.2,23,,F,32,22.7,,F,32.1,23.4,,F,CK,,
2004,B,18,685570,4062583,524,,516,3,528,predated,,31.2,22.5,,D,30.9,23,,E,31,22.8,,D,CK,,
2004,B,19,685758,4062042,524,,430,3,525,hatched,3,32.5,22.7,,F,32.9,22.9,,F,31.5,22.6,,F,CK,,
2004,B,20,685858,4062252,524,,524,3,615,predated,,30.9,22.9,,A ,31.3,23,,A,30.8,22.8,,A ,CK,,
2004,B,21,685931,4062252,524,,511,3,605,hatched,3,33.4,22.9,,D,32.2,22.7,,E,31.9,23.1,,D,CK,,
2004,B,22,685780,4062206,524,,523,3,611,predated,,33.1,22.3,,A,32.3,22.2,,A,33.2,22.3,,AB,CK,,
2004,B,23,685772,4062274,525,,507,2,601,hatched,2,32.6,23.8,,F,32.8,23.8,,F,,,,,CK,,
2004,B,24,686096,4062394,525,,524,3,618,hatched,2,32.3,22.2,,AB,30.9,21.6,,AB,31.4,22.1,,AB,CK,one egg broke,
2004,B,25,685887,4062456,525,,517,2,609,hatched,2,33.8,22.1,,E,31.4,22.1,,E,,,,,CK,,
2004,B,26,685474,4062681,525,,511,3,530,predated,,33,23.6,,F,33,23.6,,F,32.5,22.8,,F,CK,,
2004,B,27,685565,4062770,525,,522,3,530,predated,,29.6,23,,AB,29.9,22.9,,B,30.1,22.8,,B,CK,,
2004,B,28,685570,4062762,525,,511,3,527,predated,,31.4,22.9,,F,32.3,23,,F,31.9,22.5,,F,CK,,
2004,B,29,685535,4062264,527,,527,3,621,hatched,1,32.9,23.3,,A,31.9,22.8,,AB,32.1,22.6,,,CK,"egg 3 found 531, 607 2 eggs trampled",
2004,B,30,685781,4062064,527,,517,3,609,,,31.7,22.9,,D,32.8,23.2,,E,31,22.5,,D,CK,probably 1,
2004,B,31,685582,4063116,527,,527,3,616,predated,,31.3,22.7,,A,32,23.3,,A,32.5,22.8,,(B),CK,egg 3 found 601,
2004,B,32,685588,4062664,527,,517,3,603,predated,,30.8,21.4,,D,30.7,21.5,,E,30.9,21.3,,D,CK,,
2004,B,33,685672,4063058,527,,527,2,615,predated,,32.5,23.1,,A,32.2,22.7,,A,,,,,CK,,
2004,B,34,685506,4062738,527,,526,2,601,predated,,31.5,22.2,,AB,31.1,22.5,,A,,,,,CK,,
2004,B,35,685505,4062707,527,,513,3,601,predated,,31.2,23.1,,F,30,22.8,,F,30.8,23.5,,F,CK,,
2004,B,36,685532,4062733,527,,526,2,601,predated,,31,23.5,,AB,30.7,23.5,,A,,,,,CK,,
2004,B,37,685649,4062730,527,,527,1,614,predated,,32.5,22.8,,A,,,,,,,,,CK,,
2004,B,38,685642,4062706,527,,524,3,616,predated,,31.7,22.3,,AB,31.1,22.8,,B,31.7,22.6,,B,CK,,
2004,B,39,685612,4062627,527,,522,3,611,predated,,31,22.5,,AB,30.9,22.7,,B,30.7,22.1,,C,CK,,
2004,B,40,685472,4062734,527,,507,3,601,hatched,3,29.5,22,,F,30,22,,F,30,22,,F,CK,,
2004,B,41,685416,2062666,527,,519,3,611,predated,,31.7,22.4,,C,31.1,23.1,,D,31.3,23.5,,D,CK,,
2004,B,42,685419,4062646,527,,519,2,611,predated,,30.6,22.7,,D,31.7,22.6,,D,,,,,CK,,
2004,B,43,685624,4062724,528,,513,3,602,,,33.3,23.1,,C,31.3,23.6,,F,31.9,23.2,,F,CK,probably 0,
2004,B,44,685768,4062549,528,,508,3,602,hatched,3,32.3,21.9,,F,32.1,22.3,,F,32.4,22.2,,F,CK,3rd chick on 604,
2004,B,45,685782,4062634,528,,523,3,616,predated,,31.7,22.7,,C,32.3,21.8,,C,31.5,21.9,,C,CK,not clear,
2004,B,46,685725,4062872,528,,528,3,609,,,31.5,23,,A,32,22.9,,(),32.9,23.1,,(),CK,probably 0,
2004,B,47,685682,4063084,529,,526,3,610,predated,,31.8,23.6,,AB,32.1,24,,B,32.9,23.9,,F!,CK,"egg 3 cracked, traktor track goes exactly through nest",
2004,B,48,685551,4063211,601,,529,3,623,hatched,1,33.5,23.2,,AB,33.7,23.2,,B,33.6,23.2,,B,CK,"first ringed, two chicks/eggs 0 at night of their hatching",
2004,B,49,685712,4063040,601,,531,3,610,predated,,32.5,22.7,,AB,33,22.4,,AB,33.8,22.4,,A,CK,,
2004,B,50,685629,4062829,601,,531,3,609,predated,,31.3,22.5,,AB,31.5,22.3,,AB,31.1,22.6,,AB,CK,,
2004,B,51,685623,4062815,601,,527,3,609,predated,,30.5,22.8,,C,30.5,22.9,,C,30.3,22.8,,C,CK,,
2004,B,52,685335,4062789,601,,529,3,619,predated,,31.7,23.2,,B,31.9,22.3,,A,31.2,23.1,,AB,CK,,
2004,B,53,685730,4062570,601,,524,3,602,predated,,30.6,22.3,,D,30.9,22.4,,D,31.2,22.5,,C,CK,,
2004,B,54,685755,4062494,601,,529,3,615,abandoned,,31.1,23.1,,AB,33,23.1,,AB,31.1,22.9,,B,CK,,
2004,B,55,685416,4062690,602,,521,3,615,hatched,1,30.6,22.6,,F,31,22.6,,F,29.5,22.7,,F,CK,"at hatching 1 egg found 10 m away, female incubating, male + 2 other chicks not seen ",
2004,B,56,685349,4062775,602,,525,3,616,predated,,30.4,21.8,,D,29.5,22.4,,C,30.1,21.8,,C,CK,,
2004,B,57,685651,4062644,602,,601,2,611,predated,,31.6,23,,AB,30.2,23.1,,A,,,,,CK,,
2004,B,58,685626,4062637,602,,601,1,610,predated,,31.4,22.9,,AB,,,,,",",,,,CK,,
2004,B,59,685627,4062697,602,,601,3,611,predated,,32.3,22.8,,AB,31.3,22.8,,AB,32,23.1,,AB,CK,,
2004,B,60,685736,4062682,602,,528,3,617,abandoned,,31.6,22.5,,C,32,22.5,,C,31.7,22.4,,C,CK,,
2004,B,61,685732,4062647,602,,525,3,607,predated,,33.2,24,,D,32.8,23.9,,AB,33.4,24.2,,AB,CK,,
2004,B,62,685681,4062650,602,,522,3,610,predated,,32,22.7,,F,31.8,23,,F,31.9,22.6,,F,CK,,
2004,B,63,685813,4062557,602,,528,3,614,predated,,33,23,,B,32.1,22.6,,C,32.6,22.6,,AB,CK,,
2004,B,64,685812,4062594,602,,601,3,602,predated,,32.2,22.8,,A,31.3,23,,AB,31.1,22.8,,AB,CK,,
2004,B,65,685835,4062619,602,,522,3,602,predated,,31.1,23,,F,31.7,23.3,,E,31.2,23.1,,E,CK,,
2004,B,66,685869,4062618,602,,511,3,605,hatched,3,31,22.5,,F,30.9,22.4,,F,31.5,22.2,,F,CK,,
2004,B,67,685854,4062672,603,,531,3,620,predated,,32,22.3,,B,32.1,22.8,,B,31.9,22.4,,B,CK,,
2004,B,68,685848,4062651,603,,524,3,616,predated,,30.7,22.8,,D,31.6,22.1,,E,30.6,22.6,,D,CK,,
2004,B,69,685877,4062632,603,,531,2,620,predated,,30.8,21.4,,AB,31.4,21.8,,B,,,,,CK,,
2004,B,70,685883,4062667,603,,524,3,609,predated,,32.3,22,,E,34.3,21.8,,E,33.4,22.1,,F,CK,,
2004,B,71,685809,4062671,603,,525,3,619,hatched,3,29.5,22.1,,F,30.5,22,,E,30.6,22.3,,F,CK,,
2004,B,72,685888,4062589,603,,526,3,619,predated,,32,22.6,,D,32.9,22.6,,D,32.6,22.9,,D,CK,,
2004,B,73,685900,4062543,603,,526,2,620,predated,,31.3,23.6,,D,31.7,23.6,,C,,,,,CK,,
2004,B,74,685878,4062569,603,,526,3,617,predated,,31.7,23.5,,C,31.6,23,,C,32.9,23.3,,D,CK,,
2004,B,75,685870,4062586,603,,509,3,603,hatched,3,30.5,23.4,,F,,,,,,,,,CK,"two chicks already 1 when found, 3rd 1 604",
2004,B,76,685825,4062490,603,,526,3,620,hatched,2,30.9,23.1,,D,30.8,23.1,,C,30.3,22.6,,C,CK,"3rd chick fate 3, 2 chicks ringed one week later",
2004,B,77,685803,4062481,603,,519,3,613,hatched,3,32.4,22.1,,F,31.8,22.4,,F,32.2,22,,F,CK,,
2004,B,78,685826,4062445,603,,531,3,626,hatched,3,31.5,23,,AB,32.1,22.9,,AB,32,23.2,,B,CK,,
2004,B,79,685879,4062354,603,,526,3,615,abandoned,,30.2,22,,C,30.1,22.5,,C,30.2,22.2,,D,CK,,
2004,B,80,685892,4062318,603,,526,3,615,predated,,32.1,22.5,,C,30.9,22.5,,D,31.8,22.8,,D,CK,,
2004,B,81,685856,4062267,604,,525,3,619,abandoned,,30.8,22.9,,F,30.6,22,,F,30.3,22.8,,F,CK,,
2004,B,82,685795,4062283,604,,530,2,615,predated,,32.1,32.5,,C,32.7,32.3,,B,,,,,CK,,
2004,B,83,685843,4062251,604,,527,3,615,predated,,31.8,22.7,,D,31.8,23.2,,D,31.7,23.2,,D,CK,,
2004,B,84,685850,4062219,604,,515,3,607,predated,,32.4,22.5,,F,32.7,22.7,,F,32.8,22,,F,CK,,
2004,B,85,685767,4062183,604,,521,3,610,predated,,32.1,23.1,,F,32.9,23.2,,F,31.8,23,,F,CK,,
2004,B,86,685779,4062221,604,,530,3,615,predated,,31.4,24.1,,C,32.7,23.9,,C,32.4,24.4,,C,CK,,
2004,B,87,685771,4062130,604,,530,3,615,predated,,34,22.6,,B,33.7,22.4,,AB,33.7,22.1,,C,CK,,
2004,B,88,685693,4062059,604,,530,3,615,predated,,31.9,22.9,,B,31.5,22.2,,B,29.6,23,,C,CK,,
2004,B,89,685591,4062020,604,,527,3,607,predated,,31.3,22.9,,D,31.9,22.8,,C,31.5,22.5,,D,CK,,
2004,B,90,685559,4062009,604,,518,3,607,predated,,32,23.7,,F,32.2,23,,F,31.9,23.7,,F,CK,,
2004,B,91,685549,4061968,604,,527,3,612,predated,,33,23.6,,AB,32.2,23.9,,D,32.4,24,,C,CK,ISBP?,
2004,B,92,685505,4062006,604,,527,3,612,predated,,28.6,22.6,,C,28.6,22,,D,29.1,22.5,,C,CK,,
2004,B,93,685527,4062023,604,,525,3,612,predated,,30.7,22.4,,D,29.8,22.8,,C,31.2,22.2,,E,CK,,
2004,B,94,685652,4062246,604,,601,3,626,predated,,32.3,23.5,,B,32.6,23.9,,B,31.7,23.5,,B,CK,,
2004,B,95,685678,4062517,604,,603,2,615,predated,,32.7,22.9,,AB,31.6,22.7,,AB,,,,,CK,,
2004,B,96,685793,4062063,606,,606,1,629,predated,,31.2,24.3,,A,,,,,,,,,CK,,
2004,B,97,685581,4063216,606,,603,3,624,predated,,33,22.8,,B,34,22.5,,B,34.7,22.5,,B,CK,,
2004,B,98,685575,4063170,609,,531,3,628,abandoned,,29.7,22.8,,E,30.7,22.3,,E,29.7,23.1,,E,CK,,
2004,B,99,685362,4062820,609,,606,2,626,predated,,34,23.3,,B,32.1,23.7,,A,,,,,CK,,
2004,B,100,685502,4063318,618,,613,3,,,,31.6,23.2,,C,31.6,23.5,,B,30.3,23.3,,C,CK,,
2004,B,101,685599,4063196,618,,607,3,624,predated,,31.8,22.9,,E,33.1,23,,E,31.9,22.6,,F,CK,,
2004,B,102,685739,4062744,618,,608,3,619,predated,,31.7,23.5,,D,32.7,23.5,,E,32,23.6,,E,CK,,
2004,B,103,685687,4062688,618,,615,3,625,predated,,32.1,23.3,,B,31.5,23,,C,30.6,23.6,,C,CK,,
2004,B,104,685637,4062674,618,,615,3,619,predated,,31.2,23.1,,B,30.2,23.1,,B,31.7,22.8,,B,CK,,
2004,B,105,685300,4062855,619,,608,3,,,,30.8,22.7,,F,29.2,23,,F,29.4,22.1,,F,CK,,
2004,B,106,685640,4063129,620,,607,3,,,,31.4,22.6,,F,32.1,23.1,,F,33.2,22.5,,F,CK,,
2004,B,107,685518,4063133,620,,603,3,623,predated,,31,23.1,,F,30.8,23.3,,F,30,23.5,,F,CK,,
2004,B,108,685554,4063077,620,,529,3,621,predated,,34.2,23.5,,F,34,23,,F,34.5,23.2,,F,CK,,
2004,B,109,685589,4062617,624,,,1,625,abandoned,,32.4,23.4,,F,,,,,,,,,CK,family with 2 freshly 1 chicks found 10 m S of nest,
2004,B,110,685701,4062487,624,,616,3,,predated,,32.2,22.3,,D,31.5,22.5,,D,31.3,22.4,,C,CK,,
2004,B,111,685444,4062717,625,,614,3,,,,33.1,22.7,,F,32.5,22.5,,F,33.8,23.1,,F,CK,,
2004,B,112,685551,4062620,625,,614,1,,,,30.8,23,,F,,,,,,,,,CK,,
2004,B,113,685628,4062685,627,,626,3,,,,32.3,24.2,,A,32.6,24.2,,AB,32.4,23.6,,(),CK,,
2004,B,114,685498,4063291,628,,628,2,,,,29.5,22.7,,A,29.6,23.1,,A,,,,,CK,,
2004,C,1,682908,4065000,522,,520,3,614,hatched,3,31,21.8,,B,30.8,21.9,,B,30.6,22,,AB,CK,,
2004,C,2,682894,4065006,522,,519,3,525,predated,,31.7,23.8,,B,32,23.4,,AB,31.6,23.8,,B,CK,,
2004,C,3,682895,4065010,522,,517,3,525,predated,,34.5,22.9,,C,34,22.8,,C,34.8,23.1,,C,CK,,
2004,C,4,682901,4064998,522,,511,3,525,predated,,33.8,23.1,,F,32.8,23.1,,F,34.2,23.4,,F,CK,,
2004,C,5,682991,4064965,522,,428,3,523,hatched,3,32.5,22.3,,D,34,22.6,,D,32.6,23.1,,D,CK,,
2004,C,6,683038,4064916,522,,511,3,529,predated,,30.7,22.2,,F,33.1,22.4,,F,31.9,23,,D,CK,,
2004,C,7,683044,4064905,522,,517,3,526,predated,,31.5,22.3,,B,31.6,22.5,,C,,,,,CK,,
2004,C,8,683044,4064899,522,,605,3,531,predated,,30,22.2,,F,31.9,22.1,,F,30.2,22.7,,F,CK,,
2004,C,9,683081,4064865,524,,512,3,606,hatched,1,33.4,23.6,,E,33.5,23.6,,F,32.6,23.3,,F,CK,2 eggs trampled,
2004,C,10,683861,4064320,526,,519,3,613,hatched,3,32.8,22.6,,B,31.4,23,,B,31.8,23,,C,CK,,
2004,C,11,684161,4064145,526,,523,3,617,hatched,3,31.9,23.4,,AB,32.7,24,,C,32,24,,B,CK,,
2004,C,12,684176,4064115,526,,523,3,613,predated,,32.4,22.8,,AB,33.3,22.9,,B,32.9,23,,B,CK,,
2004,C,13,684168,4064110,526,,526,1,617,predated,,32.5,22.4,,A,,,,,,,,,CK,,
2004,C,14,684150,4064146,526,,521,3,610,predated,,31.7,23.3,,C,32.2,23.1,,B,32.7,23.3,,C,CK,,
2004,C,15,684225,4064074,526,,526,2,615,predated,,32.3,23.2,,A,31.9,22.4,,A,,,,,CK,,
2004,C,16,684195,4064037,526,,525,3,615,predated,,32.9,23.3,,AB,31.5,23,,AB,32.4,23.2,,(),CK,egg 3 found 531,
2004,C,17,684140,4064113,526,,526,2,620,hatched,2,31.8,22.4,,AB,,,,,,,,,CK,,
2004,C,18,683525,4064649,530,,527,3,615,predated,,31.9,22.9,,B,33.1,23.2,,B,31.8,23.2,,B,CK,,
2004,C,19,683715,4064402,530,,525,3,611,predated,,32,22.9,,C,34.5,22.2,,C,32.4,22.8,,C,CK,,
2004,C,20,683725,4064401,530,,522,3,611,predated,,31.8,22.8,,C,32.3,23.1,,D,31.8,22.7,,B,CK,,
2004,C,21,683720,4064390,530,,525,2,611,predated,,34,22.7,,C,32,22.4,,B,,,,,CK,,
2004,C,22,683715,4064415,531,,520,3,608,predated,,31.8,22.4,,F,31.5,21.9,,F,32.4,22.2,,F,CK,,
2004,C,23,683825,4064306,531,,526,3,615,predated,,32.3,22.7,,C,31.5,22.6,,C,32,23,,B,CK,,
2004,C,24,683851,4064285,531,,526,3,619,hatched,3,30.3,21.1,,AB,30.7,22.4,,C,31.3,23,,C,CK,,
2004,C,25,683894,4064312,531,,526,3,615,predated,,31.5,22.8,,A,31.2,22.8,,C,31.5,23.2,,B,CK,,
2004,C,26,683845,4064335,531,,528,3,617,abandoned,,32.5,22.7,,AB,32,23,,B,33.1,22.8,,AB,CK,,
2004,C,27,683825,4064352,531,,528,3,617,predated,,31.8,22.3,,B,31.5,22.6,,AB,31.3,22,,AB,CK,,
2004,C,28,683902,4064280,531,,526,3,619,hatched,1,32.4,23.2,,D,32.6,23,,D,33.1,23.1,,B,CK,two eggs trampled or removed,
2004,C,29,684159,4064039,531,,528,2,617,predated,,33.1,22.7,,B,33.6,22.6,,B,,,,,CK,,
2004,C,30,684185,4064045,531,,529,3,623,hatched,3,31.5,23.7,,C,33,23.2,,B,33.1,23.8,,B,CK,,
2004,C,31,684151,4064159,531,,530,2,619,predated,,31.9,23,,A,31.5,23,,AB,,,,,CK,,
2004,C,32,683063,4064971,531,,530,1,608,predated,,32.1,23.6,,AB,,,,,,,,,CK,,
2004,C,33,684145,4064171,531,,530,3,619,predated,,30.8,22.9,,AB,31.7,22.4,,AB,31.5,22.9,,AB,CK,,
2004,C,34,683939,4064302,531,,523,3,617,predated,,30.9,22.3,,D,31.1,22.7,,C,31.1,22.3,,C,CK,,
2004,C,35,683616,4064570,531,,521,3,610,predated,,31.2,22.9,,E,32,22.9,,E,31.8,22.9,,D,CK,,
2004,C,36,683593,4064597,531,,523,3,612,predated,,33.4,23.2,,C,32.8,22.7,,D,33,22.4,,C,CK,,
2004,C,37,683482,4064642,531,,526,3,615,predated,,31.5,22.9,,B,31.7,22.8,,C,30.3,22.4,,C,CK,,
2004,C,38,682898,4064957,606,,601,3,612,predated,,32.5,24,,B,33.4,23.6,,B,33.1,23.3,,C,CK,,
2004,C,39,682876,4064970,612,,609,3,617,,,30.9,21.8,,B,30.6,22.3,,B,28.1,21.3,,(),CK,egg 3 found on 613,
2004,C,40,682889,4065013,621,,618,3,,,,32.3,22.5,,B,31.5,22.3,,AB,32,22.7,,B,CK,,
2004,D,1,682851,4065092,522,,,1,531,abandoned,,33.5,22.8,,F,,,,,,,,,CK,parents not seen,
2004,D,2,682859,4065072,522,,516,3,610,hatched,3,32.8,21.9,,C,34.3,22.1,,F,34.4,22.5,,C,CK,,
2004,D,3,682728,4065165,522,,519,2,530,predated,,30.6,22.4,,AB,31,22.9,,O,,,,,CK,,
2004,D,4,682486,4065310,522,,519,3,525,predated,,31.2,23.9,,AB,31,24.3,,A ,31.1,23.6,,B,CK,,
2004,D,5,682455,4065330,522,,514,3,529,predated,,32.5,22.3,,D,34,22.6,,D,32,23.1,,D,CK,,
2004,D,6,682377,4065442,522,,515,1,606,predated,,29.3,21.9,,D,,,,,,,,,CK,,
2004,D,7,682806,4065125,525,,520,2,609,predated,,33.1,22.5,,C,33.2,22.4,,C,,,,,CK,,
2004,D,8,682340,4065364,525,,525,3,619,hatched,3,31.9,21.8,,AB,32.8,23.1,,O,31.9,22.7,,O,CK,,
2004,D,9,682060,4065521,525,,520,3,608,predated,,30.5,22.5,,C,33.2,21.9,,B,31.8,22.7,,C,CK,,
2004,D,10,682831,4065110,529,,527,3,621,hatched,3,30,22.9,,C,30.4,22.4,,C,30.2,21.8,,B,CK,,
2004,D,11,681747,4065788,530,,520,3,613,,,31,23.7,,D,31.1,24.2,,E,31.2,24.9,,D,CK,,
2004,D,12,681668,4065812,530,,527,2,607,predated,,31.6,23.1,,A,31.2,23.6,,AB,,,,,CK,,
2004,D,13,681380,4066003,530,,522,2,616,predated,,32.2,23.7,,D,31.7,23.2,,C,,,,,CK,,
2004,D,14,681998,4065586,530,,518,2,608,predated,,31.3,22.8,,F,32.1,22.2,,F,,,,,CK,DEAD CHICK,
2004,D,15,682837,4065086,605,,601,3,626,hatched,3,33.4,22.6,,B,34,22.7,,B,35.2,22.7,,B,CK,,
2004,D,16,682340,4065469,605,,531,3,625,predated,,32.3,23.8,,C,30.8,24.2,,B,31.2,24,,B,CK,,
2004,D,17,682271,4065497,605,,530,3,624,hatched,2,31.3,23.6,,C,31.1,23.8,,E,31.5,23.9,,D,CK,1 egg/chick 0 at night of hatching,
2004,D,18,681548,4065976,605,,520,3,614,hatched,3,30.8,22.6,,F,32,22.5,,F,32,22.8,,F,CK,,
2004,D,19,681499,4066028,605,,602,3,627,predated,,33.7,22.9,,B,,,,,,,,,CK,,
2004,D,20,681464,4066046,605,,603,3,628,hatched,3,30.5,22.9,,A,30.8,22.5,,AB,30.2,22.9,,B,CK,,
2004,D,21,681451,4066007,605,,528,2,612,predated,,32.9,21.8,,AB,32,21.7,,D,,,,,CK,,
2004,D,22,681946,4065642,605,,531,3,616,predated,,32.9,23.2,,C,33.9,23.3,,B,33.7,23.6,,C,CK,,
2004,D,23,681965,4065626,605,,602,3,627,hatched,2,30.8,22.5,,B,31.6,22.3,,B,30.2,22.5,,B,CK,last egg not viable,
2004,D,24,682212,4065478,605,,531,3.17,625,hatched,1,31.7,22.9,,D,32.9,22.7,,C,31.7,22.6,,C,CK,two eggs flooded,
2004,D,25,682674,4065206,605,,602,2,626,predated,,30.9,23.1,,B,32.6,22.5,,B,,,,,CK,PLOUGHED DOWN,
2004,D,26,682749,4065159,606,,605,1,620,abandoned,,32,22.9,,AB,,,,,,,,,CK,,
2004,D,27,682333,4065409,612,,609,3,,,,31.1,23,,B,29.5,22.9,,B,31.1,23.1,,B,CK,,
2004,D,28,682029,4065646,616,,613,3,,,,32.3,23.6,,B,32.1,23.5,,AB,33.9,22.7,,AB,CK,,
2004,D,29,681971,4065656,616,,608,3,,,,31.8,23.3,,D,31.7,23.2,,D,31.8,23.1,,D,CK,,
2004,D,30,681444,4065936,616,,608,3,,,,31.9,22.5,,D,31.2,23.1,,D,32.1,23.6,,C,CK,,
2004,D,31,682434,4065381,617,,603,3,628,hatched,3,31.5,23,,F,31,23.1,,F,31.8,23.3,,F,CK,,
2004,D,32,682758,4065158,621,,621,1,,,,32.3,22.4,,A,,,,,,,,,CK,,
2004,D,33,682736,4065140,621,,621,1,,,,31.8,22.2,,A,,,,,,,,,CK,,
2004,D,34,681528,4065920,622,,617,3,,,,32.8,23.7,,B,31.9,23.3,,C,31.9,23.2,,AB,CK,,
2004,D,35,681797,4065726,622,,611,3,,,,32.1,23,,F,31.2,22.8,,D,30.7,22.8,,F,CK,,
2004,D,36,681803,4065779,622,,611,3,,,,32.3,22.4,,F,32.9,22,,F,33.2,22.3,,F,CK,,
2004,D,37,681935,4065629,622,,617,3,,,,32.6,22.7,,B,33.4,22.7,,C,32.3,22.6,,B,CK,,
2004,D,38,682192,4065503,624,,619,3,627,predated,,31.8,23.4,,B,32.1,22.8,,B,31.5,23.3,,C,CK,,
2004,D,39,682141,4065532,624,,,1,624,,,32.1,22.4,,F,,,,,,,,,CK,,
2004,D,40,682228,4065533,627,,616,3,,predated,,31.2,22.9,,F,30.6,23,,D,31.3,23.3,,D,CK,,
2004,D,41,681656,4065808,627,,619,3,,,,32.7,22.5,,D,31.7,22.5,,D,32.5,22.3,,D,CK,,
2004,D,42,681452,4065973,627,,619,2,,,,33,21.7,,D,34,21.5,,D,,,,,CK,,
2004,D,43,681524,4065853,629,,629,1,,,,31.9,23.2,,D,,,,,,,,,CK,,
