"bird_ID" "ch" "sex" "age" "population"
"bird_4740" "0000100" "F" "J" "WFP"
"bird_4768" "0000111" "F" "A" "WFP"
"bird_4771" "0000100" "M" "J" "WFP"
"bird_4779" "0000100" "M" "A" "WFP"
"bird_4796" "0000111" "M" "A" "WFP"
"bird_4799" "0000100" "M" "A" "WFP"
"bird_4800" "0000111" "F" "A" "WFP"
"bird_4841" "0000100" "F" "J" "WFP"
"bird_4842" "0000100" "F" "J" "WFP"
"bird_4851" "0000100" "M" "J" "WFP"
"bird_4852" "0000101" "F" "J" "WFP"
"bird_4857" "0000101" "M" "J" "WFP"
"bird_4858" "0000100" "M" "J" "WFP"
"bird_4864" "0000100" "M" "J" "WFP"
"bird_4865" "0000111" "F" "A" "WFP"
"bird_4871" "0000111" "M" "A" "WFP"
"bird_4890" "0000101" "M" "A" "WFP"
"bird_4914" "0000100" "M" "A" "WFP"
"bird_4916" "0000100" "F" "J" "WFP"
"bird_4930" "0000100" "F" "A" "WFP"
"bird_4934" "0000100" "F" "A" "WFP"
"bird_4945" "0000110" "M" "A" "WFP"
"bird_4946" "0000111" "F" "A" "WFP"
"bird_4950" "0000111" "F" "A" "WFP"
"bird_4951" "0000110" "M" "A" "WFP"
"bird_4962" "0000111" "M" "A" "WFP"
"bird_4963" "0000110" "M" "A" "WFP"
"bird_4964" "0000111" "F" "A" "WFP"
"bird_4967" "0000110" "M" "A" "WFP"
"bird_4990" "0000110" "F" "A" "WFP"
"bird_4997" "0000100" "M" "A" "WFP"
"bird_5004" "0000100" "M" "J" "WFP"
"bird_5005" "0000111" "F" "A" "WFP"
"bird_5006" "0000110" "M" "J" "WFP"
"bird_5007" "0000110" "M" "A" "WFP"
"bird_5008" "0000110" "M" "A" "WFP"
"bird_5009" "0000100" "M" "J" "WFP"
"bird_5010" "0000100" "M" "J" "WFP"
"bird_5011" "0000111" "M" "A" "WFP"
"bird_5012" "0000110" "F" "A" "WFP"
"bird_5016" "0000111" "M" "A" "WFP"
"bird_5017" "0000111" "M" "A" "WFP"
"bird_5018" "0000111" "F" "A" "WFP"
"bird_5019" "0000100" "M" "J" "WFP"
"bird_5020" "0000100" "M" "J" "WFP"
"bird_5021" "0000100" "M" "J" "WFP"
"bird_5031" "0000101" "M" "A" "WFP"
"bird_5032" "0000100" "M" "J" "WFP"
"bird_5033" "0000100" "M" "J" "WFP"
"bird_5034" "0000100" "M" "J" "WFP"
"bird_5035" "0000111" "M" "A" "WFP"
"bird_5038" "0000111" "M" "A" "WFP"
"bird_5046" "0000110" "F" "A" "WFP"
"bird_5047" "0000100" "M" "J" "WFP"
"bird_5048" "0000100" "F" "J" "WFP"
"bird_5049" "0000100" "M" "J" "WFP"
"bird_5062" "0000100" "M" "J" "WFP"
"bird_5063" "0000100" "M" "J" "WFP"
"bird_5066" "0000011" "M" "A" "WFP"
"bird_5069" "0000011" "M" "A" "WFP"
"bird_5070" "0000011" "F" "A" "WFP"
"bird_5074" "0000011" "F" "A" "WFP"
"bird_5081" "0000011" "M" "J" "WFP"
"bird_5082" "0000011" "F" "J" "WFP"
"bird_5089" "0000011" "M" "A" "WFP"
"bird_5091" "0000011" "M" "A" "WFP"
"bird_5096" "0000010" "F" "A" "WFP"
"bird_5097" "0000011" "M" "A" "WFP"
"bird_5101" "0000010" "M" "A" "WFP"
"bird_5110" "0000011" "F" "A" "WFP"
"bird_5114" "0000010" "F" "J" "WFP"
"bird_5126" "0000010" "F" "J" "WFP"
"bird_5127" "0000011" "M" "J" "WFP"
"bird_5134" "0000010" "F" "A" "WFP"
"bird_5139" "0000010" "M" "A" "WFP"
"bird_5148" "0000011" "F" "A" "WFP"
"bird_5149" "0000011" "M" "A" "WFP"
"bird_5153" "0000010" "M" "J" "WFP"
"bird_5154" "0000010" "M" "J" "WFP"
"bird_5155" "0000010" "F" "J" "WFP"
"bird_5156" "0000010" "M" "J" "WFP"
"bird_5159" "0000011" "M" "A" "WFP"
"bird_5165" "0000010" "F" "J" "WFP"
"bird_5166" "0000010" "F" "J" "WFP"
"bird_5185" "0000011" "M" "A" "WFP"
"bird_5196" "0000011" "M" "A" "WFP"
"bird_5199" "0000011" "F" "A" "WFP"
"bird_5205" "0000010" "M" "J" "WFP"
"bird_5206" "0000010" "M" "J" "WFP"
"bird_5215" "0000010" "M" "J" "WFP"
"bird_5216" "0000010" "M" "J" "WFP"
"bird_5217" "0000010" "M" "J" "WFP"
"bird_5221" "0000011" "M" "A" "WFP"
"bird_5222" "0000010" "M" "J" "WFP"
"bird_5230" "0000010" "F" "A" "WFP"
"bird_5232" "0000011" "M" "A" "WFP"
"bird_5233" "0000010" "M" "J" "WFP"
"bird_5234" "0000010" "M" "J" "WFP"
"bird_5235" "0000001" "F" "A" "WFP"
"bird_5267" "0000001" "M" "A" "WFP"
"bird_5279" "0000011" "F" "A" "WFP"
"bird_5281" "0000011" "F" "J" "WFP"
"bird_5287" "0000010" "M" "A" "WFP"
"bird_5288" "0000011" "F" "J" "WFP"
"bird_5305" "0000011" "F" "A" "WFP"
"bird_5347" "0000010" "M" "J" "WFP"
"bird_5348" "0000010" "F" "J" "WFP"
"bird_5369" "0000010" "F" "J" "WFP"
"bird_5370" "0000010" "M" "A" "WFP"
"bird_5371" "0000010" "M" "J" "WFP"
"bird_5372" "0000010" "M" "J" "WFP"
"bird_5373" "0000010" "M" "J" "WFP"
"bird_5376" "0000011" "F" "A" "WFP"
"bird_5389" "0000011" "M" "A" "WFP"
"bird_5392" "0000011" "F" "J" "WFP"
"bird_5393" "0000011" "M" "J" "WFP"
"bird_5394" "0000011" "F" "J" "WFP"
"bird_5395" "0000011" "F" "J" "WFP"
"bird_5396" "0000011" "M" "A" "WFP"
"bird_5397" "0000011" "F" "A" "WFP"
"bird_5398" "0000011" "F" "A" "WFP"
"bird_5399" "0000011" "F" "J" "WFP"
"bird_5403" "0000010" "F" "J" "WFP"
"bird_5404" "0000010" "M" "J" "WFP"
"bird_5410" "0000010" "M" "J" "WFP"
"bird_5426" "0000011" "F" "A" "WFP"
"bird_5431" "0000010" "M" "J" "WFP"
"bird_5433" "0000010" "F" "J" "WFP"
"bird_5435" "0000010" "F" "J" "WFP"
"bird_5444" "0000010" "M" "J" "WFP"
"bird_5445" "0000010" "M" "J" "WFP"
"bird_5447" "0000010" "M" "J" "WFP"
"bird_5448" "0000010" "F" "J" "WFP"
"bird_5455" "0000010" "M" "J" "WFP"
"bird_5456" "0000010" "M" "J" "WFP"
"bird_5457" "0000010" "M" "J" "WFP"
"bird_5458" "0000010" "M" "J" "WFP"
"bird_5459" "0000010" "F" "J" "WFP"
"bird_5464" "0000010" "F" "J" "WFP"
"bird_5465" "0000010" "M" "J" "WFP"
"bird_5477" "0000010" "F" "J" "WFP"
"bird_5494" "0000010" "F" "J" "WFP"
"bird_5496" "0000010" "F" "A" "WFP"
"bird_5497" "0000011" "M" "A" "WFP"
"bird_5499" "0000011" "F" "A" "WFP"
"bird_5511" "0000001" "M" "A" "WFP"
"bird_5517" "0000001" "F" "A" "WFP"
"bird_5537" "0000001" "F" "J" "WFP"
"bird_5538" "0000001" "F" "J" "WFP"
"bird_5539" "0000001" "M" "J" "WFP"
"bird_5554" "0000001" "F" "A" "WFP"
"bird_5558" "0000001" "M" "J" "WFP"
"bird_5559" "0000001" "M" "J" "WFP"
"bird_5562" "0000010" "M" "J" "WFP"
"bird_5563" "0000010" "M" "J" "WFP"
"bird_5564" "0000010" "M" "J" "WFP"
"bird_5568" "0000010" "F" "J" "WFP"
"bird_5574" "0000010" "F" "J" "WFP"
"bird_5578" "0000010" "M" "A" "WFP"
"bird_5597" "0000010" "F" "J" "WFP"
"bird_5598" "0000011" "M" "J" "WFP"
"bird_5599" "0000011" "M" "A" "WFP"
"bird_5600" "0000010" "F" "J" "WFP"
"bird_5601" "0000010" "M" "J" "WFP"
"bird_5602" "0000010" "F" "J" "WFP"
"bird_5603" "0000010" "F" "J" "WFP"
"bird_5604" "0000010" "F" "J" "WFP"
"bird_5605" "0000010" "F" "J" "WFP"
"bird_5606" "0000011" "F" "A" "WFP"
"bird_5623" "0000001" "F" "A" "WFP"
"bird_5678" "0000001" "F" "A" "WFP"
"bird_5694" "0000001" "F" "A" "WFP"
"bird_5695" "0000001" "M" "A" "WFP"
"bird_5698" "0000001" "M" "A" "WFP"
"bird_5725" "0000001" "F" "A" "WFP"
"bird_5731" "0000001" "F" "A" "WFP"
"bird_5755" "0000001" "F" "A" "WFP"
"bird_5757" "0000001" "M" "A" "WFP"
"bird_5779" "0000001" "M" "A" "WFP"
"bird_5790" "0000001" "M" "J" "WFP"
"bird_5794" "0000001" "F" "J" "WFP"
"bird_5798" "0000001" "F" "A" "WFP"
"bird_5799" "0000001" "M" "A" "WFP"
"bird_5821" "0000001" "M" "A" "WFP"
"bird_5822" "0000001" "M" "A" "WFP"
"bird_5823" "0000001" "F" "A" "WFP"
"bird_5824" "0000001" "M" "A" "WFP"
"bird_5825" "0000001" "F" "J" "WFP"
"bird_5826" "0000001" "F" "A" "WFP"
"bird_5831" "0000001" "F" "A" "WFP"
"bird_5838" "0000001" "M" "A" "WFP"
"bird_5839" "0000001" "F" "A" "WFP"
"bird_5842" "0000001" "M" "A" "WFP"
"bird_5852" "0000001" "M" "A" "WFP"
"bird_5868" "0000001" "M" "A" "WFP"
"bird_5869" "0000001" "F" "A" "WFP"
"bird_5923" "0000001" "M" "A" "WFP"
"bird_5928" "0000001" "M" "A" "WFP"
"bird_5946" "0000001" "F" "J" "WFP"
"bird_5947" "0000001" "F" "J" "WFP"
"bird_5950" "0000001" "F" "J" "WFP"
"bird_5969" "0000001" "F" "J" "WFP"
"bird_5970" "0000001" "M" "J" "WFP"
"bird_5994" "0000001" "M" "J" "WFP"
"bird_5995" "0000001" "M" "J" "WFP"
"bird_6000" "0000001" "F" "A" "WFP"
"bird_6002" "0000001" "F" "A" "WFP"
"bird_4033" "1100100" "F" "A" "KIP"
"bird_4042" "1000001" "M" "A" "KIP"
"bird_4044" "1001111" "F" "A" "KIP"
"bird_4047" "1001111" "M" "A" "KIP"
"bird_4049" "1101111" "M" "A" "KIP"
"bird_4052" "1000010" "F" "A" "KIP"
"bird_4054" "0000100" "M" "J" "KIP"
"bird_4056" "0000101" "F" "A" "KIP"
"bird_4057" "0000110" "F" "A" "KIP"
"bird_4058" "1101110" "F" "A" "KIP"
"bird_4059" "0000111" "M" "A" "KIP"
"bird_4061" "0000110" "M" "A" "KIP"
"bird_4064" "0000101" "M" "A" "KIP"
"bird_4065" "0000100" "F" "A" "KIP"
"bird_4066" "0000100" "F" "A" "KIP"
"bird_4067" "0000101" "F" "A" "KIP"
"bird_4068" "0000001" "F" "A" "KIP"
"bird_4071" "0001000" "M" "A" "KIP"
"bird_4072" "0001010" "M" "A" "KIP"
"bird_4077" "0001100" "F" "A" "KIP"
"bird_4078" "0000100" "F" "J" "KIP"
"bird_4079" "0001000" "F" "J" "KIP"
"bird_4080" "0001000" "M" "A" "KIP"
"bird_4081" "0001000" "M" "J" "KIP"
"bird_4088" "0001000" "M" "J" "KIP"
"bird_4089" "0001000" "M" "A" "KIP"
"bird_4090" "0001101" "M" "A" "KIP"
"bird_4095" "0001000" "M" "J" "KIP"
"bird_4099" "0001000" "F" "J" "KIP"
"bird_4102" "0001000" "F" "J" "KIP"
"bird_4103" "0001100" "F" "J" "KIP"
"bird_4104" "0001000" "M" "J" "KIP"
"bird_4105" "0001000" "F" "J" "KIP"
"bird_4107" "0000111" "F" "A" "KIP"
"bird_4108" "0000100" "F" "A" "KIP"
"bird_4109" "0001000" "M" "J" "KIP"
"bird_4114" "0001000" "M" "J" "KIP"
"bird_4116" "0001000" "M" "J" "KIP"
"bird_4117" "0001000" "M" "J" "KIP"
"bird_4118" "0001000" "M" "A" "KIP"
"bird_4120" "0000100" "M" "J" "KIP"
"bird_4121" "0000100" "M" "J" "KIP"
"bird_4123" "0000100" "M" "J" "KIP"
"bird_4124" "0000111" "M" "A" "KIP"
"bird_4125" "0001111" "F" "J" "KIP"
"bird_4126" "0000110" "F" "A" "KIP"
"bird_4127" "0000100" "F" "A" "KIP"
"bird_4128" "0000100" "M" "A" "KIP"
"bird_4129" "0000111" "F" "A" "KIP"
"bird_4130" "0000111" "F" "A" "KIP"
"bird_4132" "0000100" "M" "A" "KIP"
"bird_4136" "0000111" "F" "A" "KIP"
"bird_4138" "0000101" "M" "J" "KIP"
"bird_4145" "1000011" "M" "J" "KIP"
"bird_4146" "1011000" "M" "A" "KIP"
"bird_4147" "1001101" "M" "A" "KIP"
"bird_4148" "1100000" "F" "A" "KIP"
"bird_4149" "0000111" "F" "A" "KIP"
"bird_4150" "0000100" "M" "J" "KIP"
"bird_4151" "0000101" "M" "A" "KIP"
"bird_4153" "0000100" "F" "A" "KIP"
"bird_4154" "0000100" "F" "J" "KIP"
"bird_4159" "0000100" "F" "A" "KIP"
"bird_4163" "0000100" "F" "J" "KIP"
"bird_4164" "0000001" "F" "A" "KIP"
"bird_4165" "0000101" "F" "A" "KIP"
"bird_4166" "0000100" "M" "J" "KIP"
"bird_4167" "1001101" "F" "A" "KIP"
"bird_4168" "0000100" "M" "J" "KIP"
"bird_4169" "0000100" "M" "A" "KIP"
"bird_4170" "0000101" "F" "A" "KIP"
"bird_4172" "0000101" "F" "A" "KIP"
"bird_4174" "0000111" "M" "A" "KIP"
"bird_4176" "0001000" "M" "J" "KIP"
"bird_4177" "1010010" "F" "A" "KIP"
"bird_4178" "0000100" "F" "A" "KIP"
"bird_4179" "0000100" "F" "A" "KIP"
"bird_4180" "0000101" "M" "A" "KIP"
"bird_4181" "0000100" "M" "J" "KIP"
"bird_4182" "0000100" "F" "A" "KIP"
"bird_4183" "0000110" "M" "A" "KIP"
"bird_4186" "0000110" "F" "A" "KIP"
"bird_4187" "0000101" "F" "A" "KIP"
"bird_4190" "0100010" "M" "A" "KIP"
"bird_4192" "0100000" "F" "J" "KIP"
"bird_4193" "0101010" "M" "A" "KIP"
"bird_4194" "0100000" "M" "A" "KIP"
"bird_4195" "0100000" "F" "A" "KIP"
"bird_4196" "0100000" "F" "A" "KIP"
"bird_4197" "0100000" "M" "A" "KIP"
"bird_4198" "0100000" "M" "J" "KIP"
"bird_4199" "0100000" "M" "A" "KIP"
"bird_4200" "0100001" "F" "A" "KIP"
"bird_4207" "0100000" "M" "A" "KIP"
"bird_4208" "0100000" "M" "A" "KIP"
"bird_4209" "0100000" "F" "A" "KIP"
"bird_4210" "0100000" "M" "A" "KIP"
"bird_4211" "0100000" "F" "A" "KIP"
"bird_4212" "0100000" "M" "A" "KIP"
"bird_4213" "0100000" "M" "A" "KIP"
"bird_4214" "0100000" "M" "A" "KIP"
"bird_4215" "0100100" "F" "A" "KIP"
"bird_4216" "0100010" "F" "A" "KIP"
"bird_4217" "0100000" "M" "A" "KIP"
"bird_4218" "0100000" "F" "A" "KIP"
"bird_4219" "0100000" "M" "A" "KIP"
"bird_4220" "0100100" "F" "A" "KIP"
"bird_4221" "0100000" "M" "A" "KIP"
"bird_4222" "0100000" "M" "A" "KIP"
"bird_4223" "0101000" "F" "A" "KIP"
"bird_4224" "0100000" "M" "A" "KIP"
"bird_4225" "0100000" "F" "A" "KIP"
"bird_4226" "0100000" "M" "A" "KIP"
"bird_4227" "0100110" "F" "A" "KIP"
"bird_4228" "0100000" "M" "A" "KIP"
"bird_4229" "0100000" "F" "A" "KIP"
"bird_4230" "0100000" "F" "A" "KIP"
"bird_4231" "0100010" "F" "A" "KIP"
"bird_4232" "0100000" "M" "A" "KIP"
"bird_4233" "0100000" "M" "A" "KIP"
"bird_4234" "0100010" "F" "A" "KIP"
"bird_4235" "0100000" "F" "A" "KIP"
"bird_4236" "0100000" "F" "A" "KIP"
"bird_4240" "0100000" "F" "A" "KIP"
"bird_4241" "0100000" "M" "A" "KIP"
"bird_4242" "0100000" "M" "A" "KIP"
"bird_4243" "0100011" "F" "A" "KIP"
"bird_4244" "0100100" "F" "A" "KIP"
"bird_4246" "0100000" "M" "A" "KIP"
"bird_4247" "0100000" "F" "A" "KIP"
"bird_4248" "0100000" "M" "A" "KIP"
"bird_4249" "0100010" "M" "A" "KIP"
"bird_4252" "0100000" "F" "A" "KIP"
"bird_4263" "0100000" "F" "A" "KIP"
"bird_4264" "0100010" "M" "A" "KIP"
"bird_4266" "0100010" "M" "A" "KIP"
"bird_4267" "0100000" "F" "A" "KIP"
"bird_4268" "0100000" "F" "A" "KIP"
"bird_4269" "0100010" "M" "A" "KIP"
"bird_4270" "0100000" "F" "A" "KIP"
"bird_4273" "0100000" "F" "J" "KIP"
"bird_4274" "0100100" "F" "A" "KIP"
"bird_4277" "0000100" "M" "J" "KIP"
"bird_4278" "0100000" "M" "A" "KIP"
"bird_4279" "0100000" "F" "A" "KIP"
"bird_4280" "0000100" "F" "A" "KIP"
"bird_4281" "0100000" "M" "J" "KIP"
"bird_4282" "0100000" "M" "A" "KIP"
"bird_4284" "0000100" "M" "J" "KIP"
"bird_4285" "0000110" "M" "A" "KIP"
"bird_4286" "0000100" "F" "A" "KIP"
"bird_4287" "0000100" "M" "A" "KIP"
"bird_4288" "0100000" "F" "A" "KIP"
"bird_4289" "0000111" "F" "A" "KIP"
"bird_4290" "0000111" "M" "A" "KIP"
"bird_4291" "0000100" "F" "A" "KIP"
"bird_4293" "0100000" "F" "A" "KIP"
"bird_4294" "0100000" "M" "J" "KIP"
"bird_4295" "0000100" "F" "A" "KIP"
"bird_4296" "0100100" "F" "A" "KIP"
"bird_4297" "0100000" "M" "A" "KIP"
"bird_4298" "0100011" "F" "A" "KIP"
"bird_4299" "0100001" "F" "A" "KIP"
"bird_4300" "0101000" "F" "A" "KIP"
"bird_4301" "0100000" "M" "A" "KIP"
"bird_4302" "0100000" "F" "J" "KIP"
"bird_4303" "0000100" "F" "J" "KIP"
"bird_4305" "0000001" "M" "A" "KIP"
"bird_4306" "0111110" "M" "A" "KIP"
"bird_4307" "0100000" "M" "A" "KIP"
"bird_4308" "0100000" "M" "A" "KIP"
"bird_4312" "0100000" "F" "A" "KIP"
"bird_4313" "0100001" "M" "A" "KIP"
"bird_4315" "0100100" "F" "A" "KIP"
"bird_4316" "0101000" "M" "A" "KIP"
"bird_4317" "0100000" "M" "A" "KIP"
"bird_4318" "0100000" "M" "A" "KIP"
"bird_4319" "0100100" "M" "A" "KIP"
"bird_4320" "0100000" "F" "J" "KIP"
"bird_4321" "0100000" "M" "A" "KIP"
"bird_4324" "0100000" "M" "A" "KIP"
"bird_4325" "0100011" "F" "A" "KIP"
"bird_4326" "0101000" "F" "A" "KIP"
"bird_4327" "0100000" "F" "A" "KIP"
"bird_4343" "1000101" "M" "J" "KIP"
"bird_4344" "0000100" "F" "A" "KIP"
"bird_4345" "0000101" "F" "A" "KIP"
"bird_4346" "0000100" "F" "A" "KIP"
"bird_4349" "0000101" "F" "A" "KIP"
"bird_4350" "0000100" "M" "A" "KIP"
"bird_4352" "0000100" "F" "A" "KIP"
"bird_4353" "0000101" "M" "A" "KIP"
"bird_4354" "0000100" "M" "A" "KIP"
"bird_4355" "0000100" "F" "J" "KIP"
"bird_4356" "0000110" "F" "A" "KIP"
"bird_4357" "0000100" "M" "A" "KIP"
"bird_4358" "0000100" "F" "A" "KIP"
"bird_4359" "0000100" "F" "J" "KIP"
"bird_4360" "0000111" "M" "A" "KIP"
"bird_4361" "0000100" "M" "J" "KIP"
"bird_4362" "0000100" "M" "J" "KIP"
"bird_4365" "0000111" "F" "A" "KIP"
"bird_4366" "0000100" "F" "A" "KIP"
"bird_4367" "0000101" "F" "A" "KIP"
"bird_4368" "0000101" "F" "A" "KIP"
"bird_4369" "0000111" "M" "A" "KIP"
"bird_4370" "0000111" "M" "A" "KIP"
"bird_4371" "0000100" "F" "A" "KIP"
"bird_4372" "0000101" "F" "A" "KIP"
"bird_4373" "0000001" "F" "A" "KIP"
"bird_4374" "0000001" "F" "A" "KIP"
"bird_4376" "0000001" "F" "A" "KIP"
"bird_4377" "0000001" "F" "A" "KIP"
"bird_4378" "0000001" "M" "A" "KIP"
"bird_4379" "0000001" "F" "A" "KIP"
"bird_4380" "0000001" "F" "A" "KIP"
"bird_4381" "0000001" "F" "A" "KIP"
"bird_4382" "0000001" "M" "J" "KIP"
"bird_4383" "0000001" "F" "J" "KIP"
"bird_4384" "0000001" "M" "A" "KIP"
"bird_4385" "0000001" "M" "A" "KIP"
"bird_4386" "0000001" "M" "A" "KIP"
"bird_4387" "0000001" "M" "J" "KIP"
"bird_4388" "0000001" "M" "J" "KIP"
"bird_4390" "0000001" "F" "J" "KIP"
"bird_4391" "0000001" "F" "A" "KIP"
"bird_4392" "0000001" "F" "A" "KIP"
"bird_4393" "0000001" "M" "A" "KIP"
"bird_4394" "0000001" "M" "A" "KIP"
"bird_4395" "0000001" "M" "A" "KIP"
"bird_4396" "0000001" "F" "A" "KIP"
"bird_4397" "0000001" "F" "A" "KIP"
"bird_4399" "0000001" "M" "A" "KIP"
"bird_4400" "0000001" "M" "A" "KIP"
"bird_4402" "0000001" "F" "A" "KIP"
"bird_4404" "0000100" "M" "A" "KIP"
"bird_4405" "0000100" "F" "J" "KIP"
"bird_4406" "0000101" "F" "A" "KIP"
"bird_4407" "0000110" "F" "A" "KIP"
"bird_4408" "0000111" "F" "A" "KIP"
"bird_4409" "0000101" "M" "A" "KIP"
"bird_4410" "0000111" "M" "A" "KIP"
"bird_4411" "0000111" "M" "A" "KIP"
"bird_4412" "0000111" "F" "A" "KIP"
"bird_4422" "0000100" "F" "J" "KIP"
"bird_4423" "0000100" "M" "J" "KIP"
"bird_4424" "0000101" "F" "A" "KIP"
"bird_4425" "0000110" "F" "A" "KIP"
"bird_4426" "0000100" "F" "A" "KIP"
"bird_4427" "0000111" "F" "A" "KIP"
"bird_4428" "0000100" "M" "A" "KIP"
"bird_4429" "0000100" "F" "A" "KIP"
"bird_4430" "0000111" "M" "A" "KIP"
"bird_4431" "0000100" "F" "A" "KIP"
"bird_4432" "0000101" "F" "A" "KIP"
"bird_4433" "0000100" "F" "J" "KIP"
"bird_4434" "0000100" "F" "J" "KIP"
"bird_4436" "0000111" "M" "A" "KIP"
"bird_4437" "0000100" "F" "A" "KIP"
"bird_4438" "0000111" "F" "A" "KIP"
"bird_4442" "0001111" "M" "A" "KIP"
"bird_4443" "0001000" "M" "J" "KIP"
"bird_4444" "0001000" "F" "J" "KIP"
"bird_4445" "0001000" "F" "J" "KIP"
"bird_4447" "0001000" "M" "A" "KIP"
"bird_4448" "0001101" "F" "A" "KIP"
"bird_4449" "0001100" "F" "A" "KIP"
"bird_4452" "0001000" "M" "A" "KIP"
"bird_4455" "0001000" "F" "J" "KIP"
"bird_4456" "0001000" "M" "J" "KIP"
"bird_4457" "0001000" "M" "J" "KIP"
"bird_4458" "0001110" "M" "A" "KIP"
"bird_4459" "0001101" "F" "A" "KIP"
"bird_4460" "0001000" "M" "A" "KIP"
"bird_4461" "0001001" "M" "J" "KIP"
"bird_4462" "0001000" "F" "A" "KIP"
"bird_4463" "0001111" "F" "A" "KIP"
"bird_4464" "0001010" "M" "J" "KIP"
"bird_4465" "0001111" "M" "A" "KIP"
"bird_4467" "0001100" "F" "A" "KIP"
"bird_4468" "0001000" "M" "J" "KIP"
"bird_4469" "0001000" "F" "J" "KIP"
"bird_4470" "0001001" "F" "A" "KIP"
"bird_4471" "0001000" "M" "A" "KIP"
"bird_4472" "0001000" "F" "J" "KIP"
"bird_4474" "0001000" "M" "A" "KIP"
"bird_4475" "0001111" "M" "A" "KIP"
"bird_4477" "0001111" "F" "A" "KIP"
"bird_4478" "0001000" "M" "J" "KIP"
"bird_4480" "0001000" "M" "J" "KIP"
"bird_4481" "0001101" "M" "A" "KIP"
"bird_4484" "0001111" "F" "A" "KIP"
"bird_4486" "0000110" "M" "A" "KIP"
"bird_4487" "0000101" "M" "A" "KIP"
"bird_4488" "0000100" "F" "A" "KIP"
"bird_4489" "0000111" "F" "A" "KIP"
"bird_4490" "0000110" "M" "A" "KIP"
"bird_4491" "0000100" "M" "J" "KIP"
"bird_4492" "0000100" "M" "J" "KIP"
"bird_4493" "0000100" "M" "J" "KIP"
"bird_4494" "0000100" "M" "A" "KIP"
"bird_4495" "0000101" "F" "A" "KIP"
"bird_4496" "0000100" "M" "J" "KIP"
"bird_4497" "0000100" "F" "J" "KIP"
"bird_4498" "0000100" "M" "A" "KIP"
"bird_4499" "0000100" "F" "J" "KIP"
"bird_4500" "0000100" "M" "J" "KIP"
"bird_4501" "0000100" "M" "J" "KIP"
"bird_4502" "0000110" "F" "A" "KIP"
"bird_4504" "0000100" "M" "J" "KIP"
"bird_4505" "0000110" "F" "A" "KIP"
"bird_4508" "0000101" "F" "J" "KIP"
"bird_4510" "0000101" "M" "A" "KIP"
"bird_4511" "0000100" "F" "J" "KIP"
"bird_4512" "0000100" "F" "J" "KIP"
"bird_4513" "0000111" "M" "A" "KIP"
"bird_4514" "0000100" "F" "J" "KIP"
"bird_4515" "0000100" "F" "J" "KIP"
"bird_4516" "0000110" "M" "A" "KIP"
"bird_4518" "0000100" "F" "A" "KIP"
"bird_4519" "0000101" "F" "A" "KIP"
"bird_4520" "0000101" "F" "A" "KIP"
"bird_4521" "0000100" "F" "A" "KIP"
"bird_4522" "0000100" "F" "A" "KIP"
"bird_4523" "0000100" "M" "A" "KIP"
"bird_4524" "0000110" "F" "A" "KIP"
"bird_4525" "0000110" "M" "A" "KIP"
"bird_4526" "0000100" "M" "J" "KIP"
"bird_4528" "0000110" "F" "A" "KIP"
"bird_4529" "0000100" "F" "A" "KIP"
"bird_4536" "0000100" "F" "J" "KIP"
"bird_4539" "0000111" "F" "J" "KIP"
"bird_4540" "0000100" "F" "J" "KIP"
"bird_4541" "0000100" "M" "J" "KIP"
"bird_4542" "0000100" "M" "J" "KIP"
"bird_4543" "0000101" "M" "A" "KIP"
"bird_4544" "0000100" "F" "J" "KIP"
"bird_4545" "0000101" "M" "J" "KIP"
"bird_4550" "0000101" "M" "A" "KIP"
"bird_4551" "0000100" "M" "J" "KIP"
"bird_4552" "0000100" "F" "J" "KIP"
"bird_4553" "0000101" "M" "A" "KIP"
"bird_4554" "0000100" "F" "J" "KIP"
"bird_4555" "0000111" "M" "A" "KIP"
"bird_4557" "0000100" "F" "J" "KIP"
"bird_4562" "0000110" "M" "A" "KIP"
"bird_4564" "0000100" "M" "A" "KIP"
"bird_4565" "0000101" "F" "J" "KIP"
"bird_4566" "0000100" "M" "J" "KIP"
"bird_4569" "0000100" "M" "J" "KIP"
"bird_4570" "0000110" "F" "J" "KIP"
"bird_4571" "0000101" "M" "J" "KIP"
"bird_4572" "0000100" "M" "J" "KIP"
"bird_4573" "0000101" "F" "J" "KIP"
"bird_4574" "0000100" "M" "A" "KIP"
"bird_4575" "0000111" "F" "A" "KIP"
"bird_4576" "0000110" "F" "A" "KIP"
"bird_4577" "0000100" "F" "J" "KIP"
"bird_4578" "0000100" "F" "J" "KIP"
"bird_4579" "0000110" "M" "A" "KIP"
"bird_4580" "0000100" "F" "J" "KIP"
"bird_4581" "0000101" "M" "A" "KIP"
"bird_4582" "0000100" "M" "J" "KIP"
"bird_4583" "0000100" "M" "J" "KIP"
"bird_4584" "0000100" "M" "J" "KIP"
"bird_4585" "0000101" "M" "A" "KIP"
"bird_4586" "0000100" "M" "J" "KIP"
"bird_4587" "0000100" "F" "J" "KIP"
"bird_4588" "0000111" "M" "A" "KIP"
"bird_4589" "0000100" "F" "J" "KIP"
"bird_4591" "0000100" "M" "J" "KIP"
"bird_4592" "0000111" "M" "A" "KIP"
"bird_4593" "0000101" "M" "J" "KIP"
"bird_4594" "0000101" "F" "A" "KIP"
"bird_4595" "0000100" "M" "A" "KIP"
