"bird_ID" "ch" "sex" "age" "population"
"FH72979" "0000001" "M" "J" "WFP"
"FH72994" "0000001" "F" "A" "WFP"
"FH72998" "0000001" "M" "J" "WFP"
"FH72999" "0000001" "M" "J" "WFP"
"FH73002" "0000010" "M" "J" "WFP"
"FH73003" "0000010" "M" "J" "WFP"
"FH73004" "0000010" "M" "J" "WFP"
"FH73008" "0000010" "F" "J" "WFP"
"FH73014" "0000010" "F" "J" "WFP"
"FH73018" "0000010" "M" "A" "WFP"
"FH73039" "0000010" "F" "J" "WFP"
"FH73040" "0000011" "M" "J" "WFP"
"FH73041" "0000011" "M" "A" "WFP"
"FH73042" "0000010" "F" "J" "WFP"
"FH73043" "0000010" "M" "J" "WFP"
"FH73044" "0000010" "F" "J" "WFP"
"FH73045" "0000010" "F" "J" "WFP"
"FH73046" "0000010" "F" "J" "WFP"
"FH73047" "0000010" "F" "J" "WFP"
"FH73048" "0000011" "F" "A" "WFP"
"FH73075" "0000001" "F" "A" "WFP"
"FH73130" "0000001" "F" "A" "WFP"
"FH73149" "0000001" "F" "A" "WFP"
"FH73150" "0000001" "M" "A" "WFP"
"FH73153" "0000001" "M" "A" "WFP"
"FH73180" "0000001" "F" "A" "WFP"
"FH73186" "0000001" "F" "A" "WFP"
"FH73210" "0000001" "F" "A" "WFP"
"FH73212" "0000001" "M" "A" "WFP"
"FH73234" "0000001" "M" "A" "WFP"
"FH73245" "0000001" "M" "J" "WFP"
"FH73249" "0000001" "F" "J" "WFP"
"FH73254" "0000001" "F" "A" "WFP"
"FH73255" "0000001" "M" "A" "WFP"
"FH73294" "0000001" "M" "A" "WFP"
"FH73295" "0000001" "M" "A" "WFP"
"FH73296" "0000001" "F" "A" "WFP"
"FH73297" "0000001" "M" "A" "WFP"
"FH73298" "0000001" "F" "J" "WFP"
"FH73299" "0000001" "F" "A" "WFP"
"FH73305" "0000001" "F" "A" "WFP"
"FH73312" "0000001" "M" "A" "WFP"
"FH73313" "0000001" "F" "A" "WFP"
"FH73316" "0000001" "M" "A" "WFP"
"FH73328" "0000001" "M" "A" "WFP"
"FH73354" "0000001" "M" "A" "WFP"
"FH73355" "0000001" "F" "A" "WFP"
"FH73491" "0000001" "M" "A" "WFP"
"FH73496" "0000001" "M" "A" "WFP"
"FH73515" "0000001" "F" "J" "WFP"
"FH73516" "0000001" "F" "J" "WFP"
"FH73519" "0000001" "F" "J" "WFP"
"FH73558" "0000001" "F" "J" "WFP"
"FH73559" "0000001" "M" "J" "WFP"
"FH73583" "0000001" "M" "J" "WFP"
"FH73584" "0000001" "M" "J" "WFP"
"FH73589" "0000001" "F" "A" "WFP"
"FH73591" "0000001" "F" "A" "WFP"
"FH17810" "1100100" "F" "A" "KIP"
"FH17847" "1000001" "M" "A" "KIP"
"FH17854" "1001111" "F" "A" "KIP"
"FH17858" "1001111" "M" "A" "KIP"
"FH17877" "1101111" "M" "A" "KIP"
"FH47020" "1000010" "F" "A" "KIP"
"FH47038" "0000100" "M" "J" "KIP"
"FH47041" "0000101" "F" "A" "KIP"
"FH47042" "0000110" "F" "A" "KIP"
"FH47045" "1101110" "F" "A" "KIP"
"FH47049" "0000111" "M" "A" "KIP"
"FH47059" "0000110" "M" "A" "KIP"
"FH47065" "0000101" "M" "A" "KIP"
"FH47066" "0000100" "F" "A" "KIP"
"FH47068" "0000100" "F" "A" "KIP"
"FH47071" "0000101" "F" "A" "KIP"
"FH47073" "0000001" "F" "A" "KIP"
"FH47104" "0001000" "M" "A" "KIP"
"FH47105" "0001010" "M" "A" "KIP"
"FH47112" "0001100" "F" "A" "KIP"
"FH47114" "0000100" "F" "J" "KIP"
"FH47116" "0001000" "F" "J" "KIP"
"FH47117" "0001000" "M" "A" "KIP"
"FH47118" "0001000" "M" "J" "KIP"
"FH47126" "0001000" "M" "J" "KIP"
"FH47127" "0001000" "M" "A" "KIP"
"FH47130" "0001101" "M" "A" "KIP"
"FH47136" "0001000" "M" "J" "KIP"
"FH47140" "0001000" "F" "J" "KIP"
"FH47145" "0001000" "F" "J" "KIP"
"FH47149" "0001100" "F" "J" "KIP"
"FH47152" "0001000" "M" "J" "KIP"
"FH47153" "0001000" "F" "J" "KIP"
"FH47155" "0000111" "F" "A" "KIP"
"FH47156" "0000100" "F" "A" "KIP"
"FH47157" "0001000" "M" "J" "KIP"
"FH47164" "0001000" "M" "J" "KIP"
"FH47166" "0001000" "M" "J" "KIP"
"FH47167" "0001000" "M" "J" "KIP"
"FH47168" "0001000" "M" "A" "KIP"
"FH47175" "0000100" "M" "J" "KIP"
"FH47176" "0000100" "M" "J" "KIP"
"FH47179" "0000100" "M" "J" "KIP"
"FH47180" "0000111" "M" "A" "KIP"
"FH47181" "0001111" "F" "J" "KIP"
"FH47182" "0000110" "F" "A" "KIP"
"FH47183" "0000100" "F" "A" "KIP"
"FH47185" "0000100" "M" "A" "KIP"
"FH47186" "0000111" "F" "A" "KIP"
"FH47188" "0000111" "F" "A" "KIP"
"FH47190" "0000100" "M" "A" "KIP"
"FH47194" "0000111" "F" "A" "KIP"
"FH47231" "0000101" "M" "J" "KIP"
"FH47324" "1000011" "M" "J" "KIP"
"FH47329" "1011000" "M" "A" "KIP"
"FH47333" "1001101" "M" "A" "KIP"
"FH47344" "1100000" "F" "A" "KIP"
"FH47352" "0000111" "F" "A" "KIP"
"FH47355" "0000100" "M" "J" "KIP"
"FH47356" "0000101" "M" "A" "KIP"
"FH47363" "0000100" "F" "A" "KIP"
"FH47364" "0000100" "F" "J" "KIP"
"FH47384" "0000100" "F" "A" "KIP"
"FH47393" "0000100" "F" "J" "KIP"
"FH47394" "0000001" "F" "A" "KIP"
"FH47395" "0000101" "F" "A" "KIP"
"FH47399" "0000100" "M" "J" "KIP"
"FH47404" "1001101" "F" "A" "KIP"
"FH47411" "0000100" "M" "J" "KIP"
"FH47418" "0000100" "M" "A" "KIP"
"FH47419" "0000101" "F" "A" "KIP"
"FH47432" "0000101" "F" "A" "KIP"
"FH47439" "0000111" "M" "A" "KIP"
"FH47450" "0001000" "M" "J" "KIP"
"FH47458" "1010010" "F" "A" "KIP"
"FH47459" "0000100" "F" "A" "KIP"
"FH47462" "0000100" "F" "A" "KIP"
"FH47466" "0000101" "M" "A" "KIP"
"FH47478" "0000100" "M" "J" "KIP"
"FH47480" "0000100" "F" "A" "KIP"
"FH47485" "0000110" "M" "A" "KIP"
"FH47493" "0000110" "F" "A" "KIP"
"FH47495" "0000101" "F" "A" "KIP"
"FH47529" "0100010" "M" "A" "KIP"
"FH47533" "0100000" "F" "J" "KIP"
"FH47534" "0101010" "M" "A" "KIP"
"FH47535" "0100000" "M" "A" "KIP"
"FH47536" "0100000" "F" "A" "KIP"
"FH47537" "0100000" "F" "A" "KIP"
"FH47538" "0100000" "M" "A" "KIP"
"FH47539" "0100000" "M" "J" "KIP"
"FH47540" "0100000" "M" "A" "KIP"
"FH47541" "0100001" "F" "A" "KIP"
"FH47548" "0100000" "M" "A" "KIP"
"FH47549" "0100000" "M" "A" "KIP"
"FH47550" "0100000" "F" "A" "KIP"
"FH47551" "0100000" "M" "A" "KIP"
"FH47552" "0100000" "F" "A" "KIP"
"FH47553" "0100000" "M" "A" "KIP"
"FH47554" "0100000" "M" "A" "KIP"
"FH47555" "0100000" "M" "A" "KIP"
"FH47556" "0100100" "F" "A" "KIP"
"FH47557" "0100010" "F" "A" "KIP"
"FH47558" "0100000" "M" "A" "KIP"
"FH47559" "0100000" "F" "A" "KIP"
"FH47560" "0100000" "M" "A" "KIP"
"FH47561" "0100100" "F" "A" "KIP"
"FH47562" "0100000" "M" "A" "KIP"
"FH47563" "0100000" "M" "A" "KIP"
"FH47564" "0101000" "F" "A" "KIP"
"FH47565" "0100000" "M" "A" "KIP"
"FH47566" "0100000" "F" "A" "KIP"
"FH47567" "0100000" "M" "A" "KIP"
"FH47568" "0100110" "F" "A" "KIP"
"FH47569" "0100000" "M" "A" "KIP"
"FH47570" "0100000" "F" "A" "KIP"
"FH47571" "0100000" "F" "A" "KIP"
"FH47572" "0100010" "F" "A" "KIP"
"FH47573" "0100000" "M" "A" "KIP"
"FH47574" "0100000" "M" "A" "KIP"
"FH47575" "0100010" "F" "A" "KIP"
"FH47576" "0100000" "F" "A" "KIP"
"FH47577" "0100000" "F" "A" "KIP"
"FH47581" "0100000" "F" "A" "KIP"
"FH47582" "0100000" "M" "A" "KIP"
"FH47583" "0100000" "M" "A" "KIP"
"FH47584" "0100011" "F" "A" "KIP"
"FH47585" "0100100" "F" "A" "KIP"
"FH47587" "0100000" "M" "A" "KIP"
"FH47588" "0100000" "F" "A" "KIP"
"FH47589" "0100000" "M" "A" "KIP"
"FH47590" "0100010" "M" "A" "KIP"
"FH47593" "0100000" "F" "A" "KIP"
"FH47605" "0100000" "F" "A" "KIP"
"FH47606" "0100010" "M" "A" "KIP"
"FH47609" "0100010" "M" "A" "KIP"
"FH47610" "0100000" "F" "A" "KIP"
"FH47611" "0100000" "F" "A" "KIP"
"FH47612" "0100010" "M" "A" "KIP"
"FH47613" "0100000" "F" "A" "KIP"
"FH47628" "0100000" "F" "J" "KIP"
"FH47633" "0100100" "F" "A" "KIP"
"FH47642" "0000100" "M" "J" "KIP"
"FH47644" "0100000" "M" "A" "KIP"
"FH47645" "0100000" "F" "A" "KIP"
"FH47651" "0000100" "F" "A" "KIP"
"FH47654" "0100000" "M" "J" "KIP"
"FH47655" "0100000" "M" "A" "KIP"
"FH47659" "0000100" "M" "J" "KIP"
"FH47662" "0000110" "M" "A" "KIP"
"FH47669" "0000100" "F" "A" "KIP"
"FH47671" "0000100" "M" "A" "KIP"
"FH47676" "0100000" "F" "A" "KIP"
"FH47677" "0000111" "F" "A" "KIP"
"FH47679" "0000111" "M" "A" "KIP"
"FH47681" "0000100" "F" "A" "KIP"
"FH47684" "0100000" "F" "A" "KIP"
"FH47685" "0100000" "M" "J" "KIP"
"FH47688" "0000100" "F" "A" "KIP"
"FH47692" "0100100" "F" "A" "KIP"
"FH47693" "0100000" "M" "A" "KIP"
"FH47695" "0100011" "F" "A" "KIP"
"FH47696" "0100001" "F" "A" "KIP"
"FH47698" "0101000" "F" "A" "KIP"
"FH47699" "0100000" "M" "A" "KIP"
"FH47700" "0100000" "F" "J" "KIP"
"FH47744" "0000100" "F" "J" "KIP"
"FH47757" "0000001" "M" "A" "KIP"
"FH47801" "0111110" "M" "A" "KIP"
"FH47802" "0100000" "M" "A" "KIP"
"FH47803" "0100000" "M" "A" "KIP"
"FH47807" "0100000" "F" "A" "KIP"
"FH47808" "0100001" "M" "A" "KIP"
"FH47810" "0100100" "F" "A" "KIP"
"FH47811" "0101000" "M" "A" "KIP"
"FH47812" "0100000" "M" "A" "KIP"
"FH47813" "0100000" "M" "A" "KIP"
"FH47814" "0100100" "M" "A" "KIP"
"FH47815" "0100000" "F" "J" "KIP"
"FH47894" "0100000" "M" "A" "KIP"
"FH47897" "0100000" "M" "A" "KIP"
"FH47898" "0100011" "F" "A" "KIP"
"FH47899" "0101000" "F" "A" "KIP"
"FH47900" "0100000" "F" "A" "KIP"
"FH47997" "1000101" "M" "J" "KIP"
"FH68701" "0000100" "F" "A" "KIP"
"FH68702" "0000101" "F" "A" "KIP"
"FH68703" "0000100" "F" "A" "KIP"
"FH68706" "0000101" "F" "A" "KIP"
"FH68707" "0000100" "M" "A" "KIP"
"FH68709" "0000100" "F" "A" "KIP"
"FH68710" "0000101" "M" "A" "KIP"
"FH68712" "0000100" "M" "A" "KIP"
"FH68713" "0000100" "F" "J" "KIP"
"FH68714" "0000110" "F" "A" "KIP"
"FH68715" "0000100" "M" "A" "KIP"
"FH68716" "0000100" "F" "A" "KIP"
"FH68717" "0000100" "F" "J" "KIP"
"FH68718" "0000111" "M" "A" "KIP"
"FH68719" "0000100" "M" "J" "KIP"
"FH68720" "0000100" "M" "J" "KIP"
"FH68723" "0000111" "F" "A" "KIP"
"FH68724" "0000100" "F" "A" "KIP"
"FH68725" "0000101" "F" "A" "KIP"
"FH68727" "0000101" "F" "A" "KIP"
"FH68728" "0000111" "M" "A" "KIP"
"FH68729" "0000111" "M" "A" "KIP"
"FH68730" "0000100" "F" "A" "KIP"
"FH68731" "0000101" "F" "A" "KIP"
"FH68732" "0000001" "F" "A" "KIP"
"FH68733" "0000001" "F" "A" "KIP"
"FH68735" "0000001" "F" "A" "KIP"
"FH68736" "0000001" "F" "A" "KIP"
"FH68737" "0000001" "M" "A" "KIP"
"FH68738" "0000001" "F" "A" "KIP"
"FH68739" "0000001" "F" "A" "KIP"
"FH68740" "0000001" "F" "A" "KIP"
"FH68741" "0000001" "M" "J" "KIP"
"FH68742" "0000001" "F" "J" "KIP"
"FH68743" "0000001" "M" "A" "KIP"
"FH68744" "0000001" "M" "A" "KIP"
"FH68745" "0000001" "M" "A" "KIP"
"FH68746" "0000001" "M" "J" "KIP"
"FH68747" "0000001" "M" "J" "KIP"
"FH68749" "0000001" "F" "J" "KIP"
"FH68750" "0000001" "F" "A" "KIP"
"FH68751" "0000001" "F" "A" "KIP"
"FH68752" "0000001" "M" "A" "KIP"
"FH68753" "0000001" "M" "A" "KIP"
"FH68754" "0000001" "M" "A" "KIP"
"FH68755" "0000001" "F" "A" "KIP"
"FH68756" "0000001" "F" "A" "KIP"
"FH68758" "0000001" "M" "A" "KIP"
"FH68759" "0000001" "M" "A" "KIP"
"FH68761" "0000001" "F" "A" "KIP"
"FH68763" "0000100" "M" "A" "KIP"
"FH68764" "0000100" "F" "J" "KIP"
"FH68765" "0000101" "F" "A" "KIP"
"FH68766" "0000110" "F" "A" "KIP"
"FH68767" "0000111" "F" "A" "KIP"
"FH68768" "0000101" "M" "A" "KIP"
"FH68769" "0000111" "M" "A" "KIP"
"FH68770" "0000111" "M" "A" "KIP"
"FH68771" "0000111" "F" "A" "KIP"
"FH68781" "0000100" "F" "J" "KIP"
"FH68782" "0000100" "M" "J" "KIP"
"FH68783" "0000101" "F" "A" "KIP"
"FH68784" "0000110" "F" "A" "KIP"
"FH68785" "0000100" "F" "A" "KIP"
"FH68786" "0000111" "F" "A" "KIP"
"FH68787" "0000100" "M" "A" "KIP"
"FH68788" "0000100" "F" "A" "KIP"
"FH68789" "0000111" "M" "A" "KIP"
"FH68791" "0000100" "F" "A" "KIP"
"FH68792" "0000101" "F" "A" "KIP"
"FH68793" "0000100" "F" "J" "KIP"
"FH68794" "0000100" "F" "J" "KIP"
"FH68796" "0000111" "M" "A" "KIP"
"FH68797" "0000100" "F" "A" "KIP"
"FH68798" "0000111" "F" "A" "KIP"
"FH68803" "0001111" "M" "A" "KIP"
"FH68805" "0001000" "M" "J" "KIP"
"FH68807" "0001000" "F" "J" "KIP"
"FH68808" "0001000" "F" "J" "KIP"
"FH68814" "0001000" "M" "A" "KIP"
"FH68815" "0001101" "F" "A" "KIP"
"FH68816" "0001100" "F" "A" "KIP"
"FH68822" "0001000" "M" "A" "KIP"
"FH68836" "0001000" "F" "J" "KIP"
"FH68837" "0001000" "M" "J" "KIP"
"FH68838" "0001000" "M" "J" "KIP"
"FH68840" "0001110" "M" "A" "KIP"
"FH68842" "0001101" "F" "A" "KIP"
"FH68844" "0001000" "M" "A" "KIP"
"FH68845" "0001001" "M" "J" "KIP"
"FH68846" "0001000" "F" "A" "KIP"
"FH68848" "0001111" "F" "A" "KIP"
"FH68849" "0001010" "M" "J" "KIP"
"FH68850" "0001111" "M" "A" "KIP"
"FH68852" "0001100" "F" "A" "KIP"
"FH68853" "0001000" "M" "J" "KIP"
"FH68854" "0001000" "F" "J" "KIP"
"FH68855" "0001001" "F" "A" "KIP"
"FH68856" "0001000" "M" "A" "KIP"
"FH68857" "0001000" "F" "J" "KIP"
"FH68859" "0001000" "M" "A" "KIP"
"FH68860" "0001111" "M" "A" "KIP"
"FH68862" "0001111" "F" "A" "KIP"
"FH68863" "0001000" "M" "J" "KIP"
"FH68865" "0001000" "M" "J" "KIP"
"FH68866" "0001101" "M" "A" "KIP"
"FH68869" "0001111" "F" "A" "KIP"
"FH68871" "0000110" "M" "A" "KIP"
"FH68872" "0000101" "M" "A" "KIP"
"FH68873" "0000100" "F" "A" "KIP"
"FH68874" "0000111" "F" "A" "KIP"
"FH68875" "0000110" "M" "A" "KIP"
"FH68876" "0000100" "M" "J" "KIP"
"FH68877" "0000100" "M" "J" "KIP"
"FH68878" "0000100" "M" "J" "KIP"
"FH68879" "0000100" "M" "A" "KIP"
"FH68880" "0000101" "F" "A" "KIP"
"FH68881" "0000100" "M" "J" "KIP"
"FH68882" "0000100" "F" "J" "KIP"
"FH68883" "0000100" "M" "A" "KIP"
"FH68884" "0000100" "F" "J" "KIP"
"FH68885" "0000100" "M" "J" "KIP"
"FH68886" "0000100" "M" "J" "KIP"
"FH68887" "0000110" "F" "A" "KIP"
"FH68890" "0000100" "M" "J" "KIP"
"FH68891" "0000110" "F" "A" "KIP"
"FH68894" "0000101" "F" "J" "KIP"
"FH68896" "0000101" "M" "A" "KIP"
"FH68897" "0000100" "F" "J" "KIP"
"FH68898" "0000100" "F" "J" "KIP"
"FH68899" "0000111" "M" "A" "KIP"
"FH68900" "0000100" "F" "J" "KIP"
"FH68901" "0000100" "F" "J" "KIP"
"FH68902" "0000110" "M" "A" "KIP"
"FH68904" "0000100" "F" "A" "KIP"
"FH68905" "0000101" "F" "A" "KIP"
"FH68906" "0000101" "F" "A" "KIP"
"FH68907" "0000100" "F" "A" "KIP"
"FH68908" "0000100" "F" "A" "KIP"
"FH68909" "0000100" "M" "A" "KIP"
"FH68910" "0000110" "F" "A" "KIP"
"FH68911" "0000110" "M" "A" "KIP"
"FH68912" "0000100" "M" "J" "KIP"
"FH68914" "0000110" "F" "A" "KIP"
"FH68915" "0000100" "F" "A" "KIP"
"FH68923" "0000100" "F" "J" "KIP"
"FH68926" "0000111" "F" "J" "KIP"
"FH68927" "0000100" "F" "J" "KIP"
"FH68928" "0000100" "M" "J" "KIP"
"FH68929" "0000100" "M" "J" "KIP"
"FH68930" "0000101" "M" "A" "KIP"
"FH68931" "0000100" "F" "J" "KIP"
"FH68932" "0000101" "M" "J" "KIP"
"FH68937" "0000101" "M" "A" "KIP"
"FH68938" "0000100" "M" "J" "KIP"
"FH68939" "0000100" "F" "J" "KIP"
"FH68941" "0000101" "M" "A" "KIP"
"FH68942" "0000100" "F" "J" "KIP"
"FH68943" "0000111" "M" "A" "KIP"
"FH68945" "0000100" "F" "J" "KIP"
"FH68950" "0000110" "M" "A" "KIP"
"FH68952" "0000100" "M" "A" "KIP"
"FH68953" "0000101" "F" "J" "KIP"
"FH68954" "0000100" "M" "J" "KIP"
"FH68957" "0000100" "M" "J" "KIP"
"FH68958" "0000110" "F" "J" "KIP"
"FH68959" "0000101" "M" "J" "KIP"
"FH68960" "0000100" "M" "J" "KIP"
"FH68961" "0000101" "F" "J" "KIP"
"FH68962" "0000100" "M" "A" "KIP"
"FH68964" "0000111" "F" "A" "KIP"
"FH68965" "0000110" "F" "A" "KIP"
"FH68966" "0000100" "F" "J" "KIP"
"FH68967" "0000100" "F" "J" "KIP"
"FH68968" "0000110" "M" "A" "KIP"
"FH68969" "0000100" "F" "J" "KIP"
"FH68970" "0000101" "M" "A" "KIP"
"FH68971" "0000100" "M" "J" "KIP"
"FH68972" "0000100" "M" "J" "KIP"
"FH68973" "0000100" "M" "J" "KIP"
"FH68974" "0000101" "M" "A" "KIP"
"FH68975" "0000100" "M" "J" "KIP"
"FH68976" "0000100" "F" "J" "KIP"
"FH68977" "0000111" "M" "A" "KIP"
"FH68978" "0000100" "F" "J" "KIP"
"FH68980" "0000100" "M" "J" "KIP"
"FH68981" "0000111" "M" "A" "KIP"
"FH68982" "0000101" "M" "J" "KIP"
"FH68983" "0000101" "F" "A" "KIP"
"FH68984" "0000100" "M" "A" "KIP"
"FH68985" "0000100" "F" "J" "KIP"
"FH68986" "0000100" "F" "J" "KIP"
"FH68987" "0000100" "M" "J" "KIP"
"FH68988" "0000100" "M" "J" "KIP"
"FH68990" "0000100" "M" "J" "KIP"
"FH68991" "0000100" "M" "J" "KIP"
"FH68994" "0000100" "M" "J" "KIP"
"FH68995" "0000100" "M" "J" "KIP"
"FH69000" "0000100" "M" "J" "KIP"
"FH69001" "0001001" "M" "A" "KIP"
"FH69002" "0001000" "M" "J" "KIP"
"FH69003" "0001011" "M" "A" "KIP"
"FH69004" "0001000" "F" "J" "KIP"
"FH69005" "0001000" "M" "J" "KIP"
"FH69006" "0001000" "F" "A" "KIP"
"FH69007" "0001000" "M" "A" "KIP"
"FH69009" "0001000" "F" "J" "KIP"
"FH69010" "0001100" "M" "A" "KIP"
"FH69011" "0001000" "F" "J" "KIP"
"FH69012" "0001000" "F" "J" "KIP"
"FH69016" "0001100" "M" "A" "KIP"
"FH69017" "0001000" "M" "A" "KIP"
"FH69018" "0001000" "M" "J" "KIP"
"FH69021" "0001100" "F" "A" "KIP"
"FH69022" "0001101" "M" "A" "KIP"
"FH69024" "0001000" "M" "A" "KIP"
"FH69028" "0001000" "M" "A" "KIP"
"FH69029" "0001111" "F" "A" "KIP"
"FH69033" "0001110" "F" "A" "KIP"
"FH69041" "0001010" "F" "A" "KIP"
"FH69042" "0001110" "M" "A" "KIP"
"FH69043" "0001000" "F" "J" "KIP"
"FH69049" "0001000" "F" "A" "KIP"
"FH69050" "0001000" "M" "J" "KIP"
"FH69051" "0001001" "F" "A" "KIP"
"FH69058" "0001111" "F" "A" "KIP"
"FH69059" "0001000" "F" "A" "KIP"
"FH69060" "0001000" "F" "A" "KIP"
"FH69061" "0001000" "M" "A" "KIP"
"FH69063" "0001101" "F" "A" "KIP"
"FH69067" "0001011" "M" "A" "KIP"
"FH69068" "0001110" "M" "A" "KIP"
"FH69069" "0001000" "M" "A" "KIP"
"FH69070" "0001001" "F" "A" "KIP"
"FH69071" "0001001" "M" "A" "KIP"
"FH69073" "0001001" "M" "A" "KIP"
"FH69074" "0001000" "F" "A" "KIP"
"FH69075" "0001000" "M" "J" "KIP"
"FH69076" "0001000" "F" "A" "KIP"
"FH69077" "0001000" "M" "A" "KIP"
"FH69079" "0001000" "M" "J" "KIP"
"FH69080" "0001101" "M" "A" "KIP"
"FH69081" "0001000" "F" "J" "KIP"
"FH69086" "0001000" "M" "J" "KIP"
"FH69111" "0001010" "F" "J" "KIP"
"FH69115" "0001000" "M" "J" "KIP"
"FH69122" "0001010" "F" "J" "KIP"
"FH69123" "0001101" "F" "J" "KIP"
"FH69131" "0001111" "M" "A" "KIP"
"FH69132" "0001111" "M" "J" "KIP"
"FH69143" "0001100" "F" "A" "KIP"
"FH69199" "0001111" "M" "A" "KIP"
"FH69201" "0001111" "M" "A" "KIP"
"FH69203" "0001110" "F" "J" "KIP"
"FH69225" "0001101" "F" "A" "KIP"
"FH69234" "0001111" "M" "A" "KIP"
"FH69236" "0001001" "F" "J" "KIP"
"FH69240" "0001111" "M" "A" "KIP"
"FH72103" "0000110" "M" "A" "KIP"
"FH72104" "0000101" "F" "A" "KIP"
"FH72105" "0000100" "M" "A" "KIP"
"FH72106" "0000100" "F" "A" "KIP"
"FH72107" "0000111" "M" "A" "KIP"
"FH72110" "0000110" "M" "A" "KIP"
"FH72111" "0000100" "M" "J" "KIP"
"FH72112" "0000100" "F" "A" "KIP"
"FH72113" "0000100" "M" "J" "KIP"
"FH72114" "0000100" "M" "J" "KIP"
"FH72115" "0000101" "M" "A" "KIP"
"FH72117" "0000111" "F" "A" "KIP"
"FH72118" "0000100" "F" "A" "KIP"
"FH72119" "0000100" "F" "A" "KIP"
"FH72120" "0000100" "M" "J" "KIP"
"FH72121" "0000111" "F" "J" "KIP"
"FH72122" "0000110" "F" "A" "KIP"
"FH72124" "0000100" "F" "J" "KIP"
"FH72125" "0000101" "M" "A" "KIP"
"FH72127" "0000100" "F" "A" "KIP"
"FH72129" "0000100" "F" "A" "KIP"
"FH72131" "0000101" "M" "A" "KIP"
"FH72132" "0000100" "M" "J" "KIP"
"FH72133" "0000100" "M" "J" "KIP"
"FH72134" "0000100" "F" "J" "KIP"
"FH72135" "0000110" "M" "A" "KIP"
"FH72136" "0000100" "M" "A" "KIP"
"FH72137" "0000101" "M" "A" "KIP"
"FH72138" "0000100" "F" "J" "KIP"
"FH72140" "0000100" "M" "J" "KIP"
"FH72141" "0000100" "M" "J" "KIP"
"FH72143" "0000100" "F" "A" "KIP"
"FH72145" "0000100" "M" "A" "KIP"
"FH72146" "0000100" "M" "J" "KIP"
"FH72151" "0000111" "F" "A" "KIP"
"FH72154" "0000100" "M" "J" "KIP"
"FH72155" "0000111" "M" "A" "KIP"
"FH72156" "0000100" "F" "A" "KIP"
"FH72157" "0000110" "M" "A" "KIP"
"FH72158" "0000100" "F" "J" "KIP"
"FH72159" "0000100" "M" "J" "KIP"
"FH72160" "0000100" "F" "J" "KIP"
"FH72161" "0000100" "F" "A" "KIP"
"FH72162" "0000100" "M" "A" "KIP"
"FH72163" "0000100" "M" "J" "KIP"
"FH72164" "0000100" "F" "J" "KIP"
"FH72165" "0000110" "M" "A" "KIP"
"FH72166" "0000101" "F" "J" "KIP"
"FH72167" "0000100" "M" "J" "KIP"
"FH72168" "0000111" "M" "A" "KIP"
"FH72169" "0000100" "F" "A" "KIP"
"FH72171" "0000111" "F" "A" "KIP"
"FH72172" "0000100" "M" "A" "KIP"
"FH72175" "0000100" "M" "A" "KIP"
"FH72176" "0000100" "F" "J" "KIP"
"FH72177" "0000100" "F" "J" "KIP"
"FH72179" "0000110" "M" "A" "KIP"
"FH72180" "0000100" "M" "J" "KIP"
"FH72181" "0000100" "M" "J" "KIP"
"FH72183" "0000100" "M" "A" "KIP"
"FH72184" "0000100" "F" "A" "KIP"
"FH72185" "0000100" "F" "J" "KIP"
"FH72186" "0000101" "F" "A" "KIP"
"FH72187" "0000100" "M" "J" "KIP"
"FH72188" "0000100" "F" "A" "KIP"
"FH72189" "0000100" "F" "J" "KIP"
"FH72190" "0000100" "F" "J" "KIP"
"FH72192" "0000100" "F" "A" "KIP"
"FH72193" "0000110" "F" "J" "KIP"
"FH72194" "0000101" "M" "A" "KIP"
"FH72195" "0000110" "M" "A" "KIP"
"FH72196" "0000110" "F" "J" "KIP"
"FH72198" "0000100" "F" "A" "KIP"
"FH72199" "0000100" "F" "A" "KIP"
"FH72200" "0000100" "F" "A" "KIP"
"FH72204" "0000101" "M" "A" "KIP"
"FH72205" "0000100" "M" "J" "KIP"
"FH72206" "0000100" "F" "J" "KIP"
"FH72207" "0000100" "F" "J" "KIP"
"FH72208" "0000101" "M" "A" "KIP"
"FH72209" "0000100" "F" "J" "KIP"
"FH72210" "0000100" "M" "J" "KIP"
"FH72212" "0000100" "F" "J" "KIP"
"FH72213" "0000100" "M" "A" "KIP"
"FH72214" "0000100" "F" "J" "KIP"
"FH72215" "0000100" "M" "J" "KIP"
"FH72219" "0000100" "F" "J" "KIP"
"FH72220" "0000100" "F" "J" "KIP"
"FH72221" "0000100" "M" "A" "KIP"
"FH72223" "0000101" "M" "A" "KIP"
"FH72224" "0000100" "F" "J" "KIP"
"FH72225" "0000100" "F" "J" "KIP"
"FH72226" "0000101" "F" "J" "KIP"
"FH72227" "0000111" "M" "A" "KIP"
"FH72231" "0000100" "F" "J" "KIP"
"FH72232" "0000100" "M" "J" "KIP"
"FH72233" "0000111" "M" "A" "KIP"
"FH72239" "0000110" "F" "A" "KIP"
"FH72240" "0000100" "M" "J" "KIP"
"FH72241" "0000100" "F" "J" "KIP"
"FH72244" "0000100" "F" "A" "KIP"
"FH72245" "0000100" "F" "A" "KIP"
"FH72248" "0000111" "M" "A" "KIP"
"FH72250" "0000100" "M" "J" "KIP"
"FH72251" "0000100" "M" "J" "KIP"
"FH72252" "0000100" "M" "A" "KIP"
