year,site,nest,laying_date,hatching_date,parent1,parent2,parent3,chick1,chick2,chick3,species,comments
2013,Andavadoaka,173,,,FH72282,,,,,,KiP,
2013,Andavadoaka,202,,,FH68811,FH69120,,FH47114,FH47411,,KiP,
2013,Andavadoaka,203,,,FH69181,,,FH68897,FH68898,,KiP,
2013,Andavadoaka,204,,,FH68731,,,,,,KiP,
2013,Andavadoaka,205,,,FH47356,FH47368,,FH68900,FH68890,,KiP,
2013,Andavadoaka,206,,,FH47485,FH47651,,FH47399,FH47158,,KiP,
2013,Andavadoaka,208,,,FH68873,,,,,,KiP,
2013,Andavadoaka,209,,,FH69116,,,,,,KiP,
2013,Andavadoaka,214,,,FH47363,,,,,,KiP,
2013,Andavadoaka,216,,,FH47041,,,,,,KiP,
2013,Andavadoaka,219,,,FH72118,FH72128,,FH72222,FH68986,,KiP,
2013,Andavadoaka,303,,,FH68769,,,,,,KiP,
2013,Andavadoaka,304,,,FH68768,,,,,,KiP,
2013,Andavadoaka,305,,,FH17810,,,,,,KiP,
2013,Andavadoaka,306,,,FH68771,,,,,,KiP,
2013,Andavadoaka,311,,,FH68786,FH68787,,,,,KiP,
2013,Andavadoaka,313,,,FH68788,,,,,,KiP,
2013,Andavadoaka,314,,,FH68791,,,,,,KiP,
2013,Andavadoaka,316,,,FH47188,,,,,,KiP,
2013,Andavadoaka,319,,,FH68798,,,,,,KiP,
2013,Andavadoaka,321,,,FH68797,,,,,,KiP,
2013,Andavadoaka,322,,,FH68796,,,,,,KiP,
2013,Andavadoaka,326,,,FH47042,FH69019,,,,,KiP,
2013,Andavadoaka,331,,,FH72161,,,,,,KiP,
2013,Andavadoaka,333,,,FH47182,FH47180,,,,,KiP,
2013,Andavadoaka,334,,,FH47181,,,,,,KiP,
2013,Andavadoaka,335,,,FH47190,FH72106,,,,,KiP,
2013,Andavadoaka,337,,,FH47186,FH72107,,,,,KiP,
2013,Andavadoaka,338,,,FH47185,,,,,,KiP,
2013,Andavadoaka,339,,,FH72104,,,,,,KiP,
2013,Andavadoaka,343,,,FH72103,,,,,,KiP,
2013,Andavadoaka,344,,,FH68848,FH47333,,,,,KiP,
2013,Andavadoaka,345,,,FH69058,FH47801,,,,,KiP,
2013,Andavadoaka,347,,,FH72105,,,,,,KiP,
2013,Andavadoaka,348,,,FH68716,FH72188,,FH72190,FH72189,,KiP,
2013,Andavadoaka,350,,,FH72112,,,,,,KiP,
2013,Andavadoaka,351,,,FH72115,,,,,,KiP,
2013,Andavadoaka,352,,,FH72131,,,FH72132,FH72134,,KiP,
2013,Andavadoaka,357,,,FH72117,,,,,,KiP,
2013,Andavadoaka,358,,,FH72119,FH72168,,FH72167,,,KiP,
2013,Andavadoaka,360,,,FH72182,FH72183,,FH72418,FH72417,,KiP,
2013,Andavadoaka,361,,,FH72171,FH69170,,FH72326,FH72325,,KiP,
2013,Andavadoaka,363,,,FH72169,,,,,,KiP,
2013,Andavadoaka,364,,,FH47671,,,,,,KiP,
2013,Andavadoaka,365,,,FH72127,,,,,,KiP,
2013,Andavadoaka,366,,,FH72129,FH72136,,,,,KiP,
2013,Andavadoaka,367,,,FH72298,,,,,,KiP,
2013,Andavadoaka,370,,,FH72143,,,,,,KiP,
2013,Andavadoaka,372,,,FH72151,FH72155,,FH72154,,,KiP,
2013,Andavadoaka,373,,,FH72156,,,,,,KiP,
2013,Andavadoaka,374,,,FH72199,,,,,,KiP,
2013,Andavadoaka,375,,,FH72172,FH72296,,,,,KiP,
2013,Andavadoaka,376,,,FH72192,,,,,,KiP,
2013,Andavadoaka,377,,,FH72198,,,,,,KiP,
2013,Andavadoaka,379,,,FH72200,,,,,,KiP,
2013,Andavadoaka,380,,,FH69123,,,,,,KiP,
2013,Andavadoaka,382,,,FH72308,FH72327,,FH72329,FH72328,,KiP,
2013,Andavadoaka,384,,,FH72433,FH72454,,FH72457,FH72458,,KiP,
2013,Andavadoaka,385,,,FH72459,,,,,,KiP,
2013,Andavadoaka,401,,,FH72318,FH72320,,,,,KiP,
2013,Andavadoaka,402,,,FH72315,,,FH72317,FH72316,,KiP,
2013,Andavadoaka,-105,,,FH72274,FH72276,,FH72275,,,MP,
2013,Andavadoaka,-104,,,FH72264,,,FH72262,FH72263,,MP,
2013,Andavadoaka,-103,,,FH72255,FH72256,,FH72254,FH72253,,MP,
2013,Andavadoaka,-102,,,,,,FH68946,FH68947,,MP,
2013,Andavadoaka,-101,,,FH68920,FH68919,,FH68922,FH68921,,MP,
2013,Andavadoaka,-2,,,,,,FH72446,,,MP,
2013,Andavadoaka,-1,,,FH72147,FH72149,,FH72148,,,MP,
2013,Andavadoaka,1,,,FH47060,FH47052,,FH47064,,,MP,
2013,Andavadoaka,2,,,FH47521,FH47441,,FH47437,,,MP,
2013,Andavadoaka,3,,,FH47076,,,,,,MP,
2013,Andavadoaka,4,,,FH47025,,,,,,MP,
2013,Andavadoaka,7,,,FH17803,FH17804,,,,,MP,"2 parents identified based on color codes, in capture file both are females"
2013,Andavadoaka,8,,,FH68799,FH68800,,FH72102,FH72101,,MP,
2013,Andavadoaka,9,,,FH68795,FH47506,,FH47192,FH47193,,MP,
2013,Andavadoaka,10,,,FH68779,FH17841,,,,,MP,
2013,Andavadoaka,12,,,FH68722,,,,,,MP,
2013,Andavadoaka,15,,,FH68888,FH68918,,FH72230,FH72237,,MP,
2013,Andavadoaka,24,,,FH68999,FH72247,,FH72238,FH72246,,MP,
