year,site,species,nest,easting,northing,found_date,found_time,laying_date,end_date,fate,no_chicks,clutch_size,length1,breadth1,weight1,float1,length2,breadth2,weight2,float2,length3,breadth3,weight3,float3,observer,comments,zone,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,445,321082,7556435,411,1121,406,423,Predated,0,2,31.7,21.8,,C,31.4,22,,D,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,446,321099,7556325,411,1333,409,424,Predated,0,2,30.1,22.1,,AB,31.2,22.5,,AB,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,447,321994,7555914,411,1607,403,421,Predated,0,2,30.8,22,,D,30.9,21.9,,D,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,448,320713,7555781,413,1135,411,,,,2,29.7,21.9,,AB,30.9,21.8,,AB,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,449,320787,7555857,413,1154,413,425,Predated,0,1,30.5,22.4,,A,,,,,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,450,320937,7555923,413,1226,410,420,Predated,0,2,31.9,22.3,,C,32.3,22.4,,C,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,451,320806,7555986,413,1313,410,,,,2,29.6,22.9,,B,30.4,22.7,,B,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,452,320965,7556034,415,1522,410,,,,2,31.7,21.8,,C,31.3,22.2,,C,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,453,320884,7556121,416,1250,416,423,Predated,0,1,31,22.3,,A,,,,,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,454,321125,7556523,418,1140,406,420,Hatch?,?,2,31.8,22.3,,F,39,21.7,,F,,,,,LEP,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,455,321086,7556512,418,1215,406,425,Hatch,1+,2,30.8,22.5,,F,31.2,22.1,,F,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,456,321075,7556449,418,1232,407,425,Hatch,1+,2,33.7,22.5,,E,35.2,22.5,,F,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,457,321029,7555918,420,1716,411,,,,2,31.1,22.4,,F,31.3,22.5,,F,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,458,321028,7555913,420,1717,411,423,Predated,0,2,30.3,22,,F,31.2,21.5,,F,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,459,320953,7555894,421,1007,420,,,,1,30,21.6,,A,,,,,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,460,321019,7555847,420,1722,420,,,,1,32.4,22.1,,A,,,,,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,461,321023,7555845,425,1547,422,,,,2,31.5,21.4,,AB,31,21.9,,B,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,462,321059,7556031,427,1209,418,,,,2,33.5,21.8,,D,32.6,21.8,,D,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,463,321062,7555879,427,1428,424,,,,2,30.7,21.9,,C,30.8,22.5,,B,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,464,321014,7555874,427,1448,425,,,,2,30.2,22.1,,B,30.9,21.9,,AB,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,400,319468,7556174,311,1032,309,406,Hatch,2,2,31.9,24.1,,AB,32.3,23.9,,AB,,,,,LEP,,A,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,401,319446,7556066,311,1215,308,322,Flooded,0,2,30.4,22.7,,B,30,23,,B,,,,,LEP,,A,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,402,319623,7553880,324,853,323,402,Predated,0,2,33.7,22.6,,A,32.2,23.2,,A,,,,,LEP,second egg floated on 326,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,403,319748,7554419,324,1342,323,411,Predated,0,2,32.4,23.9,,A,34.4,25.6,,A,,,,,LEP,second egg floated on 328,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,404,320236,7555047,327,922,327,328,Predated,0,1,32.4,23.6,,AB,,,,,,,,,LEP,,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,405,319674,7554084,331,1207,330,401,Predated,0,2,33.7,23.7,,A,34.3,23.7,,AB,,,,,LEP,,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,406,320450,7555408,402,848,401,424,Predated,0,2,34.1,24.1,,A,33.9,24.4,,AB,,,,,LEP,second egg floated on 404,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,407,320156,7554896,404,1653,404,408,Predated,0,1,32,23.7,,A,,,,,,,,,LEP,second egg floated on 407,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,408,320218,7554988,407,1151,406,408,Predated,0,2,32.5,23.5,,A,32,23.8,,A,,,,,LEP,,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,409,321056,7555927,409,1617,406,417,Predated,0,2,32.6,23.3,,A,33.2,23.1,,C,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,410,319696,7554083,414,920,413,421,Predated,0,2,34.1,23.8,,AB,33.3,23.6,,A,,,,,LEP,second egg floated on 415,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,MP,429,321027,7556148,328,1506,326,417,Predated,0,2,34.2,23.9,,AB,33.6,23.6,,B,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,400,319469,7556146,311,1106,311,314,Predated,0,1,32.1,22.4,,A,,,,,,,,,LEP,,A,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,401,320668,7555709,327,1251,326,401,Predated,0,3,31.3,22.7,,AB,31.3,22.5,,A,30.4,22,,AB,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,402,320846,7555954,327,1419,324,416,Predated,0,3,30.2,23.2,,C,30.8,23.2,,C,30.6,23,,B,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,403,320933,7555967,327,1537,326,402,Predated,0,3,29.1,21.9,,AB,29.3,22.3,,A,29.9,22.3,,AB,LEP,third egg floated on 330,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,404,319925,7554453,328,1002,327,423,Abandoned,0,2,29.6,21.5,,A,29.1,21.8,,A,,,,,LEP,second egg floated on 331,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,405,320030,7554700,328,1020,328,331,Predated,0,1,31.5,22.8,,A,,,,,,,,,LEP,,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,406,320112,7554820,328,1046,326,331,Predated,0,3,33.8,21.9,,AB,32,22.5,,B,32,21.9,,AB,LEP,,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,407,321007,7555917,330,1441,325,404,Abandoned,0,2,31.6,22.2,,C,30.9,22.2,,D,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,408,320033,7554704,407,1100,406,421,Predated,0,2,31.1,22.8,,AB,32,22.9,,A,,,,,LEP,second egg floated on 408,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,409,320112,7554824,407,1112,407,408,Predated,0,1,33.7,22.4,,A,,,,,,,,,LEP,,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,410,320834,7555875,407,1325,405,428,Hatch?,?,3,31.1,22.8,,AB,32.3,22.3,,C,30.5,23,,C,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,411,321094,7556349,408,948,407,430,Hatch,1,2,31.4,22.2,,AB,31.7,22.1,,A,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,412,320674,7555722,416,1109,414,,,,3,29.2,22.1,,B,29.9,21.9,,C,29.9,21.7,,AB,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,413,321013,7556102,417,1310,415,,,,3,30.7,21.3,,B,30.2,20.7,,AB,30.9,20.8,,D,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,414,321057,7555904,420,1711,412,,,,3,31.7,22.3,,F,31.4,22.3,,D,31.9,23,,D,LEP,eggs floated on 421,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,415,321004,7555861,420,1720,416,,,,3,30.2,22.5,,C,30.7,23,,C,31.2,22.2,,C,LEP,eggs floated on 421,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,416,320940,7555856,421,934,419,,,,3,31.6,23.1,,C,30.1,23.1,,AB,32.3,23.6,,B,LEP,eggs floated on 421,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,417,321016,7555859,424,1529,415,,,,2,30.6,22.1,,E,31.5,22.1,,D,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,418,321090,7556064,427,1310,421,,,,3,31.7,22.6,,AB,31,22.3,,C,31.1,22.3,,B,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,419,321117,7555933,427,1343,416,,,,2,30,21.5,,F,31.1,21.4,,F,,,,,LEP,,B,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,501,319649,7553947,331,1137,329,,,,2,31.3,22.3,,AB,31.7,22.6,,AB,,,,,LEP,,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,514,319813,7554279,408,?,406,,,,1,?,?,,AB,?,?,,AB,,,,,LEP,,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,WfP,517,319775,7554198,427,1015,427,,,,1,31,22.2,,AB,,,,,,,,,LEP,,E,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,106,321353,7556072,312,1128,312,318,PRED,0,2,31.0,22.3,,AB,30.8,22.7,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,107,321470,7555843,312,1215,314,324,ABAN,0,2,29.9,22.5,,A,31.0,22.3,,AB,,,,,CFG,"LAYED STICK ON TOP OF NEST, NO CHANGE 2 DAYS LATER. COLLECTED EGGS",C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,202,321445,7555937,313,1025,317,329,PRED,0,2,29.6,22.5,,A,30.8,22.9,,,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,203,321648,7555689,313,1105,313,322,ABAN,0,2,31.3,21.0,,AB,31.3,21.4,,AB,,,,,CFG,"LAYED STICK ON TOP OF NEST, NO CHANGE 2 DAYS LATER. COLLECTED EGGS",C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,301,319995,7553763,312,1100,318,331,PRED,0,2,31.7,22.2,,AB,31.7,22.2,,,,,,,CFG,,H,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,302,320142,7553670,312,1206,322,410,HATCH,2,1,30.9,22.5,,A,,,,,,,,,CFG,,H,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,303,320134,7553463,312,1240,317,322,PRED,0,1,31.2,21.6,,AB,,,,,,,,,CFG,,H,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,304,321505,7555790,317,836,318,411,HATCH,2,2,30.8,22.8,,A,31.5,22.2,,,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,305,321528,7555759,317,928,320,322,PRED,0,1,32.4,22.7,,A,,,,,,,,,CFG,"FOUND EGG  SHELL(WITH WRITING) 80M FROM NEST, PREDATED BEFORE CLUTCH COMPLETION",C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,306,321631,7555599,317,1016,320,406,PRED,0,2,30.1,22.2,,A,30.4,22.3,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,307,321487,7555805,317,1238,318,411,HATCH,2,2,32.7,22.2,,A,33.3,21.9,,,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,308,321463,7555870,318,900,320,414,ABAN,0,2,29.9,22.8,,AB,31.1,22.7,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,309,321466,7555851,318,1034,320,330,ABAN,0,2,30.5,22.9,,A,31.1,22.6,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,310,321503,7555800,318,1110,316,411,UNK,0,2,30.4,22.0,,B,31.2,22.1,,B,,,,,CFG,"NO CHICKS IN BOWL. BROOD PARENT UNKNOWN. FOUND AN UB PARENT AND TWO CHICKS 180 M FROM NEST, LIKELY THIS NEST BUT CAN'T SAY. NAMED -301",C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,311,321557,7555693,322,910,323,403,ABAN,0,2,31.3,21.8,,AB,30.6,22.3,,,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,312,321448,7555886,322,1318,322,413,UNK,0,2,31.2,22.4,,B,32.0,22.5,,AB,,,,,CFG,"NO CHICKS IN BOWL, NO SIGN OF PREDATION, NO PARENTS AROUND EITHER",C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,313,321409,7555943,322,1355,323,410,PRED,0,2,30.0,22.4,,AB,30.2,22.1,,,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,314,321378,7556024,323,1319,323,329,PRED,0,2,32.0,22.7,,A,31.3,22.7,,AB,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,315,321649,7555689,324,1101,326,329,UNK,0,2,31.5,22.8,,AB,31.9,22.6,,AB,,,,,CFG,"NO CHICKS IN BOWL, NO SIGN OF PREDATION, BROOD PARENT NOT AROUND. INCUBATINO PARENT FORAGING 100+M FROM NEST, NOT BROODY",C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,316,321228,7556437,324,1458,325,419,HATCH,1,2,31.5,22.6,,AB,32.3,22.9,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,317,320674,7557114,326,1053,326,UNK,UNK,,2,31.6,21.9,,B,30.7,22.0,,AB,,,,,CFG,FOUND IN SITE NOT CHECKED BECAUSE CAR NOT WORKING,BETWEEN F&I,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,318,321528,7555743,328,UNK,329,330,PRED,0,2,31.1,21.8,,AB,31.2,21.8,,AB,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,319,321440,7555873,328,UNK,324,330,PRED,0,2,30.9,21.2,,C,30.5,20.8,,C,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,320,321423,7555866,329,1223,327,403,PRED,0,2,30.0,21.4,,B,29.5,21.3,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,321,321150,7556326,330,818,324,419,HATCH,2,2,31.1,21.8,,C,30.7,21.8,,C,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,322,321434,7555841,330,1050,328,422,HATCH,2,2,30.8,21.1,,C,31.1,21.6,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,323,321149,7556240,331,925,327,416,PRED,0,2,32.5,22.4,,C,30.5,22.1,,C,,,,,CFG,"EGGS GONE, EGGSHELL FRAGMENTS IN NEST, TWO LARGE EGGSHELLS FOUND 3M FROM NEST WITH 323 WRITTEN ON THEM",C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,324,321163,7556227,331,1006,331,410,PRED,0,2,31.5,22.6,,A,32.5,22.7,,AB,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,325,321386,7555933,331,1040,402,407,PRED,0,2,32.2,22.5,,AB,32.5,21.8,,,,,,,CFG,CROW PRINTS AROUND NEST CUP,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,326,321515,7555757,331,1219,329,403,PRED,0,2,32.2,22.5,,C,31.8,22.3,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,327,321533,7555689,331,1233,331,401,DESTROYED,0,2,31.7,22.3,,AB,31.9,22.2,,B,,,,,CFG,"FISH CAMP SET UP ON TOP OF NEST, COMPLETELY DESTROYED",C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,328,321640,7555660,331,1246,331,409,PRED,0,2,31.8,22.9,,AB,32.2,22.5,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,329,321387,7555982,331,1345,329,414,PRED,0,2,30.8,22.1,,B,30.1,22.1,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,330,321242,7556021,331,1415,329,421,HATCH,2,2,30.9,22.5,,B,30.3,22.4,,C,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,331,321403,7555825,401,1046,401,427,UNK,,2,32.4,22.2,,AB,32.1,22.2,,AB,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,332,321387,7555808,401,1111,403,407,PRED,0,2,31.5,22.5,,AB,30.8,21.9,,AB,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,333,321319,7556001,402,1120,403,428,HATCH,1,2,33.8,22.1,,AB,32.7,22.4,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,334,321248,7556009,402,1228,401,422,HATCH,2,2,32.6,22.5,,B,32.7,22.4,,B,,,,,CFG,,C,,,,,,,,,,,,,,,,
2015,Andavadoaka,KiP,335,321411,7555934,403,1140,404,408,PRED,0,2,31.6,21.9,,AB,30.4,21.5,,N/A,,,,,CFG,,C,,,,,,,,,,,,,,,,
