species,ring,mol_sex,sexing_year,sample_file,sample_name,P2/P8,P2/P8,Z002B/Z002D,Z002B/Z002D,P2/P8Repetition,P2/P8Repetition,Z002B/Z002DRepetition,Z002B/Z002DRepetition,capture_year,capture_date,code,sexed_by,comments
,FH72609,F,2014,,,,,,,,,,,,,,,
,FH72610,F,2014,,,,,,,,,,,,,,,
,FH72614,F,2014,,,,,,,,,,,,,,,
,FH72615,F,2014,,,,,,,,,,,,,,,
,FH72616,F,2014,,,,,,,,,,,,,,,
,FH72617,F,2014,,,,,,,,,,,,,,,
,FH72620,F,2014,,,,,,,,,,,,,,,
,FH72622,F,2014,,,,,,,,,,,,,,,
,FH72623,F,2014,,,,,,,,,,,,,,,
,FH72624,F,2014,,,,,,,,,,,,,,,
,FH72625,F,2014,,,,,,,,,,,,,,,
,FH72631,F,2014,,,,,,,,,,,,,,,
,FH72633,F,2014,,,,,,,,,,,,,,,
,FH72635,F,2014,,,,,,,,,,,,,,,
,FH72637,F,2014,,,,,,,,,,,,,,,
,FH72641,F,2014,,,,,,,,,,,,,,,
,FH72642,F,2014,,,,,,,,,,,,,,,
,FH72646,F,2014,,,,,,,,,,,,,,,
,FH72647,F,2014,,,,,,,,,,,,,,,
,FH72648,F,2014,,,,,,,,,,,,,,,
,FH72650,F,2014,,,,,,,,,,,,,,,
,FH72652,F,2014,,,,,,,,,,,,,,,
,FH72653,F,2014,,,,,,,,,,,,,,,
,FH72701,F,2014,,,,,,,,,,,,,,,
,FH72703,F,2014,,,,,,,,,,,,,,,
,FH72705,F,2014,,,,,,,,,,,,,,,
,FH72706,F,2014,,,,,,,,,,,,,,,
,FH72712,F,2014,,,,,,,,,,,,,,,
,FH72713,F,2014,,,,,,,,,,,,,,,
,FH72714,F,2014,,,,,,,,,,,,,,,
,FH72715,F,2014,,,,,,,,,,,,,,,
,FH72716,F,2014,,,,,,,,,,,,,,,
,FH72718,F,2014,,,,,,,,,,,,,,,
,FH72719,F,2014,,,,,,,,,,,,,,,
,FH72723,F,2014,,,,,,,,,,,,,,,
,FH72726,F,2014,,,,,,,,,,,,,,,
,FH72727,F,2014,,,,,,,,,,,,,,,
,FH72729,F,2014,,,,,,,,,,,,,,,
,FH72731,F,2014,,,,,,,,,,,,,,,
,FH72732,F,2014,,,,,,,,,,,,,,,
,FH72737,F,2014,,,,,,,,,,,,,,,
,FH72740,F,2014,,,,,,,,,,,,,,,
,FH72742,F,2014,,,,,,,,,,,,,,,
,FH72744,F,2014,,,,,,,,,,,,,,,
,FH72745,F,2014,,,,,,,,,,,,,,,
,FH72748,F,2014,,,,,,,,,,,,,,,
,FH72750,F,2014,,,,,,,,,,,,,,,
,FH72753,F,2014,,,,,,,,,,,,,,,
,FH72756,F,2014,,,,,,,,,,,,,,,
,FH72758,F,2014,,,,,,,,,,,,,,,
,FH72760,F,2014,,,,,,,,,,,,,,,
,FH72761,F,2014,,,,,,,,,,,,,,,
,FH72762,F,2014,,,,,,,,,,,,,,,
,FH72764,F,2014,,,,,,,,,,,,,,,
,FH72767,F,2014,,,,,,,,,,,,,,,
,FH72768,F,2014,,,,,,,,,,,,,,,
,FH72771,F,2014,,,,,,,,,,,,,,,
,FH72773,F,2014,,,,,,,,,,,,,,,
,FH72778,F,2014,,,,,,,,,,,,,,,
,FH72779,F,2014,,,,,,,,,,,,,,,
,FH72788,F,2014,,,,,,,,,,,,,,,
,FH72792,F,2014,,,,,,,,,,,,,,,
,FH72794,F,2014,,,,,,,,,,,,,,,
,FH72799,F,2014,,,,,,,,,,,,,,,
,FH72801,F,2014,,,,,,,,,,,,,,,
,FH72802,F,2014,,,,,,,,,,,,,,,
,FH72805,F,2014,,,,,,,,,,,,,,,
,FH72806,F,2014,,,,,,,,,,,,,,,
,FH72809,F,2014,,,,,,,,,,,,,,,
,FH72811,F,2014,,,,,,,,,,,,,,,
,FH72818,F,2014,,,,,,,,,,,,,,,
,FH72820,F,2014,,,,,,,,,,,,,,,
,FH72821,F,2014,,,,,,,,,,,,,,,
,FH72823,F,2014,,,,,,,,,,,,,,,
,FH72824,F,2014,,,,,,,,,,,,,,,
,FH72825,F,2014,,,,,,,,,,,,,,,
,FH72827,F,2014,,,,,,,,,,,,,,,
,FH72829,F,2014,,,,,,,,,,,,,,,
,FH72832,F,2014,,,,,,,,,,,,,,,
,FH72834,F,2014,,,,,,,,,,,,,,,
,FH72835,F,2014,,,,,,,,,,,,,,,
,FH72836,F,2014,,,,,,,,,,,,,,,
,FH72837,F,2014,,,,,,,,,,,,,,,
,FH72838,F,2014,,,,,,,,,,,,,,,
,FH72840,F,2014,,,,,,,,,,,,,,,
,FH72843,F,2014,,,,,,,,,,,,,,,
,FH72845,F,2014,,,,,,,,,,,,,,,
,FH72850,F,2014,,,,,,,,,,,,,,,
,FH72855,F,2014,,,,,,,,,,,,,,,
,FH72856,F,2014,,,,,,,,,,,,,,,
,FH72858,F,2014,,,,,,,,,,,,,,,
,FH72862,F,2014,,,,,,,,,,,,,,,
,FH72864,F,2014,,,,,,,,,,,,,,,
,FH72865,F,2014,,,,,,,,,,,,,,,
,FH72866,F,2014,,,,,,,,,,,,,,,
,FH72867,F,2014,,,,,,,,,,,,,,,
,FH72868,F,2014,,,,,,,,,,,,,,,
,FH72869,F,2014,,,,,,,,,,,,,,,
,FH72871,F,2014,,,,,,,,,,,,,,,
,FH72872,F,2014,,,,,,,,,,,,,,,
,FH72875,F,2014,,,,,,,,,,,,,,,
,FH72878,F,2014,,,,,,,,,,,,,,,
,FH72880,F,2014,,,,,,,,,,,,,,,
,FH72882,F,2014,,,,,,,,,,,,,,,
,FH72884,F,2014,,,,,,,,,,,,,,,
,FH72892,F,2014,,,,,,,,,,,,,,,
,FH72897,F,2014,,,,,,,,,,,,,,,
,FH72902,F,2014,,,,,,,,,,,,,,,
,FH72903,F,2014,,,,,,,,,,,,,,,
,FH72904,F,2014,,,,,,,,,,,,,,,
,FH72906,F,2014,,,,,,,,,,,,,,,
,FH72907,F,2014,,,,,,,,,,,,,,,
,FH72910,F,2014,,,,,,,,,,,,,,,
,FH72912,F,2014,,,,,,,,,,,,,,,
,FH72913,F,2014,,,,,,,,,,,,,,,
,FH72914,F,2014,,,,,,,,,,,,,,,
,FH72915,F,2014,,,,,,,,,,,,,,,
,FH72918,F,2014,,,,,,,,,,,,,,,
,FH72928,F,2014,,,,,,,,,,,,,,,
,FH72930,F,2014,,,,,,,,,,,,,,,
,FH72933,F,2014,,,,,,,,,,,,,,,
,FH73005,F,2014,,,,,,,,,,,,,,,
,FH73008,F,2014,,,,,,,,,,,,,,,
,FH73010,F,2014,,,,,,,,,,,,,,,
,FH73011,F,2014,,,,,,,,,,,,,,,
,FH73014,F,2014,,,,,,,,,,,,,,,
,FH73015,F,2014,,,,,,,,,,,,,,,
,FH73021,F,2014,,,,,,,,,,,,,,,
,FH73025,F,2014,,,,,,,,,,,,,,,
,FH73027,F,2014,,,,,,,,,,,,,,,
,FH73036,F,2014,,,,,,,,,,,,,,,
,FH73037,F,2014,,,,,,,,,,,,,,,
,FH73039,F,2014,,,,,,,,,,,,,,,
,FH73044,F,2014,,,,,,,,,,,,,,,
,FH73046,F,2014,,,,,,,,,,,,,,,
,FH73048,F,2014,,,,,,,,,,,,,,,
,FH73049,F,2014,,,,,,,,,,,,,,,
,FH73052,F,2014,,,,,,,,,,,,,,,
,FH73055,F,2014,,,,,,,,,,,,,,,
,FH73057,F,2014,,,,,,,,,,,,,,,
,FH72495,F,2014,,,,,,,,,,,,,,,
,FH73047,F,2014,,,,,,,,,,,,,,,
,FH72576,M,2014,,,,,,,,,,,,,,,
,FH17826,M,2014,,,,,,,,,,,,,,,
,FH17834,M,2014,,,,,,,,,,,,,,,
,FH17858,M,2014,,,,,,,,,,,,,,,
,FH17877,M,2014,,,,,,,,,,,,,,,
,FH47110,M,2014,,,,,,,,,,,,,,,
,FH47144,M,2014,,,,,,,,,,,,,,,
,FH47227,M,2014,,,,,,,,,,,,,,,
,FH47492,M,2014,,,,,,,,,,,,,,,
,FH47543,M,2014,,,,,,,,,,,,,,,
,FH47621,M,2014,,,,,,,,,,,,,,,
,FH47679,M,2014,,,,,,,,,,,,,,,
,FH47915,M,2014,,,,,,,,,,,,,,,
,FH47931,M,2014,,,,,,,,,,,,,,,
,FH47981,M,2014,,,,,,,,,,,,,,,
,FH68789,M,2014,,,,,,,,,,,,,,,
,FH68796,M,2014,,,,,,,,,,,,,,,
,FH68802,M,2014,,,,,,,,,,,,,,,
,FH68849,M,2014,,,,,,,,,,,,,,,
,FH68981,M,2014,,,,,,,,,,,,,,,
,FH69042,M,2014,,,,,,,,,,,,,,,
,FH69132,M,2014,,,,,,,,,,,,,,,
,FH69177,M,2014,,,,,,,,,,,,,,,
,FH69212,M,2014,,,,,,,,,,,,,,,
,FH69237,M,2014,,,,,,,,,,,,,,,
,FH69247,M,2014,,,,,,,,,,,,,,,
,FH72195,M,2014,,,,,,,,,,,,,,,
,FH72349,M,2014,,,,,,,,,,,,,,,
,FH72397,M,2014,,,,,,,,,,,,,,,
,FH72432,M,2014,,,,,,,,,,,,,,,
,FH72464,M,2014,,,,,,,,,,,,,,,
,FH72465,M,2014,,,,,,,,,,,,,,,
,FH72466,M,2014,,,,,,,,,,,,,,,
,FH72467,M,2014,,,,,,,,,,,,,,,
,FH72469,M,2014,,,,,,,,,,,,,,,
,FH72471,M,2014,,,,,,,,,,,,,,,
,FH72473,M,2014,,,,,,,,,,,,,,,
,FH72478,M,2014,,,,,,,,,,,,,,,
,FH72479,M,2014,,,,,,,,,,,,,,,
,FH72481,M,2014,,,,,,,,,,,,,,,
,FH72486,M,2014,,,,,,,,,,,,,,,
,FH72490,M,2014,,,,,,,,,,,,,,,
,FH72491,M,2014,,,,,,,,,,,,,,,
,FH72496,M,2014,,,,,,,,,,,,,,,
,FH72498,M,2014,,,,,,,,,,,,,,,
,FH72499,M,2014,,,,,,,,,,,,,,,
,FH72500,M,2014,,,,,,,,,,,,,,,
,FH72504,M,2014,,,,,,,,,,,,,,,
,FH72505,M,2014,,,,,,,,,,,,,,,
,FH72508,M,2014,,,,,,,,,,,,,,,
,FH72513,M,2014,,,,,,,,,,,,,,,
,FH72515,M,2014,,,,,,,,,,,,,,,
,FH72518,M,2014,,,,,,,,,,,,,,,
,FH72520,M,2014,,,,,,,,,,,,,,,
,FH72522,M,2014,,,,,,,,,,,,,,,
,FH72524,M,2014,,,,,,,,,,,,,,,
,FH72526,M,2014,,,,,,,,,,,,,,,
,FH72527,M,2014,,,,,,,,,,,,,,,
,FH72528,M,2014,,,,,,,,,,,,,,,
,FH72532,M,2014,,,,,,,,,,,,,,,
,FH72533,M,2014,,,,,,,,,,,,,,,
,FH72534,M,2014,,,,,,,,,,,,,,,
,FH72536,M,2014,,,,,,,,,,,,,,,
,FH72540,M,2014,,,,,,,,,,,,,,,
,FH72541,M,2014,,,,,,,,,,,,,,,
,FH72542,M,2014,,,,,,,,,,,,,,,
,FH72542?,M,2014,,,,,,,,,,,,,,,
,FH72546,M,2014,,,,,,,,,,,,,,,
,FH72547,M,2014,,,,,,,,,,,,,,,
,FH72548,M,2014,,,,,,,,,,,,,,,
,FH72554,M,2014,,,,,,,,,,,,,,,
,FH725551,M,2014,,,,,,,,,,,,,,,
,FH72557,M,2014,,,,,,,,,,,,,,,
,FH72558,M,2014,,,,,,,,,,,,,,,
,FH72559,M,2014,,,,,,,,,,,,,,,
,FH72560,M,2014,,,,,,,,,,,,,,,
,FH72561,M,2014,,,,,,,,,,,,,,,
,FH72565,M,2014,,,,,,,,,,,,,,,
,FH72566,M,2014,,,,,,,,,,,,,,,
,FH72568,M,2014,,,,,,,,,,,,,,,
,FH72569,M,2014,,,,,,,,,,,,,,,
,FH72570,M,2014,,,,,,,,,,,,,,,
,FH72571,M,2014,,,,,,,,,,,,,,,
,FH72572,M,2014,,,,,,,,,,,,,,,
,FH72573,M,2014,,,,,,,,,,,,,,,
,FH72575,M,2014,,,,,,,,,,,,,,,
,FH72582,M,2014,,,,,,,,,,,,,,,
,FH72583,M,2014,,,,,,,,,,,,,,,
,FH72590,M,2014,,,,,,,,,,,,,,,
,FH72594,M,2014,,,,,,,,,,,,,,,
,FH72595,M,2014,,,,,,,,,,,,,,,
,FH72597,M,2014,,,,,,,,,,,,,,,
,FH72598,M,2014,,,,,,,,,,,,,,,
,FH72601,M,2014,,,,,,,,,,,,,,,
,FH72604,M,2014,,,,,,,,,,,,,,,
,FH72605,M,2014,,,,,,,,,,,,,,,
,FH72606,M,2014,,,,,,,,,,,,,,,
,FH72608,M,2014,,,,,,,,,,,,,,,
,FH72611,M,2014,,,,,,,,,,,,,,,
,FH72612,M,2014,,,,,,,,,,,,,,,
,FH72613,M,2014,,,,,,,,,,,,,,,
,FH72618,M,2014,,,,,,,,,,,,,,,
,FH72619,M,2014,,,,,,,,,,,,,,,
,FH72621,M,2014,,,,,,,,,,,,,,,
,FH72626,M,2014,,,,,,,,,,,,,,,
,FH72627,M,2014,,,,,,,,,,,,,,,
,FH72628,M,2014,,,,,,,,,,,,,,,
,FH72629,M,2014,,,,,,,,,,,,,,,
,FH72630,M,2014,,,,,,,,,,,,,,,
,FH72632,M,2014,,,,,,,,,,,,,,,
,FH72634,M,2014,,,,,,,,,,,,,,,
,FH72636,M,2014,,,,,,,,,,,,,,,
,FH72638,M,2014,,,,,,,,,,,,,,,
,FH72639,M,2014,,,,,,,,,,,,,,,
,FH72640,M,2014,,,,,,,,,,,,,,,
,FH72643,M,2014,,,,,,,,,,,,,,,
,FH72644,M,2014,,,,,,,,,,,,,,,
,FH72645,M,2014,,,,,,,,,,,,,,,
,FH72649,M,2014,,,,,,,,,,,,,,,
,FH72651,M,2014,,,,,,,,,,,,,,,
,FH72655,M,2014,,,,,,,,,,,,,,,
,FH72656,M,2014,,,,,,,,,,,,,,,
,FH72657,M,2014,,,,,,,,,,,,,,,
,FH72702,M,2014,,,,,,,,,,,,,,,
,FH72704,M,2014,,,,,,,,,,,,,,,
,FH72707,M,2014,,,,,,,,,,,,,,,
,FH72708,M,2014,,,,,,,,,,,,,,,
,FH72709,M,2014,,,,,,,,,,,,,,,
,FH72710,M,2014,,,,,,,,,,,,,,,
,FH72711,M,2014,,,,,,,,,,,,,,,
,FH72717,M,2014,,,,,,,,,,,,,,,
,FH72720,M,2014,,,,,,,,,,,,,,,
,FH72721,M,2014,,,,,,,,,,,,,,,
,FH72722,M,2014,,,,,,,,,,,,,,,
,FH72724,M,2014,,,,,,,,,,,,,,,
,FH72725,M,2014,,,,,,,,,,,,,,,
,FH72728,M,2014,,,,,,,,,,,,,,,
,FH72730,M,2014,,,,,,,,,,,,,,,
,FH72733,M,2014,,,,,,,,,,,,,,,
,FH72734,M,2014,,,,,,,,,,,,,,,
,FH72735,M,2014,,,,,,,,,,,,,,,
,FH72736,M,2014,,,,,,,,,,,,,,,
,FH72738,M,2014,,,,,,,,,,,,,,,
,FH72739,M,2014,,,,,,,,,,,,,,,
,FH72741,M,2014,,,,,,,,,,,,,,,
,FH72743,M,2014,,,,,,,,,,,,,,,
,FH72746,M,2014,,,,,,,,,,,,,,,
,FH72747,M,2014,,,,,,,,,,,,,,,
,FH72749,M,2014,,,,,,,,,,,,,,,
,FH72751,M,2014,,,,,,,,,,,,,,,
,FH72752,M,2014,,,,,,,,,,,,,,,
,FH72754,M,2014,,,,,,,,,,,,,,,
,FH72755,M,2014,,,,,,,,,,,,,,,
,FH72757,M,2014,,,,,,,,,,,,,,,
,FH72759,M,2014,,,,,,,,,,,,,,,
,FH72763,M,2014,,,,,,,,,,,,,,,
,FH72765,M,2014,,,,,,,,,,,,,,,
,FH72766,M,2014,,,,,,,,,,,,,,,
,FH72769,M,2014,,,,,,,,,,,,,,,
,FH72770,M,2014,,,,,,,,,,,,,,,
,FH72772,M,2014,,,,,,,,,,,,,,,
,FH72774,M,2014,,,,,,,,,,,,,,,
,FH72775,M,2014,,,,,,,,,,,,,,,
,FH72776,M,2014,,,,,,,,,,,,,,,
,FH72777,M,2014,,,,,,,,,,,,,,,
,FH72780,M,2014,,,,,,,,,,,,,,,
,FH72781,M,2014,,,,,,,,,,,,,,,
,FH72782,M,2014,,,,,,,,,,,,,,,
,FH72783,M,2014,,,,,,,,,,,,,,,
,FH72784,M,2014,,,,,,,,,,,,,,,
,FH72785,M,2014,,,,,,,,,,,,,,,
,FH72786,M,2014,,,,,,,,,,,,,,,
,FH72787,M,2014,,,,,,,,,,,,,,,
,FH72789,M,2014,,,,,,,,,,,,,,,
,FH72790,M,2014,,,,,,,,,,,,,,,
,FH72791,M,2014,,,,,,,,,,,,,,,
,FH72793,M,2014,,,,,,,,,,,,,,,
,FH72795,M,2014,,,,,,,,,,,,,,,
,FH72796,M,2014,,,,,,,,,,,,,,,
,FH72797,M,2014,,,,,,,,,,,,,,,
,FH72798,M,2014,,,,,,,,,,,,,,,
,FH72800,M,2014,,,,,,,,,,,,,,,
,FH72803,M,2014,,,,,,,,,,,,,,,
,FH72804,M,2014,,,,,,,,,,,,,,,
,FH72807,M,2014,,,,,,,,,,,,,,,
,FH72808,M,2014,,,,,,,,,,,,,,,
,FH72810,M,2014,,,,,,,,,,,,,,,
,FH72812,M,2014,,,,,,,,,,,,,,,
,FH72813,M,2014,,,,,,,,,,,,,,,
,FH72815,M,2014,,,,,,,,,,,,,,,
,FH72816,M,2014,,,,,,,,,,,,,,,
,FH72817,M,2014,,,,,,,,,,,,,,,
,FH72819,M,2014,,,,,,,,,,,,,,,
,FH72822,M,2014,,,,,,,,,,,,,,,
,FH72826,M,2014,,,,,,,,,,,,,,,
,FH72828,M,2014,,,,,,,,,,,,,,,
,FH72833,M,2014,,,,,,,,,,,,,,,
,FH72839,M,2014,,,,,,,,,,,,,,,
,FH72841,M,2014,,,,,,,,,,,,,,,
,FH72844,M,2014,,,,,,,,,,,,,,,
,FH72846,M,2014,,,,,,,,,,,,,,,
,FH72848,M,2014,,,,,,,,,,,,,,,
,FH72849,M,2014,,,,,,,,,,,,,,,
,FH72851,M,2014,,,,,,,,,,,,,,,
,FH72852,M,2014,,,,,,,,,,,,,,,
,FH72853,M,2014,,,,,,,,,,,,,,,
,FH72854,M,2014,,,,,,,,,,,,,,,
,FH72857,M,2014,,,,,,,,,,,,,,,
,FH72859,M,2014,,,,,,,,,,,,,,,
,FH72860,M,2014,,,,,,,,,,,,,,,
,FH72861,M,2014,,,,,,,,,,,,,,,
,FH72863,M,2014,,,,,,,,,,,,,,,
,FH72870,M,2014,,,,,,,,,,,,,,,
,FH72873,M,2014,,,,,,,,,,,,,,,
,FH72874,M,2014,,,,,,,,,,,,,,,
,FH72876,M,2014,,,,,,,,,,,,,,,
,FH72877,M,2014,,,,,,,,,,,,,,,
,FH72879,M,2014,,,,,,,,,,,,,,,
,FH72883,M,2014,,,,,,,,,,,,,,,
,FH72885,M,2014,,,,,,,,,,,,,,,
,FH72886,M,2014,,,,,,,,,,,,,,,
,FH72887,M,2014,,,,,,,,,,,,,,,
,FH72888,M,2014,,,,,,,,,,,,,,,
,FH72889,M,2014,,,,,,,,,,,,,,,
,FH72890,M,2014,,,,,,,,,,,,,,,
,FH72891,M,2014,,,,,,,,,,,,,,,
,FH72893,M,2014,,,,,,,,,,,,,,,
,FH72894,M,2014,,,,,,,,,,,,,,,
,FH72895,M,2014,,,,,,,,,,,,,,,
,FH72896,M,2014,,,,,,,,,,,,,,,
,FH72898,M,2014,,,,,,,,,,,,,,,
,FH72899,M,2014,,,,,,,,,,,,,,,
,FH72900,M,2014,,,,,,,,,,,,,,,
,FH72901,M,2014,,,,,,,,,,,,,,,
,FH72905,M,2014,,,,,,,,,,,,,,,
,FH72908,M,2014,,,,,,,,,,,,,,,
,FH72909,M,2014,,,,,,,,,,,,,,,
,FH72911,M,2014,,,,,,,,,,,,,,,
,FH72916,M,2014,,,,,,,,,,,,,,,
,FH72917,M,2014,,,,,,,,,,,,,,,
,FH72919,M,2014,,,,,,,,,,,,,,,
,FH72920,M,2014,,,,,,,,,,,,,,,
,FH72923,M,2014,,,,,,,,,,,,,,,
,FH72924,M,2014,,,,,,,,,,,,,,,
,FH72925,M,2014,,,,,,,,,,,,,,,
,FH72926,M,2014,,,,,,,,,,,,,,,
,FH72927,M,2014,,,,,,,,,,,,,,,
,FH72929,M,2014,,,,,,,,,,,,,,,
,FH72931,M,2014,,,,,,,,,,,,,,,
,FH72932,M,2014,,,,,,,,,,,,,,,
,FH72978,M,2014,,,,,,,,,,,,,,,
,FH72999,M,2014,,,,,,,,,,,,,,,
,FH73000,M,2014,,,,,,,,,,,,,,,
,FH73001,M,2014,,,,,,,,,,,,,,,
,FH73002,M,2014,,,,,,,,,,,,,,,
,FH73003,M,2014,,,,,,,,,,,,,,,
,FH73004,M,2014,,,,,,,,,,,,,,,
,FH73006,M,2014,,,,,,,,,,,,,,,
,FH73007,M,2014,,,,,,,,,,,,,,,
,FH73009,M,2014,,,,,,,,,,,,,,,
,FH73012,M,2014,,,,,,,,,,,,,,,
,FH73013,M,2014,,,,,,,,,,,,,,,
,FH73016,M,2014,,,,,,,,,,,,,,,
,FH73017,M,2014,,,,,,,,,,,,,,,
,FH73018,M,2014,,,,,,,,,,,,,,,
,FH73019,M,2014,,,,,,,,,,,,,,,
,FH73020,M,2014,,,,,,,,,,,,,,,
,FH73022,M,2014,,,,,,,,,,,,,,,
,FH73024,M,2014,,,,,,,,,,,,,,,
,FH73026,M,2014,,,,,,,,,,,,,,,
,FH73028,M,2014,,,,,,,,,,,,,,,
,FH73029,M,2014,,,,,,,,,,,,,,,
,FH73030,M,2014,,,,,,,,,,,,,,,
,FH73031,M,2014,,,,,,,,,,,,,,,
,FH73032,M,2014,,,,,,,,,,,,,,,
,FH73033,M,2014,,,,,,,,,,,,,,,
,FH73034,M,2014,,,,,,,,,,,,,,,
,FH73035,M,2014,,,,,,,,,,,,,,,
,FH73038,M,2014,,,,,,,,,,,,,,,
,FH73040,M,2014,,,,,,,,,,,,,,,
,FH73050,M,2014,,,,,,,,,,,,,,,
,FH73051,M,2014,,,,,,,,,,,,,,,
,FH73053,M,2014,,,,,,,,,,,,,,,
,FH73054,M,2014,,,,,,,,,,,,,,,
,FH73056,M,2014,,,,,,,,,,,,,,,
,FH73058,M,2014,,,,,,,,,,,,,,,
,FH73059,M,2014,,,,,,,,,,,,,,,
,FH73060,M,2014,,,,,,,,,,,,,,,
,FH73061,M,2014,,,,,,,,,,,,,,,
,FH72654,M,2014,,,,,,,,,,,,,,,
,FH72579,M,2014,,,,,,,,,,,,,,,
,FH73045,F,2014,,,,,,,,,,,,,,,
KiP,FH72660,f,2015,,,,,,,,,,,,,,,
KiP,FH73072,f,2015,,,,,,,,,,,,,,,
KiP,FH72662,f,2015,,,,,,,,,,,,,,,
KiP,FH68953,f,2015,,,,,,,,,,,,,,,
KiP,FH68982,m,2015,,,,,,,,,,,,,,,
KiP,FH73074,m,2015,,,,,,,,,,,,,,,
KiP,FH73076,f,2015,,,,,,,,,,,,,,,
KiP,FH73073,f,2015,,,,,,,,,,,,,,,
KiP,FH72667,f,2015,,,,,,,,,,,,,,,
KiP,FH73078,m,2015,,,,,,,,,,,,,,,
KiP,FH73080,f,2015,,,,,,,,,,,,,,,
KiP,FH73081,f,2015,,,,,,,,,,,,,,,
KiP,FH73077,m,2015,,,,,,,,,,,,,,,
KiP,FH69123,f,2015,,,,,,,,,,,,,,,
KiP,FH72663,f,2015,,,,,,,,,,,,,,,
KiP,FH73473,m,2015,,,,,,,,,,,,,,,
KiP,FH73082,f,2015,,,,,,,,,,,,,,,
KiP,FH73472,f,2015,,,,,,,,,,,,,,,
KiP,FH73469,m,2015,,,,,,,,,,,,,,,
KiP,FH73084,f,2015,,,,,,,,,,,,,,,
KiP,FH69234,m,2015,,,,,,,,,,,,,,,
KiP,FH72226,f,2015,,,,,,,,,,,,,,,
KiP,FH73481,f,2015,,,,,,,,,,,,,,,
KiP,FH72166,f,2015,,,,,,,,,,,,,,,
KiP,FH72666,f,2015,,,,,,,,,,,,,,,
KiP,FH72665,f,2015,,,,,,,,,,,,,,,
KiP,FH72674,m,2015,,,,,,,,,,,,,,,
KiP,FH73083,f,2015,,,,,,,,,,,,,,,
KiP,FH72664,f,2015,,,,,,,,,,,,,,,
KiP,FH68738,f,2015,,,,,,,,,,,,,,,
KiP,FH72669,m,2015,,,,,,,,,,,,,,,
KiP,FH72670,m,2015,,,,,,,,,,,,,,,
KiP,FH72668,m,2015,,,,,,,,,,,,,,,
KiP,FH72671,f,2015,,,,,,,,,,,,,,,
KiP,FH73475,m,2015,,,,,,,,,,,,,,,
KiP,FH68735,f,2015,,,,,,,,,,,,,,,
KiP,FH68737,m,2015,,,,,,,,,,,,,,,
KiP,FH73474,f,2015,,,,,,,,,,,,,,,
KiP,FH73476,f,2015,,,,,,,,,,,,,,,
KiP,FH68741,m,2015,,,,,,,,,,,,,,,
KiP,FH47432,f,2015,,,,,,,,,,,,,,,
KiP,FH72679,f,2015,,,,,,,,,,,,,,,
KiP,FH72676,f,2015,,,,,,,,,,,,,,,
KiP,FH68894,f,2015,,,,,,,,,,,,,,,
KiP,FH73096,f,2015,,,,,,,,,,,,,,,
KiP,FH72675,m,2015,,,,,,,,,,,,,,,
KiP,FH72678,f,2015,,,,,,,,,,,,,,,
KiP,FH73091,f,2015,,,,,,,,,,,,,,,
KiP,FH73095,f,2015,,,,,,,,,,,,,,,
KiP,FH73100,m,2015,,,,,,,,,,,,,,,
KiP,FH73463,f,2015,,,,,,,,,,,,,,,
KiP,FH72677,f,2015,,,,,,,,,,,,,,,
KiP,FH73464,f,2015,,,,,,,,,,,,,,,
KiP,FH73465,f,2015,,,,,,,,,,,,,,,
KiP,FH72921,f,2015,,,,,,,,,,,,,,,
KiP,FH73479,m,2015,,,,,,,,,,,,,,,
KiP,FH68736,f,2015,,,,,,,,,,,,,,,
KiP,FH73463,f,2015,,,,,,,,,,,,,,,
KiP,FH73477,f,2015,,,,,,,,,,,,,,,
KiP,FH73483,f,2015,,,,,,,,,,,,,,,
KiP,FH73307,m,2015,,,,,,,,,,,,,,,
KiP,FH47404,f,2015,,,,,,,,,,,,,,,
KiP,FH68740,f,2015,,,,,,,,,,,,,,,
KiP,FH72561,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH47757,m,2015,,,,,,,,,,,,,,,
KiP,FH68731,f,2015,,,,,,,,,,,,,,,
KiP,FH47073,f,2015,,,,,,,,,,,,,,,
KiP,FH68899,m,2015,,,,,,,,,,,,,,,
KiP,FH72208,m,2015,,,,,,,,,,,,,,,
KiP,FH73511,f,2015,,,,,,,,,,,,,,,
KiP,FH73512,f,2015,,,,,,,,,,,,,,,
KiP,FH73214,f,2015,,,,,,,,,,,,,,,
KiP,FH73215,f,2015,,,,,,,,,,,,,,,
KiP,FH73213,m,2015,,,,,,,,,,,,,,,
KiP,FH73133,f,2015,,,,,,,,,,,,,,,
KiP,FH73127,m,2015,,,,,,,,,,,,,,,
KiP,FH73126,f,2015,,,,,,,,,,,,,,,
KiP,FH73128,m,2015,,,,,,,,,,,,,,,
KiP,FH73132,m,2015,,,,,,,,,,,,,,,
KiP,FH73129,f,2015,,,,,,,,,,,,,,,
KiP,FH68737,m,2015,,,,,,,,,,,,,,,
KiP,FH73301,f,2015,,,,,,,,,,,,,,,
KiP,FH73323,m,2015,,,,,,,,,,,,,,,
KiP,FH73137,f,2015,,,,,,,,,,,,,,,
KiP,FH72702,m,2015,,,,,,,,,,,,,,,
KiP,FH73228,f,2015,,,,,,,,,,,,,,,
KiP,FH73542,f,2015,,,,,,,,,,,,,,,Not in Capture File
KiP,FH72988,f,2015,,,,,,,,,,,,,,,
